Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-1.23,-1.23,3.62,-0.96
2016-11-03,-1.28,1.64,1.64,-0.2
2016-11-04,0.07,0.07,0.07,-0.11
2016-11-07,-3.44,-3.44,-3.44,2.55
2016-11-08,1.97,1.97,1.97,-0.24
2016-11-09,-0.11,-0.11,-1.71,-2.15
2016-11-10,1.77,1.96,1.96,-6.77
2016-11-11,0.49,0.49,0.49,-0.64
2016-11-14,-3.73,-3.73,-3.73,-1.4
2016-11-15,-0.75,-0.75,-0.75,0.21
2016-11-16,2.72,2.72,-0.12,1.6
2016-11-17,-2.44,1.61,1.61,-0.16
2016-11-18,0.79,0.79,0.79,0.18
2016-11-21,-0.2,-0.2,-1.63,2.75
2016-11-22,-1.63,-0.34,-2.37,0.08
2016-11-23,2.48,1.06,1.06,-0.35
2016-11-25,-0.8,-0.8,-0.8,-0.28
2016-11-28,-2.14,-2.14,-2.14,-0.48
2016-11-29,0.21,0.21,0.21,0.58
2016-11-30,4.8,4.8,-0.48,-0.51
2016-12-01,0.37,-1.6,-1.6,0.22
2016-12-02,1.17,1.17,1.17,3.59
2016-12-05,-1.58,-1.58,-1.58,-1.65
2016-12-06,-0.58,-0.58,-0.58,5.41
2016-12-07,-0.48,-0.48,4.43,0.82
2016-12-08,0.02,-2.23,-2.23,-2.15
2016-12-09,-0.45,-0.45,-0.45,-0.36
2016-12-12,-0.61,-0.61,-0.61,-0.05
2016-12-13,-1.35,-1.35,-1.35,0.95
2016-12-14,1.68,1.68,1.69,-0.34
2016-12-15,-1.27,0.76,0.76,1.56
2016-12-16,1.42,1.42,1.42,-0.78
2016-12-19,-2.34,-2.34,-2.34,1.23
2016-12-20,-1.1,-1.1,-1.1,-0.33
2016-12-21,0.13,0.13,-0.26,1.38
2016-12-22,0.09,2.89,2.89,-0.92
2016-12-23,0.29,0.29,0.29,0.01
2016-12-27,-0.03,-0.03,-0.03,2.76
2016-12-28,-1.13,-1.13,2.65,-2.46
