Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-1.23,-1.23,-1.23,-0.96
2016-11-03,-1.28,-1.28,-1.28,-0.2
2016-11-04,3.62,3.62,3.62,-0.11
2016-11-07,-1.73,-3.44,-2.85,2.55
2016-11-08,1.97,1.97,1.97,-0.24
2016-11-09,-0.11,-0.11,-0.11,-2.15
2016-11-10,1.77,1.77,1.77,-6.77
2016-11-11,-1.71,-1.71,-1.71,-0.64
2016-11-14,-1.28,-3.73,-2.75,-1.4
2016-11-15,-0.75,-0.75,-0.75,0.21
2016-11-16,2.72,2.72,2.72,1.6
2016-11-17,-2.44,-2.44,-2.44,-0.16
2016-11-18,-0.12,-0.12,-0.12,0.18
2016-11-21,2.2,-0.2,0.86,2.75
2016-11-22,-1.63,-1.63,-1.63,0.08
2016-11-23,-0.34,-0.34,-0.34,-0.35
2016-11-25,0.11,-2.37,-1.13,-0.28
2016-11-28,-1.88,-2.14,-2.32,-0.48
2016-11-29,0.21,0.21,0.21,0.58
2016-11-30,4.8,4.8,4.8,-0.51
2016-12-01,0.37,0.37,0.37,0.22
2016-12-02,-0.48,-0.48,-0.48,3.59
2016-12-05,-2.01,-1.58,-1.33,-1.65
2016-12-06,-0.58,-0.58,-0.58,5.41
2016-12-07,-0.48,-0.48,-0.48,0.82
2016-12-08,0.02,0.02,0.02,-2.15
2016-12-09,4.43,4.43,4.43,-0.36
2016-12-12,-3.29,-0.61,-1.65,-0.05
2016-12-13,-1.35,-1.35,-1.35,0.95
2016-12-14,1.68,1.68,1.68,-0.34
2016-12-15,-1.27,-1.27,-1.27,1.56
2016-12-16,1.69,1.69,1.69,-0.78
2016-12-19,-0.16,-2.34,-1.14,1.23
2016-12-20,-1.1,-1.1,-1.1,-0.33
2016-12-21,0.13,0.13,0.13,1.38
2016-12-22,0.09,0.09,0.09,-0.92
2016-12-23,0.22,0.22,0.22,0.01
2016-12-27,2.89,-0.03,1.57,2.76
2016-12-28,-1.13,-1.13,-1.13,-2.46
2016-12-29,-0.96,-0.96,-0.96,-0.56
2016-12-30,-0.54,-0.54,-0.54,-1.53
2017-01-03,3.17,0.78,0.71,3.69
2017-01-04,-2.82,-2.82,-2.82,1.92
2017-01-05,-1.01,-1.01,-1.01,2.4
2017-01-06,0.59,0.59,0.59,-0.74
2017-01-09,-1.52,-0.55,-1.76,-0.12
2017-01-10,-1.04,-1.04,-1.04,-1.06
2017-01-11,1.67,1.67,1.67,0.61
2017-01-12,-2.66,-2.66,-2.66,-1.32
2017-01-13,-9.02,-9.02,-9.02,4.52
2017-01-17,7.24,-1.07,1.22,-0.81
2017-01-18,1.53,1.53,1.53,0.37
2017-01-19,-1.03,-1.03,-1.03,5.15
2017-01-20,1.62,1.62,1.62,0.19
2017-01-23,7.27,14.85,5.96,-1.21
2017-01-24,10.24,10.24,10.24,2.72
2017-01-25,-13.39,-13.39,-13.39,-0.59
2017-01-26,7.2,7.2,7.2,-0.56
2017-01-27,3.75,3.75,3.75,3.49
2017-01-30,-0.33,-0.33,-0.33,-1.23
2017-01-31,-2.05,-2.05,-2.05,-0.51
2017-02-01,4.33,4.33,4.33,0.07
2017-02-02,5.35,5.35,5.35,-1.58
2017-02-03,-5.11,-5.11,-5.11,1.05
2017-02-06,-0.49,0.38,-0.06,0.72
2017-02-07,10.38,10.38,10.38,3.03
2017-02-08,-15.57,-15.57,-15.57,0.74
2017-02-09,2.32,2.32,2.32,-0.6
2017-02-10,-1.27,-1.27,-1.27,0.68
2017-02-13,5.02,4.79,3.89,-1.62
2017-02-14,0.58,0.58,0.58,-2.38
2017-02-15,1.68,1.68,1.68,1.45
2017-02-16,-0.13,-0.13,-0.13,-0.26
2017-02-17,-2.96,-2.96,-2.96,0.21
2017-02-21,3.55,-4.25,0.11,0.38
2017-02-22,-4.02,-4.02,-4.02,1.26
2017-02-23,9.23,9.23,9.23,-1.08
2017-02-24,-10.24,-10.24,-10.24,0.47
2017-02-27,3.76,-7.11,-1.37,0.16
2017-02-28,-0.8,-0.8,-0.8,-1.28
2017-03-01,-2.35,-2.35,-2.35,0.52
2017-03-02,7.3,7.3,7.3,-3.12
2017-03-03,-4.88,-4.88,-4.88,-0.39
2017-03-06,0.31,3.4,1.56,2.8
2017-03-07,-11.95,-11.95,-11.95,-0.51
2017-03-08,0.69,0.69,0.69,-1.11
2017-03-09,10.63,10.63,10.63,0.21
2017-03-10,-0.58,-0.58,-0.58,0.36
2017-03-13,-4.96,0.03,-2.26,2.63
2017-03-14,4.55,4.55,4.55,-0.33
2017-03-15,1.96,1.96,1.96,2.06
2017-03-16,-2.52,-2.52,-2.52,-0.86
2017-03-17,-0.57,-0.57,-0.57,0.72
2017-03-20,-1.09,4.23,2.86,0.72
2017-03-21,-5.09,-5.09,-5.09,-3.41
2017-03-22,-6.75,-6.75,-6.75,0.23
2017-03-23,-10.93,-10.93,-10.93,-0.81
2017-03-24,4.12,4.12,4.12,0.18
2017-03-27,6.44,15.46,5.94,2.04
2017-03-28,8.87,8.87,8.87,1.11
2017-03-29,-0.04,-0.04,-0.04,1.3
2017-03-30,-4.13,-4.13,-4.13,1.59
2017-03-31,2.72,2.72,2.72,-0.25
2017-04-03,-1.78,0.85,1.43,-0.89
2017-04-04,3.14,3.14,3.14,-1.42
2017-04-05,0.7,0.7,0.7,-1.88
2017-04-06,-10.21,-10.21,-10.21,0.12
2017-04-07,8.33,8.33,8.33,-0.63
2017-04-10,2.48,7.29,4.14,0.74
2017-04-11,4.64,4.64,4.64,0.5
2017-04-12,-6.42,-6.42,-6.42,-0.52
2017-04-13,9.32,9.32,9.32,-0.91
2017-04-17,-12.47,-6.03,-6.8,4.33
2017-04-18,-1.11,-1.11,-1.11,-3.89
2017-04-19,4.94,4.94,4.94,-3.6
2017-04-20,-2.31,-2.31,-2.31,1.42
2017-04-21,8.97,8.97,8.97,1.69
2017-04-24,-1.9,5.56,4.34,0.96
2017-04-25,-1.82,-1.82,-1.82,8.33
2017-04-26,-5.88,-5.88,-5.88,-1.99
2017-04-27,5.53,5.53,5.53,2.91
2017-04-28,1.22,1.22,1.22,-0.88
