Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-0.84,-0.84,-0.84,-0.96
2016-11-03,-1.34,-1.34,-1.34,-0.2
2016-11-04,3.75,3.75,3.75,-0.11
2016-11-07,-1.1,-3.65,-2.52,2.55
2016-11-08,2.36,2.36,2.36,-0.24
2016-11-09,-0.83,-0.83,-0.83,-2.15
2016-11-10,2.25,2.25,2.25,-6.77
2016-11-11,-2.23,-2.23,-2.23,-0.64
2016-11-14,-0.95,-2.93,-2.36,-1.4
2016-11-15,-1.76,-1.76,-1.76,0.21
2016-11-16,4.12,4.12,4.12,1.6
2016-11-17,-3.48,-3.48,-3.48,-0.16
2016-11-18,-0.04,-0.04,-0.04,0.18
2016-11-21,2.18,-0.24,0.83,2.75
2016-11-22,-1.51,-1.51,-1.51,0.08
2016-11-23,-0.06,-0.06,-0.06,-0.35
2016-11-25,0.68,-1.49,-0.41,-0.28
2016-11-28,-3.82,-3.04,-3.23,-0.48
2016-11-29,1.56,1.56,1.56,0.58
2016-11-30,4.92,4.92,4.92,-0.51
2016-12-01,-0.14,-0.14,-0.14,0.22
2016-12-02,-0.42,-0.42,-0.42,3.59
2016-12-05,-2.58,-2.84,-2.18,-1.65
2016-12-06,-0.73,-0.73,-0.73,5.41
2016-12-07,0.17,0.17,0.17,0.82
2016-12-08,0.27,0.27,0.27,-2.15
2016-12-09,5.78,5.78,5.78,-0.36
2016-12-12,-5.26,-1.77,-3.14,-0.05
2016-12-13,-1.8,-1.8,-1.8,0.95
2016-12-14,2.0,2.0,2.0,-0.34
2016-12-15,-0.45,-0.45,-0.45,1.56
2016-12-16,1.75,1.75,1.75,-0.78
2016-12-19,-0.2,-1.94,-1.25,1.23
2016-12-20,-1.82,-1.82,-1.82,-0.33
2016-12-21,0.47,0.47,0.47,1.38
2016-12-22,-0.36,-0.36,-0.36,-0.92
2016-12-23,0.72,0.72,0.72,0.01
2016-12-27,2.66,-1.34,1.02,2.76
2016-12-28,-0.91,-0.91,-0.91,-2.46
2016-12-29,-0.04,-0.04,-0.04,-0.56
2016-12-30,-2.04,-2.04,-2.04,-1.53
2017-01-03,4.28,0.34,0.48,3.69
2017-01-04,-3.49,-3.49,-3.49,1.92
2017-01-05,-0.66,-0.66,-0.66,2.4
2017-01-06,0.39,0.39,0.39,-0.74
2017-01-09,-2.44,-1.58,-3.06,-0.12
2017-01-10,0.58,0.58,0.58,-1.06
