Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-0.68,-0.68,-0.68,-2.77
2016-11-03,1.57,1.57,1.57,-0.6
2016-11-04,0.49,0.49,0.49,3.14
2016-11-07,3.26,-12.71,-3.27,2.65
2016-11-08,3.56,3.56,3.56,1.73
2016-11-09,-6.43,-6.43,-6.43,-4.88
2016-11-10,0.15,0.15,0.15,-4.71
2016-11-11,3.68,3.68,3.68,3.21
2016-11-14,-1.76,-14.7,-6.8,-7.11
2016-11-15,1.2,1.2,1.2,2.32
2016-11-16,-1.05,-1.05,-1.05,0.16
2016-11-17,-4.59,-4.59,-4.59,4.73
2016-11-18,-0.04,-0.04,-0.04,-3.64
2016-11-21,1.0,-5.82,-4.13,-0.5
2016-11-22,1.1,1.1,1.1,6.65
2016-11-23,-0.89,-0.89,-0.89,1.97
2016-11-25,-0.06,1.93,0.94,3.51
2016-11-28,-0.2,-17.4,-8.42,-0.53
2016-11-29,2.27,2.27,2.27,-6.55
2016-11-30,0.18,0.18,0.18,-0.17
2016-12-01,-2.39,-2.39,-2.39,-7.52
2016-12-02,0.82,0.82,0.82,-0.41
2016-12-05,3.5,1.91,2.37,5.33
2016-12-06,-2.77,-2.77,-2.77,-0.95
2016-12-07,6.74,6.74,6.74,7.3
2016-12-08,-5.43,-5.43,-5.43,-0.86
2016-12-09,0.3,0.3,0.3,-0.11
2016-12-12,0.88,-2.78,-2.81,0.25
2016-12-13,4.25,4.25,4.25,5.72
2016-12-14,2.15,2.15,2.15,0.54
2016-12-15,-5.06,-5.06,-5.06,-1.11
2016-12-16,5.83,5.83,5.83,4.91
2016-12-19,-1.25,6.77,-1.94,0.24
2016-12-20,-3.89,-3.89,-3.89,6.06
2016-12-21,-1.31,-1.31,-1.31,-1.09
2016-12-22,0.49,0.49,0.49,0.75
2016-12-23,-1.91,-1.91,-1.91,4.89
2016-12-27,-2.06,-21.93,-7.6,6.19
2016-12-28,2.19,2.19,2.19,0.21
2016-12-29,-0.82,-0.82,-0.82,-5.06
2016-12-30,-2.03,-2.03,-2.03,-0.99
2017-01-03,2.57,-2.53,-7.1,3.3
2017-01-04,0.29,0.29,0.29,10.0
2017-01-05,-2.01,-2.01,-2.01,-0.24
2017-01-06,9.57,9.57,9.57,2.26
2017-01-09,-11.19,-5.01,-5.78,2.27
2017-01-10,4.21,4.21,4.21,-1.41
2017-01-11,-5.58,-5.58,-5.58,-0.14
2017-01-12,5.26,5.26,5.26,-0.14
2017-01-13,0.17,0.17,0.17,8.16
2017-01-17,4.81,-4.59,0.12,-2.17
2017-01-18,-7.91,-7.91,-7.91,2.78
2017-01-19,2.36,2.36,2.36,5.4
2017-01-20,2.98,2.98,2.98,0.97
2017-01-23,0.48,-2.7,-2.85,4.19
2017-01-24,-3.22,-3.22,-3.22,5.69
2017-01-25,-0.5,-0.5,-0.5,-0.14
2017-01-26,1.36,1.36,1.36,-1.96
2017-01-27,-2.88,-2.88,-2.88,0.44
2017-01-30,6.08,-9.41,-0.48,-2.32
2017-01-31,-3.99,-3.99,-3.99,1.3
2017-02-01,1.48,1.48,1.48,-2.69
2017-02-02,2.35,2.35,2.35,2.31
2017-02-03,8.98,8.98,8.98,-0.22
2017-02-06,-13.62,-9.9,-15.09,6.44
2017-02-07,1.51,1.51,1.51,-0.29
2017-02-08,3.02,3.02,3.02,4.6
2017-02-09,-2.95,-2.95,-2.95,7.12
2017-02-10,0.97,0.97,0.97,0.03
2017-02-13,-0.65,-3.48,-3.3,11.37
2017-02-14,-1.37,-1.37,-1.37,0.38
2017-02-15,-0.14,-0.14,-0.14,-1.22
2017-02-16,-2.81,-2.81,-2.81,-10.81
2017-02-17,2.35,2.35,2.35,3.28
2017-02-21,6.38,-1.93,-0.5,5.16
2017-02-22,-8.48,-8.48,-8.48,-3.88
2017-02-23,0.06,0.06,0.06,-17.52
2017-02-24,0.57,0.57,0.57,1.01
2017-02-27,-1.9,-0.39,-0.76,-10.77
2017-02-28,1.08,1.08,1.08,3.76
2017-03-01,1.52,1.52,1.52,0.03
2017-03-02,-0.96,-0.96,-0.96,0.46
2017-03-03,0.73,0.73,0.73,1.09
2017-03-06,-0.92,-4.08,-1.98,-0.36
2017-03-07,-0.13,-0.13,-0.13,-2.62
2017-03-08,0.34,0.34,0.34,-1.72
2017-03-09,-0.57,-0.57,-0.57,-1.97
2017-03-10,3.75,3.75,3.75,-1.21
2017-03-13,-1.13,1.27,1.03,2.48
2017-03-14,-1.82,-1.82,-1.82,11.83
2017-03-15,-0.14,-0.14,-0.14,-2.27
2017-03-16,2.33,2.33,2.33,6.32
2017-03-17,-1.86,-1.86,-1.86,-0.55
2017-03-20,0.52,-2.4,-0.42,0.42
2017-03-21,-0.1,-0.1,-0.1,-11.24
2017-03-22,1.62,1.62,1.62,4.33
2017-03-23,0.69,0.69,0.69,-0.23
2017-03-24,-1.59,-1.59,-1.59,8.38
2017-03-27,1.43,4.45,2.58,7.06
2017-03-28,-0.15,-0.15,-0.15,7.23
2017-03-29,-0.03,-0.03,-0.03,-0.07
2017-03-30,1.41,1.41,1.41,0.54
2017-03-31,-0.67,-0.67,-0.67,0.38
2017-04-03,-0.84,-1.25,-2.5,20.22
2017-04-04,0.14,0.14,0.14,5.18
2017-04-05,-2.25,-2.25,-2.25,-8.7
2017-04-06,-0.13,-0.13,-0.13,3.7
2017-04-07,2.58,2.58,2.58,3.84
2017-04-10,-2.23,-1.94,-1.6,9.85
2017-04-11,-1.51,-1.51,-1.51,-3.68
2017-04-12,-0.76,-0.76,-0.76,-11.87
2017-04-13,1.29,1.29,1.29,7.16
2017-04-17,1.86,0.94,1.06,-2.56
2017-04-18,-1.59,-1.59,-1.59,-1.19
2017-04-19,0.39,0.39,0.39,5.27
2017-04-20,-1.31,-1.31,-1.31,-3.01
2017-04-21,1.3,1.3,1.3,3.09
2017-04-24,0.4,1.63,-1.04,2.43
2017-04-25,0.28,0.28,0.28,5.76
2017-04-26,-2.16,-2.16,-2.16,-3.62
2017-04-27,0.82,0.82,0.82,-1.54
2017-04-28,0.61,0.61,0.61,5.44
