Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,0.71,0.71,-0.17,-2.77
2016-11-03,1.8,2.65,2.65,-0.6
2016-11-04,6.74,6.74,6.74,3.14
2016-11-07,-4.49,-4.49,-4.49,2.65
2016-11-08,1.78,1.78,1.78,1.73
2016-11-09,-5.12,-5.12,3.02,-4.88
2016-11-10,0.34,1.91,1.91,-4.71
2016-11-11,13.8,13.8,13.8,3.21
2016-11-14,-17.67,-17.67,-17.67,-7.11
2016-11-15,0.89,0.89,0.89,2.32
2016-11-16,-2.32,-2.32,-1.38,0.16
2016-11-17,-1.17,6.88,6.88,4.73
2016-11-18,0.77,0.77,0.77,-3.64
2016-11-21,-4.65,-4.65,2.13,-0.5
2016-11-22,2.13,-2.86,-0.08,6.65
2016-11-23,-1.45,4.09,4.09,1.97
2016-11-25,8.86,8.86,8.86,3.51
2016-11-28,-12.82,-12.82,-12.82,-0.53
2016-11-29,2.59,2.59,2.59,-6.55
2016-11-30,0.72,0.72,-0.75,-0.17
2016-12-01,-2.27,-0.35,-0.35,-7.52
2016-12-02,1.04,1.04,1.04,-0.41
2016-12-05,5.15,5.15,5.15,5.33
2016-12-06,-4.13,-4.13,-4.13,-0.95
2016-12-07,6.08,6.08,-1.42,7.3
2016-12-08,-0.76,7.04,7.04,-0.86
2016-12-09,-7.72,-7.72,-7.72,-0.11
2016-12-12,1.2,1.2,1.2,0.25
2016-12-13,8.29,8.29,8.29,5.72
2016-12-14,-1.54,-1.54,6.65,0.54
2016-12-15,-6.99,5.15,5.15,-1.11
2016-12-16,-9.42,-9.42,-9.42,4.91
2016-12-19,3.44,3.44,3.44,0.24
2016-12-20,-2.9,-2.9,-2.9,6.06
2016-12-21,-5.13,-5.13,2.68,-1.09
2016-12-22,3.16,-3.67,-3.67,0.75
2016-12-23,19.54,19.54,19.54,4.89
2016-12-27,-23.6,-23.6,-23.6,6.19
2016-12-28,1.92,1.92,11.91,0.21
2016-12-29,4.37,1.7,1.7,-5.06
2016-12-30,-4.66,-4.66,-4.66,-0.99
2017-01-03,-5.14,-5.14,-5.14,3.3
2017-01-04,2.19,2.19,8.85,10.0
2017-01-05,-1.56,-11.09,-11.09,-0.24
2017-01-06,1.47,1.47,1.47,2.26
2017-01-09,-1.99,-1.99,-1.99,2.27
2017-01-10,4.32,4.32,4.32,-1.41
2017-01-11,-4.65,-4.65,7.89,-0.14
2017-01-12,1.41,-4.86,-4.86,-0.14
2017-01-13,10.1,10.1,10.1,8.16
