Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,0.71,0.71,0.71,-2.77
2016-11-03,1.8,1.8,1.8,-0.6
2016-11-04,-0.17,-0.17,-0.17,3.14
2016-11-07,4.9,-4.49,0.89,2.65
2016-11-08,1.78,1.78,1.78,1.73
2016-11-09,-5.12,-5.12,-5.12,-4.88
2016-11-10,0.34,0.34,0.34,-4.71
2016-11-11,3.02,3.02,3.02,3.21
2016-11-14,-1.96,-17.67,-7.83,-7.11
2016-11-15,0.89,0.89,0.89,2.32
2016-11-16,-2.32,-2.32,-2.32,0.16
2016-11-17,-1.17,-1.17,-1.17,4.73
2016-11-18,-1.38,-1.38,-1.38,-3.64
2016-11-21,3.0,-4.65,-1.84,-0.5
2016-11-22,2.13,2.13,2.13,6.65
2016-11-23,-2.86,-2.86,-2.86,1.97
2016-11-25,-1.53,-0.08,-0.8,3.51
2016-11-28,0.13,-12.82,-5.55,-0.53
2016-11-29,2.59,2.59,2.59,-6.55
2016-11-30,0.72,0.72,0.72,-0.17
2016-12-01,-2.27,-2.27,-2.27,-7.52
2016-12-02,-0.75,-0.75,-0.75,-0.41
2016-12-05,5.84,5.15,5.73,5.33
2016-12-06,-4.13,-4.13,-4.13,-0.95
2016-12-07,6.08,6.08,6.08,7.3
2016-12-08,-0.76,-0.76,-0.76,-0.86
2016-12-09,-1.42,-1.42,-1.42,-0.11
2016-12-12,0.52,1.2,-1.6,0.25
2016-12-13,8.29,8.29,8.29,5.72
2016-12-14,-1.54,-1.54,-1.54,0.54
2016-12-15,-6.99,-6.99,-6.99,-1.11
2016-12-16,6.65,6.65,6.65,4.91
2016-12-19,-0.83,3.44,-1.12,0.24
2016-12-20,-2.9,-2.9,-2.9,6.06
2016-12-21,-5.13,-5.13,-5.13,-1.09
2016-12-22,3.16,3.16,3.16,0.75
2016-12-23,-0.46,-0.46,-0.46,4.89
2016-12-27,-5.05,-23.6,-10.11,6.19
2016-12-28,1.92,1.92,1.92,0.21
2016-12-29,4.37,4.37,4.37,-5.06
2016-12-30,-8.58,-8.58,-8.58,-0.99
2017-01-03,3.81,-5.14,-4.81,3.3
2017-01-04,2.19,2.19,2.19,10.0
2017-01-05,-1.56,-1.56,-1.56,-0.24
2017-01-06,8.85,8.85,8.85,2.26
2017-01-09,-11.61,-1.99,-4.71,2.27
2017-01-10,4.32,4.32,4.32,-1.41
2017-01-11,-4.65,-4.65,-4.65,-0.14
2017-01-12,1.41,1.41,1.41,-0.14
2017-01-13,3.79,3.79,3.79,8.16
2017-01-17,2.68,-10.45,-3.33,-2.17
2017-01-18,-7.12,-7.12,-7.12,2.78
2017-01-19,0.59,0.59,0.59,5.4
2017-01-20,7.08,7.08,7.08,0.97
2017-01-23,2.71,4.84,2.85,4.19
2017-01-24,-7.49,-7.49,-7.49,5.69
2017-01-25,1.11,1.11,1.11,-0.14
2017-01-26,0.92,0.92,0.92,-1.96
2017-01-27,-2.95,-2.95,-2.95,0.44
2017-01-30,4.58,-7.81,-0.11,-2.32
2017-01-31,-0.26,-0.26,-0.26,1.3
2017-02-01,-1.03,-1.03,-1.03,-2.69
2017-02-02,-1.69,-1.69,-1.69,2.31
2017-02-03,12.64,12.64,12.64,-0.22
2017-02-06,-10.63,-0.87,-8.55,6.44
2017-02-07,-0.9,-0.9,-0.9,-0.29
2017-02-08,3.35,3.35,3.35,4.6
2017-02-09,-4.13,-4.13,-4.13,7.12
2017-02-10,1.57,1.57,1.57,0.03
2017-02-13,1.02,-1.61,-0.48,11.37
2017-02-14,-2.37,-2.37,-2.37,0.38
2017-02-15,-1.88,-1.88,-1.88,-1.22
2017-02-16,-2.5,-2.5,-2.5,-10.81
2017-02-17,2.13,2.13,2.13,3.28
2017-02-21,7.86,-1.33,1.33,5.16
2017-02-22,-10.13,-10.13,-10.13,-3.88
2017-02-23,0.77,0.77,0.77,-17.52
2017-02-24,-0.16,-0.16,-0.16,1.01
2017-02-27,-1.68,-2.59,-0.46,-10.77
2017-02-28,3.25,3.25,3.25,3.76
2017-03-01,-1.25,-1.25,-1.25,0.03
2017-03-02,-0.93,-0.93,-0.93,0.46
2017-03-03,0.16,0.16,0.16,1.09
2017-03-06,0.95,-1.01,0.07,-0.36
2017-03-07,-2.18,-2.18,-2.18,-2.62
2017-03-08,0.0,0.0,0.0,-1.72
2017-03-09,0.33,0.33,0.33,-1.97
2017-03-10,1.28,1.28,1.28,-1.21
2017-03-13,1.54,0.42,1.17,2.48
2017-03-14,-2.14,-2.14,-2.14,11.83
2017-03-15,0.03,0.03,0.03,-2.27
2017-03-16,3.49,3.49,3.49,6.32
2017-03-17,-1.72,-1.72,-1.72,-0.55
2017-03-20,-2.15,-4.53,-3.13,0.42
2017-03-21,2.06,2.06,2.06,-11.24
2017-03-22,1.79,1.79,1.79,4.33
2017-03-23,-2.53,-2.53,-2.53,-0.23
2017-03-24,1.28,1.28,1.28,8.38
2017-03-27,2.8,4.28,2.74,7.06
2017-03-28,0.31,0.31,0.31,7.23
2017-03-29,-3.08,-3.08,-3.08,-0.07
2017-03-30,3.87,3.87,3.87,0.54
2017-03-31,0.54,0.54,0.54,0.38
2017-04-03,-0.97,-4.08,-2.36,20.22
2017-04-04,0.37,0.37,0.37,5.18
2017-04-05,-4.53,-4.53,-4.53,-8.7
2017-04-06,-0.44,-0.44,-0.44,3.7
2017-04-07,3.23,3.23,3.23,3.84
2017-04-10,-1.78,0.37,-0.12,9.85
2017-04-11,-4.01,-4.01,-4.01,-3.68
2017-04-12,-0.74,-0.74,-0.74,-11.87
2017-04-13,2.77,2.77,2.77,7.16
2017-04-17,2.42,-1.43,1.25,-2.56
2017-04-18,-2.71,-2.71,-2.71,-1.19
2017-04-19,2.75,2.75,2.75,5.27
2017-04-20,-1.88,-1.88,-1.88,-3.01
2017-04-21,0.46,0.46,0.46,3.09
2017-04-24,-0.48,1.98,-2.29,2.43
2017-04-25,1.26,1.26,1.26,5.76
2017-04-26,-4.04,-4.04,-4.04,-3.62
2017-04-27,2.13,2.13,2.13,-1.54
2017-04-28,2.87,2.87,2.87,5.44
