Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,11.57,11.57,11.57,0.1
2016-11-03,-9.75,-9.75,-9.75,0.01
2016-11-04,0.68,0.68,0.68,0.23
2016-11-07,4.27,4.47,1.94,0.95
2016-11-08,2.52,2.52,2.52,0.17
2016-11-09,-5.81,-5.81,-5.81,0.04
2016-11-10,4.8,4.8,4.8,-0.73
2016-11-11,-9.01,-9.01,-9.01,0.38
2016-11-14,-0.22,-22.73,-10.91,-0.56
2016-11-15,5.92,5.92,5.92,-0.08
2016-11-16,8.32,8.32,8.32,0.55
2016-11-17,-15.11,-15.11,-15.11,0.91
2016-11-18,5.34,5.34,5.34,-0.49
2016-11-21,6.91,-2.8,0.05,0.18
2016-11-22,3.29,3.29,3.29,0.43
2016-11-23,6.64,6.64,6.64,-0.37
2016-11-25,-22.01,-13.2,-17.6,0.18
2016-11-28,19.04,10.24,7.31,-0.51
2016-11-29,-4.66,-4.66,-4.66,-0.38
2016-11-30,-7.07,-7.07,-7.07,-0.56
2016-12-01,10.5,10.5,10.5,0.58
2016-12-02,-3.87,-3.87,-3.87,-0.19
2016-12-05,-0.07,-17.71,-7.96,1.39
2016-12-06,-0.6,-0.6,-0.6,-1.28
2016-12-07,-5.83,-5.83,-5.83,1.53
2016-12-08,19.7,19.7,19.7,-0.55
2016-12-09,-15.26,-15.26,-15.26,0.17
2016-12-12,3.08,-4.97,-0.91,-0.18
2016-12-13,3.95,3.95,3.95,0.76
2016-12-14,-7.52,-7.52,-7.52,-0.51
2016-12-15,4.16,4.16,4.16,-0.5
2016-12-16,0.35,0.35,0.35,-0.37
2016-12-19,0.13,-3.59,-2.79,-0.07
2016-12-20,6.59,6.59,6.59,0.94
2016-12-21,0.39,0.39,0.39,0.51
2016-12-22,-6.2,-6.2,-6.2,-0.16
2016-12-23,-2.03,-2.03,-2.03,-0.23
2016-12-27,5.08,-2.09,-0.95,-0.62
2016-12-28,2.82,2.82,2.82,-0.27
2016-12-29,-9.31,-9.31,-9.31,0.04
2016-12-30,8.72,8.72,8.72,-0.23
2017-01-03,3.83,0.9,4.28,1.15
2017-01-04,2.21,2.21,2.21,1.09
2017-01-05,-7.28,-7.28,-7.28,-0.01
2017-01-06,-4.92,-4.92,-4.92,0.85
2017-01-09,-0.56,-11.03,-5.05,-0.53
2017-01-10,5.79,5.79,5.79,-0.27
2017-01-11,4.99,4.99,4.99,-0.42
2017-01-12,3.29,3.29,3.29,-0.29
2017-01-13,5.55,5.55,5.55,0.52
2017-01-17,-4.47,8.32,2.14,0.73
2017-01-18,1.1,1.1,1.1,-0.38
2017-01-19,-5.28,-5.28,-5.28,-0.34
2017-01-20,3.47,3.47,3.47,0.27
2017-01-23,-5.31,-5.14,-2.91,0.04
2017-01-24,-1.13,-1.13,-1.13,0.21
2017-01-25,-10.73,-10.73,-10.73,0.41
2017-01-26,6.89,6.89,6.89,-0.21
2017-01-27,11.18,11.18,11.18,-0.46
2017-01-30,-11.95,-7.09,-6.15,-0.11
2017-01-31,2.95,2.95,2.95,-0.18
2017-02-01,-6.52,-6.52,-6.52,0.12
2017-02-02,16.51,16.51,16.51,-0.22
2017-02-03,-2.53,-2.53,-2.53,-0.44
2017-02-06,-5.17,4.96,-2.23,0.44
2017-02-07,0.11,0.11,0.11,0.01
2017-02-08,0.65,0.65,0.65,1.07
2017-02-09,-7.34,-7.34,-7.34,1.43
2017-02-10,2.61,2.61,2.61,0.91
2017-02-13,11.45,-2.43,7.77,-0.13
2017-02-14,-7.82,-7.82,-7.82,0.36
2017-02-15,5.52,5.52,5.52,0.19
2017-02-16,-0.5,-0.5,-0.5,-0.35
2017-02-17,-7.34,-7.34,-7.34,0.46
2017-02-21,-2.31,-6.78,-5.15,0.61
2017-02-22,1.91,1.91,1.91,0.88
2017-02-23,8.1,8.1,8.1,-0.85
2017-02-24,2.21,2.21,2.21,0.47
2017-02-27,-10.66,-0.99,-3.13,-0.17
2017-02-28,-2.01,-2.01,-2.01,-0.53
2017-03-01,10.83,10.83,10.83,0.79
2017-03-02,-11.87,-11.87,-11.87,-0.15
2017-03-03,-58.07,-58.07,-58.07,-1.1
2017-03-06,49.91,-8.11,12.97,0.07
2017-03-07,14.46,14.46,14.46,-0.22
2017-03-08,-0.98,-0.98,-0.98,-0.04
2017-03-09,-5.38,-5.38,-5.38,-0.15
2017-03-10,4.37,4.37,4.37,0.07
2017-03-13,2.26,2.9,0.35,0.24
2017-03-14,-2.39,-2.39,-2.39,0.61
2017-03-15,-8.37,-8.37,-8.37,0.38
2017-03-16,4.18,4.18,4.18,-0.06
2017-03-17,1.36,1.36,1.36,0.2
2017-03-20,-2.21,-2.61,-3.67,0.88
2017-03-21,-6.58,-6.58,-6.58,-0.67
2017-03-22,-14.34,-14.34,-14.34,-4.09
2017-03-23,15.41,15.41,15.41,1.45
2017-03-24,9.54,9.54,9.54,0.99
2017-03-27,-5.69,-4.04,-7.2,-0.43
2017-03-28,6.34,6.34,6.34,0.69
2017-03-29,-7.49,-7.49,-7.49,0.06
2017-03-30,-12.07,-12.07,-12.07,-0.64
2017-03-31,26.81,26.81,26.81,-0.31
2017-04-03,-14.14,-14.69,-14.19,-0.17
2017-04-04,6.0,6.0,6.0,-0.52
2017-04-05,5.35,5.35,5.35,-0.06
2017-04-06,1.32,1.32,1.32,0.16
2017-04-07,-1.9,-1.9,-1.9,-0.03
2017-04-10,-4.0,9.05,-1.87,-0.21
2017-04-11,11.51,11.51,11.51,0.02
2017-04-12,-2.36,-2.36,-2.36,0.65
2017-04-13,-13.01,-13.01,-13.01,-0.23
2017-04-17,-0.71,-12.46,-9.89,0.9
2017-04-18,2.23,2.23,2.23,-0.13
2017-04-19,0.71,0.71,0.71,-0.25
2017-04-20,4.73,4.73,4.73,0.54
2017-04-21,-8.63,-8.63,-8.63,-0.55
2017-04-24,3.01,-12.05,-1.67,-0.38
2017-04-25,7.52,7.52,7.52,-0.02
2017-04-26,-4.9,-4.9,-4.9,-0.29
2017-04-27,-1.38,-1.38,-1.38,0.31
2017-04-28,-18.22,-18.22,-18.22,-0.06
