Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,11.44,11.44,11.44,0.1
2016-11-03,-7.45,-7.45,-7.45,0.01
2016-11-04,-4.45,-4.45,-4.45,0.23
2016-11-07,10.29,1.72,4.25,0.95
2016-11-08,2.72,2.72,2.72,0.17
2016-11-09,-9.09,-9.09,-9.09,0.04
2016-11-10,7.21,7.21,7.21,-0.73
2016-11-11,-7.97,-7.97,-7.97,0.38
2016-11-14,-1.55,-16.96,-8.49,-0.56
2016-11-15,5.5,5.5,5.5,-0.08
2016-11-16,7.65,7.65,7.65,0.55
2016-11-17,-18.03,-18.03,-18.03,0.91
2016-11-18,10.12,10.12,10.12,-0.49
2016-11-21,1.12,-4.17,-3.6,0.18
2016-11-22,8.66,8.66,8.66,0.43
2016-11-23,4.69,4.69,4.69,-0.37
2016-11-25,-24.29,-16.09,-20.19,0.18
2016-11-28,17.37,8.77,5.96,-0.51
2016-11-29,-4.25,-4.25,-4.25,-0.38
2016-11-30,-10.15,-10.15,-10.15,-0.56
2016-12-01,15.49,15.49,15.49,0.58
2016-12-02,-3.37,-3.37,-3.37,-0.19
2016-12-05,-2.59,-17.46,-9.5,1.39
2016-12-06,1.9,1.9,1.9,-1.28
2016-12-07,-7.64,-7.64,-7.64,1.53
2016-12-08,19.07,19.07,19.07,-0.55
2016-12-09,-12.62,-12.62,-12.62,0.17
2016-12-12,2.95,-6.67,0.71,-0.18
2016-12-13,2.93,2.93,2.93,0.76
2016-12-14,-8.58,-8.58,-8.58,-0.51
2016-12-15,5.17,5.17,5.17,-0.5
2016-12-16,2.27,2.27,2.27,-0.37
2016-12-19,-4.05,-8.3,-6.84,-0.07
2016-12-20,8.96,8.96,8.96,0.94
2016-12-21,2.14,2.14,2.14,0.51
2016-12-22,-7.72,-7.72,-7.72,-0.16
2016-12-23,-3.21,-3.21,-3.21,-0.23
2016-12-27,4.99,-5.11,-1.1,-0.62
2016-12-28,2.81,2.81,2.81,-0.27
2016-12-29,-7.39,-7.39,-7.39,0.04
2016-12-30,10.41,10.41,10.41,-0.23
2017-01-03,0.11,-0.46,1.2,1.15
2017-01-04,-1.26,-1.26,-1.26,1.09
2017-01-05,-3.11,-3.11,-3.11,-0.01
2017-01-06,-3.99,-3.99,-3.99,0.85
2017-01-09,1.92,-8.43,-2.58,-0.53
2017-01-10,2.38,2.38,2.38,-0.27
2017-01-11,4.57,4.57,4.57,-0.42
2017-01-12,6.48,6.48,6.48,-0.29
2017-01-13,2.28,2.28,2.28,0.52
2017-01-17,-4.4,8.94,3.74,0.73
2017-01-18,2.7,2.7,2.7,-0.38
2017-01-19,-6.1,-6.1,-6.1,-0.34
2017-01-20,-0.08,-0.08,-0.08,0.27
2017-01-23,-3.74,-10.71,-6.87,0.04
2017-01-24,-3.58,-3.58,-3.58,0.21
2017-01-25,-8.98,-8.98,-8.98,0.41
