Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,11.57,11.57,0.68,0.1
2016-11-03,-9.75,7.2,7.2,0.01
2016-11-04,-7.4,-7.4,-7.4,0.23
2016-11-07,4.47,4.47,4.47,0.95
2016-11-08,2.52,2.52,2.52,0.17
2016-11-09,-5.81,-5.81,-9.01,0.04
2016-11-10,4.8,9.55,9.55,-0.73
2016-11-11,12.96,12.96,12.96,0.38
2016-11-14,-22.73,-22.73,-22.73,-0.56
2016-11-15,5.92,5.92,5.92,-0.08
2016-11-16,8.32,8.32,5.34,0.55
2016-11-17,-15.11,10.86,10.86,0.91
2016-11-18,-1.15,-1.15,-1.15,-0.49
2016-11-21,-2.8,-2.8,3.29,0.18
2016-11-22,3.29,6.64,-13.2,0.43
2016-11-23,-8.81,26.38,26.38,-0.37
2016-11-25,-17.58,-17.58,-17.58,0.18
2016-11-28,10.24,10.24,10.24,-0.51
2016-11-29,-4.66,-4.66,-4.66,-0.38
2016-11-30,-7.07,-7.07,-3.87,-0.56
2016-12-01,10.5,6.02,6.02,0.58
2016-12-02,11.62,11.62,11.62,-0.19
2016-12-05,-17.71,-17.71,-17.71,1.39
2016-12-06,-0.6,-0.6,-0.6,-1.28
2016-12-07,-5.83,-5.83,-15.26,1.53
2016-12-08,19.7,3.91,3.91,-0.55
2016-12-09,4.14,4.14,4.14,0.17
2016-12-12,-4.97,-4.97,-4.97,-0.18
2016-12-13,3.95,3.95,3.95,0.76
2016-12-14,-7.52,-7.52,0.35,-0.51
2016-12-15,4.16,5.04,5.04,-0.5
2016-12-16,-1.32,-1.32,-1.32,-0.37
2016-12-19,-3.59,-3.59,-3.59,-0.07
2016-12-20,6.59,6.59,6.59,0.94
2016-12-21,0.39,0.39,6.67,0.51
2016-12-22,-6.2,3.6,3.6,-0.16
2016-12-23,-3.1,-3.1,-3.1,-0.23
2016-12-27,-2.09,-2.09,-2.09,-0.62
2016-12-28,2.82,2.82,-10.37,-0.27
2016-12-29,-9.31,16.02,16.02,0.04
2016-12-30,-2.72,-2.72,-2.72,-0.23
2017-01-03,0.9,0.9,0.9,1.15
2017-01-04,2.21,2.21,-4.92,1.09
2017-01-05,-7.28,3.01,3.01,-0.01
2017-01-06,7.46,7.46,7.46,0.85
2017-01-09,-11.03,-11.03,-11.03,-0.53
2017-01-10,5.79,5.79,5.79,-0.27
2017-01-11,4.99,4.99,-9.03,-0.42
2017-01-12,3.29,4.4,4.4,-0.29
2017-01-13,-8.16,-8.16,-8.16,0.52
2017-01-17,8.32,8.32,8.32,0.73
2017-01-18,1.1,1.1,3.47,-0.38
2017-01-19,-5.28,-7.02,-7.02,-0.34
2017-01-20,6.85,6.85,6.85,0.27
2017-01-23,-5.14,-5.14,-5.14,0.04
2017-01-24,-1.13,-1.13,-1.13,0.21
2017-01-25,-10.73,-10.73,11.18,0.41
2017-01-26,6.89,-12.55,-12.55,-0.21
2017-01-27,7.69,7.69,7.69,-0.46
2017-01-30,-7.09,-7.09,-7.09,-0.11
2017-01-31,2.95,2.95,2.95,-0.18
2017-02-01,-6.52,-6.52,-2.53,0.12
2017-02-02,16.51,1.3,1.3,-0.22
2017-02-03,-11.43,-11.43,-11.43,-0.44
2017-02-06,4.96,4.96,4.96,0.44
2017-02-07,0.11,0.11,0.11,0.01
2017-02-08,0.65,0.65,2.61,1.07
2017-02-09,-7.34,-2.83,-2.83,1.43
2017-02-10,16.71,16.71,16.71,0.91
2017-02-13,-2.43,-2.43,-2.43,-0.13
2017-02-14,-7.82,-7.82,-7.82,0.36
2017-02-15,5.52,5.52,3.71,0.19
2017-02-16,-0.5,-0.52,-0.52,-0.35
2017-02-17,1.28,1.28,1.28,0.46
2017-02-21,-6.78,-6.78,-6.78,0.61
2017-02-22,1.91,1.91,2.21,0.88
2017-02-23,8.1,-12.93,-12.93,-0.85
2017-02-24,3.26,3.26,3.26,0.47
2017-02-27,-0.99,-0.99,-0.99,-0.17
2017-02-28,-2.01,-2.01,-2.01,-0.53
2017-03-01,10.83,10.83,-58.07,0.79
2017-03-02,-11.87,52.8,52.8,-0.15
2017-03-03,0.0,0.0,0.0,-1.1
2017-03-06,-8.11,-8.11,-8.11,0.07
2017-03-07,14.46,14.46,14.46,-0.22
2017-03-08,-0.98,-0.98,4.37,-0.04
2017-03-09,-5.38,6.36,6.36,-0.15
2017-03-10,-7.0,-7.0,-7.0,0.07
