Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,60.0,60.0,60.0,0.14
2016-11-03,40.0,40.0,40.0,-0.67
2016-11-04,0.0,0.0,0.0,-0.68
2016-11-07,-100.0,-100.0,-66.67,1.78
2016-11-08,100.0,100.0,100.0,1.29
2016-11-09,-100.0,-100.0,-100.0,0.87
2016-11-10,0.0,0.0,0.0,-0.47
2016-11-11,100.0,100.0,100.0,-0.29
2016-11-14,-66.67,-66.67,-50.0,3.64
2016-11-15,-13.33,-13.33,-13.33,0.46
2016-11-16,13.33,13.33,13.33,0.89
2016-11-17,6.67,6.67,6.67,0.24
2016-11-18,-41.0,-41.0,-41.0,0.55
2016-11-21,0.0,-101.0,-34.0,-0.5
2016-11-22,15.29,15.29,15.29,0.19
2016-11-23,85.71,85.71,85.71,0.45
2016-11-25,-25.0,8.33,-8.34,0.52
2016-11-28,-41.67,8.33,0.33,1.16
2016-11-29,-13.33,-13.33,-13.33,-1.14
2016-11-30,-20.0,-20.0,-20.0,-1.41
2016-12-01,60.0,60.0,60.0,-0.8
2016-12-02,-31.43,-31.43,-31.43,-0.23
2016-12-05,-3.57,-41.67,-23.41,1.05
2016-12-06,-5.0,-5.0,-5.0,-0.04
2016-12-07,51.43,51.43,51.43,0.67
2016-12-08,-8.93,-8.93,-8.93,0.53
2016-12-09,37.5,37.5,37.5,0.81
2016-12-12,-37.5,-12.5,-20.83,0.48
2016-12-13,-45.83,-45.83,-45.83,0.94
2016-12-14,38.89,38.89,38.89,0.16
2016-12-15,44.44,44.44,44.44,-0.48
2016-12-16,-87.5,-87.5,-87.5,0.88
2016-12-19,0.0,-37.5,-22.62,-0.25
2016-12-20,58.93,58.93,58.93,0.34
2016-12-21,28.57,28.57,28.57,-0.15
2016-12-22,-75.0,-75.0,-75.0,0.54
2016-12-23,8.33,8.33,8.33,-0.58
2016-12-27,16.67,-21.43,-4.52,-0.07
2016-12-28,25.0,25.0,25.0,-0.39
2016-12-29,-25.0,-25.0,-25.0,0.11
2016-12-30,0.0,0.0,0.0,-1.07
2017-01-03,21.43,11.43,11.64,-2.1
2017-01-04,-21.43,-21.43,-21.43,-0.14
2017-01-05,-51.0,-51.0,-51.0,0.22
2017-01-06,34.33,34.33,34.33,1.06
2017-01-09,66.67,0.0,37.61,-0.33
2017-01-10,0.0,0.0,0.0,-0.18
2017-01-11,-42.86,-42.86,-42.86,0.63
2017-01-12,42.86,42.86,42.86,1.22
