Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-4.32,-4.32,-4.32,-9000.0
2016-11-03,3.79,3.79,3.79,-27000.0
2016-11-04,-13.89,-13.89,-13.89,11000.0
2016-11-07,8.28,-0.38,3.62,13000.0
2016-11-08,-11.8,-11.8,-11.8,4000.0
2016-11-09,12.01,12.01,12.01,-48000.0
2016-11-10,4.84,4.84,4.84,53000.0
2016-11-11,-1.23,-1.23,-1.23,-51000.0
2016-11-14,6.12,10.29,7.08,-45000.0
2016-11-15,-5.9,-5.9,-5.9,-14000.0
2016-11-16,0.37,0.37,0.37,19000.0
2016-11-17,-4.19,-4.19,-4.19,10000.0
2016-11-18,0.42,0.42,0.42,18000.0
2016-11-21,1.54,-1.4,-1.13,7000.0
2016-11-22,6.29,6.29,6.29,47000.0
2016-11-23,-2.35,-2.35,-2.35,9000.0
2016-11-24,4.03,4.03,4.03,1000.0
2016-11-25,-4.7,-4.7,-4.7,0.0
2016-11-28,-4.25,0.1,-2.57,27000.0
2016-11-29,0.8,0.8,0.8,0.0
2016-11-30,-1.82,-1.82,-1.82,69000.0
2016-12-01,4.67,4.67,4.67,3000.0
2016-12-02,-8.03,-8.03,-8.03,-22000.0
2016-12-05,4.49,0.69,1.61,-9000.0
2016-12-06,-5.61,-5.61,-5.61,30000.0
2016-12-07,3.77,3.77,3.77,24000.0
2016-12-08,1.71,1.71,1.71,18000.0
2016-12-09,-7.56,-7.56,-7.56,-10000.0
2016-12-12,11.93,4.06,7.91,-28000.0
2016-12-13,-7.63,-7.63,-7.63,14000.0
2016-12-14,5.25,5.25,5.25,11000.0
2016-12-15,1.52,1.52,1.52,-18000.0
2016-12-16,18.91,18.91,18.91,34000.0
2016-12-19,-4.06,-6.48,7.1,2000.0
2016-12-20,-20.77,-20.77,-20.77,17000.0
2016-12-21,3.72,3.72,3.72,-7000.0
2016-12-22,16.57,16.57,16.57,4000.0
2016-12-23,3.3,3.3,3.3,-27000.0
2016-12-26,-18.0,-10.57,-15.78,16000.0
2016-12-27,16.3,16.3,16.3,1000.0
2016-12-28,2.86,2.86,2.86,-11000.0
2016-12-29,-3.56,-3.56,-3.56,14000.0
2016-12-30,2.32,2.32,2.32,0.0
2017-01-02,-1.37,-4.12,-2.09,3000.0
2017-01-03,-18.64,-18.64,-18.64,19000.0
2017-01-04,12.22,12.22,12.22,-16000.0
2017-01-05,-10.15,-10.15,-10.15,-30000.0
2017-01-06,4.94,4.94,4.94,32000.0
2017-01-09,5.69,11.7,9.28,51000.0
2017-01-10,2.17,2.17,2.17,1000.0
2017-01-11,-12.95,-12.95,-12.95,52000.0
2017-01-12,-4.0,-4.0,-4.0,26000.0
2017-01-13,9.34,9.34,9.34,-67000.0
2017-01-16,2.87,9.65,6.98,-40000.0
2017-01-17,-9.64,-9.64,-9.64,15000.0
2017-01-18,2.79,2.79,2.79,-1000.0
2017-01-19,6.1,6.1,6.1,27000.0
2017-01-20,1.97,1.97,1.97,-14000.0
2017-01-23,2.09,-19.97,-10.72,43000.0
2017-01-24,17.43,17.43,17.43,5000.0
2017-01-25,0.76,0.76,0.76,62000.0
2017-01-26,1.75,1.75,1.75,25000.0
2017-01-27,-1.45,-1.45,-1.45,0.0
2017-01-30,-6.11,-6.11,-6.11,0.0
2017-01-31,3.86,3.86,3.86,-22000.0
2017-02-01,-2.77,-2.77,-2.77,-17000.0
2017-02-02,6.89,6.89,6.89,12000.0
2017-02-03,0.24,0.24,0.24,5000.0
2017-02-06,-1.96,0.51,-1.09,5000.0
2017-02-07,-2.58,-2.58,-2.58,-37000.0
2017-02-08,-2.64,-2.64,-2.64,-21000.0
2017-02-09,-1.88,-1.88,-1.88,0.0
2017-02-10,2.43,2.43,2.43,-2000.0
2017-02-13,5.45,0.07,2.78,-20000.0
2017-02-14,2.52,2.52,2.52,-19000.0
2017-02-15,-1.23,-1.23,-1.23,7000.0
2017-02-16,-0.2,-0.2,-0.2,15000.0
2017-02-17,-1.51,-1.51,-1.51,-8000.0
2017-02-20,-4.48,-4.93,-4.82,40000.0
2017-02-21,1.46,1.46,1.46,14000.0
2017-02-22,1.47,1.47,1.47,18000.0
2017-02-23,3.31,3.31,3.31,-6000.0
2017-02-24,1.88,1.88,1.88,-48000.0
2017-02-27,1.08,1.65,2.14,-8000.0
2017-02-28,-1.06,-1.06,-1.06,19000.0
2017-03-01,-0.42,-0.42,-0.42,0.0
2017-03-02,-5.63,-5.63,-5.63,64000.0
2017-03-03,1.76,1.76,1.76,-5000.0
2017-03-06,0.69,5.66,2.96,23000.0
2017-03-07,-0.65,-0.65,-0.65,6000.0
2017-03-08,1.36,1.36,1.36,0.0
2017-03-09,-3.18,-3.18,-3.18,0.0
2017-03-10,2.13,2.13,2.13,-1000.0
2017-03-13,-1.59,1.2,0.67,21000.0
2017-03-14,-0.21,-0.21,-0.21,38000.0
2017-03-15,-0.85,-0.85,-0.85,2000.0
2017-03-16,4.49,4.49,4.49,22000.0
2017-03-17,2.66,2.66,2.66,28000.0
2017-03-20,0.22,-2.09,-0.15,-25000.0
2017-03-21,-3.1,-3.1,-3.1,33000.0
2017-03-22,3.49,3.49,3.49,-5000.0
2017-03-23,-2.36,-2.36,-2.36,-33000.0
2017-03-24,-1.59,-1.59,-1.59,-15000.0
2017-03-27,-2.43,0.64,-0.27,-15000.0
2017-03-28,-1.03,-1.03,-1.03,14000.0
2017-03-29,-3.47,-3.47,-3.47,15000.0
2017-03-30,8.68,8.68,8.68,10000.0
2017-03-31,2.28,2.28,2.28,-39000.0
2017-04-03,-2.89,0.52,0.48,12000.0
2017-04-04,-4.66,-4.66,-4.66,32000.0
2017-04-05,1.12,1.12,1.12,3000.0
2017-04-06,3.7,3.7,3.7,-15000.0
2017-04-07,-2.04,-2.04,-2.04,-12000.0
2017-04-10,2.42,3.16,3.63,17000.0
2017-04-11,-3.15,-3.15,-3.15,-17000.0
2017-04-12,-7.56,-7.56,-7.56,15000.0
2017-04-13,6.27,6.27,6.27,26000.0
2017-04-14,3.53,3.53,3.53,-20000.0
2017-04-17,-0.93,-7.3,-2.37,-23000.0
2017-04-18,0.19,0.19,0.19,-3000.0
2017-04-19,2.02,2.02,2.02,-30000.0
2017-04-20,-1.1,-1.1,-1.1,-31000.0
2017-04-21,1.71,1.71,1.71,24000.0
2017-04-24,1.16,-2.09,-0.5,24000.0
2017-04-25,1.92,1.92,1.92,73000.0
2017-04-26,0.61,0.61,0.61,5000.0
2017-04-27,-2.42,-2.42,-2.42,52000.0
2017-04-28,-3.44,-3.44,-3.44,39000.0
