Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-2.64,-2.64,-6.0,-9000.0
2016-11-03,0.19,0.43,0.43,-27000.0
2016-11-04,6.06,6.06,6.06,11000.0
2016-11-07,-3.02,-3.02,-3.02,13000.0
2016-11-08,-13.51,-13.51,-13.51,4000.0
2016-11-09,10.96,10.96,-2.42,-48000.0
2016-11-10,6.99,1.18,1.18,53000.0
2016-11-11,-4.45,-4.45,-4.45,-51000.0
2016-11-14,9.69,9.69,9.69,-45000.0
2016-11-15,-5.13,-5.13,-5.13,-14000.0
2016-11-16,-0.06,-0.06,0.66,19000.0
2016-11-17,-4.83,5.45,5.45,10000.0
2016-11-18,-2.55,-2.55,-2.55,18000.0
2016-11-21,-0.49,-0.49,-0.49,7000.0
2016-11-22,5.01,5.01,5.01,47000.0
2016-11-23,-2.88,-2.88,-4.64,9000.0
2016-11-24,4.93,-1.11,-1.11,1000.0
2016-11-25,-3.42,-3.42,-3.42,0.0
2016-11-28,0.56,0.56,0.56,27000.0
2016-11-29,2.15,2.15,2.15,0.0
2016-11-30,-3.28,-3.28,-7.06,69000.0
2016-12-01,3.13,5.06,5.06,3000.0
2016-12-02,0.21,0.21,0.21,-22000.0
2016-12-05,-1.36,-1.36,-1.36,-9000.0
2016-12-06,-1.98,-1.98,-1.98,30000.0
2016-12-07,1.99,1.99,-8.83,24000.0
2016-12-08,2.1,4.69,4.69,18000.0
2016-12-09,4.31,4.31,4.31,-10000.0
2016-12-12,2.61,2.61,2.61,-28000.0
2016-12-13,-6.95,-6.95,-6.95,14000.0
2016-12-14,3.58,3.58,14.04,11000.0
2016-12-15,2.55,-29.45,-29.45,-18000.0
2016-12-16,32.92,32.92,32.92,34000.0
2016-12-19,-5.76,-5.76,-5.76,2000.0
2016-12-20,-19.31,-19.31,-19.31,17000.0
2016-12-21,6.82,6.82,5.1,-7000.0
2016-12-22,11.91,0.2,0.2,4000.0
2016-12-23,-6.46,-6.46,-6.46,-27000.0
2016-12-26,-10.09,-10.09,-10.09,16000.0
2016-12-27,16.28,16.28,16.28,1000.0
2016-12-28,-1.02,-1.02,1.51,-11000.0
2016-12-29,-1.69,-1.06,-1.06,14000.0
2016-12-30,3.62,3.62,3.62,0.0
2017-01-02,-4.19,-4.19,-4.19,3000.0
2017-01-03,-13.49,-13.49,-13.49,19000.0
2017-01-04,7.99,7.99,6.06,-16000.0
2017-01-05,-9.53,-3.5,-3.5,-30000.0
2017-01-06,-1.77,-1.77,-1.77,32000.0
2017-01-09,9.96,9.96,9.96,51000.0
2017-01-10,2.9,2.9,2.9,1000.0
2017-01-11,-12.14,-12.14,11.97,52000.0
2017-01-12,-7.13,-4.73,-4.73,26000.0
2017-01-13,0.03,0.03,0.03,-67000.0
2017-01-16,7.81,7.81,7.81,-40000.0
2017-01-17,-7.29,-7.29,-7.29,15000.0
2017-01-18,-1.33,-1.33,-2.66,-1000.0
2017-01-19,9.53,16.37,16.37,27000.0
2017-01-20,6.4,6.4,6.4,-14000.0
2017-01-23,-20.19,-20.19,-20.19,43000.0
2017-01-24,15.77,15.77,15.77,5000.0
2017-01-25,2.23,2.23,2.76,62000.0
2017-01-26,-2.32,0.0,0.0,25000.0
2017-01-27,0.0,0.0,0.0,0.0
2017-01-30,-6.41,-6.41,-6.41,0.0
2017-01-31,3.19,3.19,3.19,-22000.0
2017-02-01,-0.33,-0.33,0.01,-17000.0
2017-02-02,5.78,-4.56,-4.56,12000.0
2017-02-03,1.55,1.55,1.55,5000.0
2017-02-06,1.69,1.69,1.69,5000.0
2017-02-07,-3.64,-3.64,-3.64,-37000.0
2017-02-08,-2.76,-2.76,4.93,-21000.0
2017-02-09,-4.14,2.28,2.28,0.0
2017-02-10,2.98,2.98,2.98,-2000.0
2017-02-13,0.83,0.83,0.83,-20000.0
2017-02-14,2.78,2.78,2.78,-19000.0
2017-02-15,-1.97,-1.97,-3.27,7000.0
2017-02-16,-0.04,2.64,2.64,15000.0
2017-02-17,-0.9,-0.9,-0.9,-8000.0
2017-02-20,-5.45,-5.45,-5.45,40000.0
2017-02-21,1.52,1.52,1.52,14000.0
2017-02-22,2.68,2.68,2.3,18000.0
2017-02-23,3.14,-2.7,-2.7,-6000.0
2017-02-24,1.39,1.39,1.39,-48000.0
2017-02-27,2.45,2.45,2.45,-8000.0
2017-02-28,-1.37,-1.37,-1.37,19000.0
2017-03-01,-1.66,-1.66,1.44,0.0
2017-03-02,-3.87,-4.08,-4.08,64000.0
2017-03-03,-0.77,-0.77,-0.77,-5000.0
2017-03-06,5.52,5.52,5.52,23000.0
2017-03-07,-4.39,-4.39,-4.39,6000.0
2017-03-08,4.64,4.64,-8.66,0.0
2017-03-09,-7.73,7.44,7.44,0.0
2017-03-10,4.38,4.38,4.38,-1000.0
2017-03-13,-1.23,-1.23,-1.23,21000.0
2017-03-14,0.85,0.85,0.85,38000.0
2017-03-15,1.55,1.55,2.26,2000.0
2017-03-16,4.91,-1.01,-1.01,22000.0
2017-03-17,4.37,4.37,4.37,28000.0
2017-03-20,-2.54,-2.54,-2.54,-25000.0
2017-03-21,-4.11,-4.11,-4.11,33000.0
2017-03-22,3.66,3.66,-0.4,-5000.0
2017-03-23,-3.98,-1.75,-1.75,-33000.0
2017-03-24,-0.37,-0.37,-0.37,-15000.0
2017-03-27,-0.25,-0.25,-0.25,-15000.0
2017-03-28,-1.14,-1.14,-1.14,14000.0
2017-03-29,-1.21,-1.21,2.49,15000.0
2017-03-30,7.29,-5.51,-5.51,10000.0
2017-03-31,1.41,1.41,1.41,-39000.0
2017-04-03,-0.83,-0.83,-0.83,12000.0
2017-04-04,-2.55,-2.55,-2.55,32000.0
2017-04-05,1.55,1.55,-2.34,3000.0
2017-04-06,3.21,-4.03,-4.03,-15000.0
2017-04-07,3.42,3.42,3.42,-12000.0
2017-04-10,3.49,3.49,3.49,17000.0
2017-04-11,-4.08,-4.08,-4.08,-17000.0
2017-04-12,-6.87,-6.87,1.65,15000.0
2017-04-13,7.92,-1.75,-1.75,26000.0
2017-04-14,9.18,9.18,9.18,-20000.0
2017-04-17,-11.71,-11.71,-11.71,-23000.0
2017-04-18,0.05,0.05,0.05,-3000.0
2017-04-19,5.28,5.28,1.42,-30000.0
2017-04-20,0.17,2.2,2.2,-31000.0
2017-04-21,1.93,1.93,1.93,24000.0
2017-04-24,-3.65,-3.65,-3.65,24000.0
2017-04-25,2.54,2.54,2.54,73000.0
2017-04-26,-0.63,-0.63,-0.63,5000.0
2017-04-27,-3.35,-3.35,-3.35,52000.0
2017-04-28,-4.9,-4.9,-4.9,39000.0
