Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-4.32,-4.32,-13.89,-9000.0
2016-11-03,3.79,5.31,5.31,-27000.0
2016-11-04,3.35,3.35,3.35,11000.0
2016-11-07,-0.38,-0.38,-0.38,13000.0
2016-11-08,-11.8,-11.8,-11.8,4000.0
2016-11-09,12.01,12.01,-1.23,-48000.0
2016-11-10,4.84,1.3,1.3,53000.0
2016-11-11,-5.47,-5.47,-5.47,-51000.0
2016-11-14,10.29,10.29,10.29,-45000.0
2016-11-15,-5.9,-5.9,-5.9,-14000.0
2016-11-16,0.37,0.37,0.42,19000.0
2016-11-17,-4.19,5.06,5.06,10000.0
2016-11-18,-2.12,-2.12,-2.12,18000.0
2016-11-21,-1.4,-1.4,-1.4,7000.0
2016-11-22,6.29,6.29,6.29,47000.0
2016-11-23,-2.35,-2.35,-4.7,9000.0
2016-11-24,4.03,-0.68,-0.68,1000.0
2016-11-25,-3.67,-3.67,-3.67,0.0
2016-11-28,0.1,0.1,0.1,27000.0
2016-11-29,0.8,0.8,0.8,0.0
2016-11-30,-1.82,-1.82,-8.03,69000.0
2016-12-01,4.67,4.83,4.83,3000.0
2016-12-02,-1.03,-1.03,-1.03,-22000.0
2016-12-05,0.69,0.69,0.69,-9000.0
2016-12-06,-5.61,-5.61,-5.61,30000.0
2016-12-07,3.77,3.77,-7.56,24000.0
2016-12-08,1.71,4.19,4.19,18000.0
2016-12-09,3.68,3.68,3.68,-10000.0
2016-12-12,4.06,4.06,4.06,-28000.0
2016-12-13,-7.63,-7.63,-7.63,14000.0
2016-12-14,5.25,5.25,18.91,11000.0
2016-12-15,1.52,-35.89,-35.89,-18000.0
2016-12-16,38.31,38.31,38.31,34000.0
2016-12-19,-6.48,-6.48,-6.48,2000.0
2016-12-20,-20.77,-20.77,-20.77,17000.0
2016-12-21,3.72,3.72,3.3,-7000.0
2016-12-22,16.57,0.78,0.78,4000.0
2016-12-23,-8.21,-8.21,-8.21,-27000.0
2016-12-26,-10.57,-10.57,-10.57,16000.0
2016-12-27,16.3,16.3,16.3,1000.0
2016-12-28,2.86,2.86,2.32,-11000.0
2016-12-29,-3.56,-0.58,-0.58,14000.0
2016-12-30,3.33,3.33,3.33,0.0
2017-01-02,-4.12,-4.12,-4.12,3000.0
2017-01-03,-18.64,-18.64,-18.64,19000.0
2017-01-04,12.22,12.22,4.94,-16000.0
2017-01-05,-10.15,-4.77,-4.77,-30000.0
2017-01-06,-1.24,-1.24,-1.24,32000.0
2017-01-09,11.7,11.7,11.7,51000.0
2017-01-10,2.17,2.17,2.17,1000.0
2017-01-11,-12.95,-12.95,9.34,52000.0
2017-01-12,-4.0,-5.54,-5.54,26000.0
2017-01-13,-1.24,-1.24,-1.24,-67000.0
2017-01-16,9.65,9.65,9.65,-40000.0
2017-01-17,-9.64,-9.64,-9.64,15000.0
2017-01-18,2.79,2.79,1.97,-1000.0
2017-01-19,6.1,16.36,16.36,27000.0
2017-01-20,5.7,5.7,5.7,-14000.0
2017-01-23,-19.97,-19.97,-19.97,43000.0
2017-01-24,17.43,17.43,17.43,5000.0
2017-01-25,0.76,0.76,-1.45,62000.0
2017-01-26,1.75,0.0,0.0,25000.0
2017-01-27,0.0,0.0,0.0,0.0
2017-01-30,-6.11,-6.11,-6.11,0.0
2017-01-31,3.86,3.86,3.86,-22000.0
2017-02-01,-2.77,-2.77,0.24,-17000.0
2017-02-02,6.89,-0.15,-0.15,12000.0
2017-02-03,-2.32,-2.32,-2.32,5000.0
2017-02-06,0.51,0.51,0.51,5000.0
2017-02-07,-2.58,-2.58,-2.58,-37000.0
2017-02-08,-2.64,-2.64,2.43,-21000.0
2017-02-09,-1.88,2.63,2.63,0.0
2017-02-10,2.75,2.75,2.75,-2000.0
2017-02-13,0.07,0.07,0.07,-20000.0
2017-02-14,2.52,2.52,2.52,-19000.0
2017-02-15,-1.23,-1.23,-1.51,7000.0
2017-02-16,-0.2,0.56,0.56,15000.0
2017-02-17,-0.11,-0.11,-0.11,-8000.0
2017-02-20,-4.93,-4.93,-4.93,40000.0
2017-02-21,1.46,1.46,1.46,14000.0
2017-02-22,1.47,1.47,1.88,18000.0
2017-02-23,3.31,-2.61,-2.61,-6000.0
2017-02-24,2.04,2.04,2.04,-48000.0
2017-02-27,1.65,1.65,1.65,-8000.0
2017-02-28,-1.06,-1.06,-1.06,19000.0
2017-03-01,-0.42,-0.42,1.76,0.0
2017-03-02,-5.63,-1.83,-1.83,64000.0
2017-03-03,-3.14,-3.14,-3.14,-5000.0
2017-03-06,5.66,5.66,5.66,23000.0
2017-03-07,-0.65,-0.65,-0.65,6000.0
2017-03-08,1.36,1.36,2.13,0.0
2017-03-09,-3.18,-3.98,-3.98,0.0
2017-03-10,1.19,1.19,1.19,-1000.0
2017-03-13,1.2,1.2,1.2,21000.0
2017-03-14,-0.21,-0.21,-0.21,38000.0
2017-03-15,-0.85,-0.85,2.66,2000.0
2017-03-16,4.49,-1.19,-1.19,22000.0
2017-03-17,3.5,3.5,3.5,28000.0
2017-03-20,-2.09,-2.09,-2.09,-25000.0
2017-03-21,-3.1,-3.1,-3.1,33000.0
2017-03-22,3.49,3.49,-1.59,-5000.0
2017-03-23,-2.36,-3.4,-3.4,-33000.0
2017-03-24,0.33,0.33,0.33,-15000.0
2017-03-27,0.64,0.64,0.64,-15000.0
2017-03-28,-1.03,-1.03,-1.03,14000.0
2017-03-29,-3.47,-3.47,2.28,15000.0
2017-03-30,8.68,-6.71,-6.71,10000.0
2017-03-31,3.3,3.3,3.3,-39000.0
2017-04-03,0.52,0.52,0.52,12000.0
2017-04-04,-4.66,-4.66,-4.66,32000.0
2017-04-05,1.12,1.12,-2.04,3000.0
2017-04-06,3.7,-2.9,-2.9,-15000.0
2017-04-07,2.16,2.16,2.16,-12000.0
2017-04-10,3.16,3.16,3.16,17000.0
2017-04-11,-3.15,-3.15,-3.15,-17000.0
2017-04-12,-7.56,-7.56,3.53,15000.0
2017-04-13,6.27,-2.04,-2.04,26000.0
2017-04-14,8.41,8.41,8.41,-20000.0
2017-04-17,-7.3,-7.3,-7.3,-23000.0
2017-04-18,0.19,0.19,0.19,-3000.0
2017-04-19,2.02,2.02,1.71,-30000.0
2017-04-20,-1.1,1.74,1.74,-31000.0
2017-04-21,1.51,1.51,1.51,24000.0
2017-04-24,-2.09,-2.09,-2.09,24000.0
2017-04-25,1.92,1.92,1.92,73000.0
2017-04-26,0.61,0.61,0.61,5000.0
2017-04-27,-2.42,-2.42,-2.42,52000.0
2017-04-28,-3.44,-3.44,-3.44,39000.0
