Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-4.73,-4.73,-13.04,0.24
2016-11-03,7.95,11.3,11.3,0.4
2016-11-04,30.0,30.0,30.0,0.52
2016-11-07,-42.31,-42.31,-42.31,0.78
2016-11-08,3.85,3.85,3.85,-0.08
2016-11-09,-0.43,-0.43,24.24,1.55
2016-11-10,-8.08,-27.27,-27.27,0.17
2016-11-11,14.29,14.29,14.29,-0.66
2016-11-14,5.71,5.71,5.71,-1.71
2016-11-15,13.33,13.33,13.33,-0.25
2016-11-16,-14.58,-14.58,27.78,0.23
2016-11-17,-18.75,72.22,72.22,0.15
2016-11-18,-100.0,-100.0,-100.0,0.99
2016-11-21,42.11,42.11,-26.32,0.12
2016-11-22,-26.32,4.21,-2.02,-0.39
2016-11-23,-8.89,-10.09,-10.09,-0.24
2016-11-25,101.0,101.0,101.0,0.35
2016-11-28,-85.71,-85.71,-85.71,-1.11
2016-11-29,5.71,5.71,5.71,0.39
2016-11-30,-4.0,-4.0,0.0,-0.88
2016-12-01,-16.0,0.0,0.0,-0.54
2016-12-02,0.0,0.0,0.0,0.33
2016-12-05,26.32,26.32,26.32,0.98
2016-12-06,-6.32,-6.32,-6.32,1.66
2016-12-07,-5.71,-5.71,6.41,1.09
2016-12-08,2.38,-23.08,-23.08,0.16
2016-12-09,25.0,25.0,25.0,0.85
2016-12-12,25.0,25.0,25.0,0.17
2016-12-13,-2.63,-2.63,-2.63,0.47
2016-12-14,-47.37,-47.37,-16.67,-1.0
2016-12-15,16.67,-1.0,-1.0,0.35
2016-12-16,0.0,0.0,0.0,-0.55
2016-12-19,20.0,20.0,20.0,-0.36
2016-12-20,0.0,0.0,0.0,0.31
2016-12-21,-25.63,-25.63,-12.11,-0.52
2016-12-22,-2.94,101.0,101.0,-0.28
2016-12-23,-100.0,-100.0,-100.0,-0.04
2016-12-27,20.59,20.59,20.59,0.36
2016-12-28,-11.29,-11.29,-4.17,-0.19
2016-12-29,-3.59,25.0,25.0,-0.33
2016-12-30,-25.0,-25.0,-25.0,0.11
2017-01-03,5.41,5.41,5.41,-0.44
2017-01-04,-0.86,-0.86,26.39,1.04
2017-01-05,6.56,-37.5,-37.5,-0.08
2017-01-06,66.67,66.67,66.67,0.82
2017-01-09,-31.38,-31.38,-31.38,-0.69
2017-01-10,-8.02,-8.02,-8.02,-0.57
2017-01-11,-20.82,-20.82,-11.54,0.52
2017-01-12,-0.57,50.0,50.0,-0.32
2017-01-13,-50.0,-50.0,-50.0,0.31
2017-01-17,2.86,2.86,2.86,-0.72
2017-01-18,15.89,15.89,8.0,0.26
2017-01-19,-18.75,-8.0,-8.0,-0.19
2017-01-20,25.0,25.0,25.0,0.3
2017-01-23,-20.0,-20.0,-20.0,-0.04
2017-01-24,11.67,11.67,11.67,0.63
2017-01-25,22.22,22.22,-16.48,0.39
2017-01-26,-8.12,-14.29,-14.29,0.49
2017-01-27,0.0,0.0,0.0,-0.47
2017-01-30,4.76,4.76,4.76,-0.18
2017-01-31,8.14,8.14,8.14,2.36
2017-02-01,0.0,0.0,0.0,0.21
2017-02-02,-5.55,-22.22,-22.22,-0.08
2017-02-03,12.5,12.5,12.5,-0.33
2017-02-06,7.5,7.5,7.5,-0.6
2017-02-07,-10.48,-10.48,-10.48,-0.38
2017-02-08,8.13,8.13,3.33,-0.48
2017-02-09,12.35,-22.22,-22.22,0.22
2017-02-10,5.56,5.56,5.56,0.67
2017-02-13,12.28,12.28,12.28,0.93
2017-02-14,9.51,9.51,9.51,0.08
2017-02-15,-11.19,-11.19,-26.67,0.47
2017-02-16,-6.44,33.33,33.33,0.09
2017-02-17,-16.66,-16.66,-16.66,0.17
2017-02-21,-3.03,-3.03,-3.03,-0.14
2017-02-22,16.36,16.36,7.33,-0.13
2017-02-23,-13.33,-24.0,-24.0,0.21
2017-02-24,0.0,0.0,0.0,0.0
2017-02-27,33.33,33.33,33.33,-0.3
2017-02-28,0.0,0.0,0.0,-0.04
2017-03-01,6.32,6.32,-6.67,1.07
2017-03-02,-19.65,0.0,0.0,-0.93
2017-03-03,33.33,33.33,33.33,-0.16
2017-03-06,-4.76,-4.76,-4.76,0.27
2017-03-07,-17.46,-17.46,-17.46,-0.43
2017-03-08,0.0,0.0,0.0,-0.2
2017-03-09,-17.54,16.66,16.66,0.35
2017-03-10,-33.33,-33.33,-33.33,-0.12
2017-03-13,28.57,28.57,28.57,-0.18
2017-03-14,-13.19,-13.19,-13.19,-0.07
2017-03-15,3.14,3.14,7.76,0.11
2017-03-16,-1.28,-12.5,-12.5,0.34
2017-03-17,-12.5,-12.5,-12.5,-0.28
2017-03-20,14.29,14.29,14.29,-0.11
