Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-4.19,-4.19,-4.19,0.24
2016-11-03,1.46,1.46,1.46,0.4
2016-11-04,-12.37,-12.37,-12.37,0.52
2016-11-07,5.96,-33.33,-11.9,0.78
2016-11-08,4.95,4.95,4.95,-0.08
2016-11-09,-10.33,-10.33,-10.33,1.55
2016-11-10,7.86,7.86,7.86,0.17
2016-11-11,18.35,18.35,18.35,-0.66
2016-11-14,6.25,29.46,26.49,-1.71
2016-11-15,2.08,2.08,2.08,-0.25
2016-11-16,-22.02,-22.02,-22.02,0.23
2016-11-17,-10.77,-10.77,-10.77,0.15
2016-11-18,25.42,25.42,25.42,0.99
2016-11-21,11.54,35.71,-0.92,0.12
2016-11-22,-23.33,-23.33,-23.33,-0.39
2016-11-23,-1.67,-1.67,-1.67,-0.24
2016-11-25,-9.62,-9.62,-9.62,0.35
2016-11-28,17.95,-16.67,11.87,-1.11
2016-11-29,6.67,6.67,6.67,0.39
2016-11-30,-22.76,-22.76,-22.76,-0.88
2016-12-01,-7.56,-7.56,-7.56,-0.54
2016-12-02,-3.01,-3.01,-3.01,0.33
2016-12-05,20.25,1.92,16.36,0.98
2016-12-06,4.33,4.33,4.33,1.66
2016-12-07,-19.25,-19.25,-19.25,1.09
2016-12-08,6.75,6.75,6.75,0.16
2016-12-09,2.3,2.3,2.3,0.85
2016-12-12,23.39,8.08,25.3,0.17
2016-12-13,9.13,9.13,9.13,0.47
2016-12-14,-41.07,-41.07,-41.07,-1.0
2016-12-15,4.17,4.17,4.17,0.35
2016-12-16,14.1,14.1,14.1,-0.55
2016-12-19,-9.34,-28.57,-5.16,-0.36
2016-12-20,11.9,11.9,11.9,0.31
2016-12-21,-25.22,-25.22,-25.22,-0.52
2016-12-22,-8.11,-8.11,-8.11,-0.28
2016-12-23,10.71,10.71,10.71,-0.04
2016-12-27,16.12,26.83,-0.6,0.36
2016-12-28,-7.6,-7.6,-7.6,-0.19
2016-12-29,-11.54,-11.54,-11.54,-0.33
2016-12-30,5.64,5.64,5.64,0.11
2017-01-03,-8.57,4.76,-6.9,-0.44
2017-01-04,6.78,6.78,6.78,1.04
2017-01-05,5.85,5.85,5.85,-0.08
2017-01-06,23.52,23.52,23.52,0.82
2017-01-09,3.09,-22.67,1.47,-0.69
2017-01-10,-22.57,-22.57,-22.57,-0.57
2017-01-11,-3.01,-3.01,-3.01,0.52
2017-01-12,-10.73,-10.73,-10.73,-0.32
2017-01-13,8.44,8.44,8.44,0.31
2017-01-17,-11.25,-13.3,-20.36,-0.72
2017-01-18,25.55,25.55,25.55,0.26
2017-01-19,-20.67,-20.67,-20.67,-0.19
2017-01-20,4.03,4.03,4.03,0.3
2017-01-23,-3.08,-9.29,-0.55,-0.04
2017-01-24,20.54,20.54,20.54,0.63
2017-01-25,12.75,12.75,12.75,0.39
2017-01-26,-9.62,-9.62,-9.62,0.49
2017-01-27,-14.38,-14.38,-14.38,-0.47
2017-01-30,-8.89,11.11,4.44,-0.18
2017-01-31,6.54,6.54,6.54,2.36
