Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-4.19,-4.19,-12.37,0.24
2016-11-03,1.46,14.29,14.29,0.4
2016-11-04,25.0,25.0,25.0,0.52
2016-11-07,-33.33,-33.33,-33.33,0.78
2016-11-08,4.95,4.95,4.95,-0.08
2016-11-09,-10.33,-10.33,18.35,1.55
2016-11-10,7.86,-37.5,-37.5,0.17
2016-11-11,14.29,14.29,14.29,-0.66
2016-11-14,29.46,29.46,29.46,-1.71
2016-11-15,2.08,2.08,2.08,-0.25
2016-11-16,-22.02,-22.02,25.42,0.23
2016-11-17,-10.77,61.54,61.54,0.15
2016-11-18,-85.71,-85.71,-85.71,0.99
2016-11-21,35.71,35.71,-23.33,0.12
2016-11-22,-23.33,-1.67,-9.62,-0.39
2016-11-23,0.0,-16.38,-16.38,-0.24
2016-11-25,51.0,51.0,51.0,0.35
2016-11-28,-16.67,-16.67,-16.67,-1.11
2016-11-29,6.67,6.67,6.67,0.39
2016-11-30,-22.76,-22.76,-3.01,-0.88
2016-12-01,-7.56,-6.67,-6.67,-0.54
2016-12-02,25.0,25.0,25.0,0.33
2016-12-05,1.92,1.92,1.92,0.98
2016-12-06,4.33,4.33,4.33,1.66
2016-12-07,-19.25,-19.25,2.3,1.09
2016-12-08,6.75,-21.05,-21.05,0.16
2016-12-09,36.36,36.36,36.36,0.85
2016-12-12,8.08,8.08,8.08,0.17
2016-12-13,9.13,9.13,9.13,0.47
2016-12-14,-41.07,-41.07,14.1,-1.0
2016-12-15,4.17,-31.77,-31.77,0.35
2016-12-16,51.0,51.0,51.0,-0.55
2016-12-19,-28.57,-28.57,-28.57,-0.36
2016-12-20,11.9,11.9,11.9,0.31
2016-12-21,-25.22,-25.22,-11.71,-0.52
2016-12-22,-8.11,101.0,101.0,-0.28
2016-12-23,-100.0,-100.0,-100.0,-0.04
2016-12-27,26.83,26.83,26.83,0.36
2016-12-28,-7.6,-7.6,-13.33,-0.19
2016-12-29,-11.54,33.33,33.33,-0.33
2016-12-30,-33.33,-33.33,-33.33,0.11
2017-01-03,4.76,4.76,4.76,-0.44
2017-01-04,6.78,6.78,23.52,1.04
2017-01-05,5.85,-20.91,-20.91,-0.08
2017-01-06,46.67,46.67,46.67,0.82
2017-01-09,-22.67,-22.67,-22.67,-0.69
2017-01-10,-22.57,-22.57,-22.57,-0.57
2017-01-11,-3.01,-3.01,0.54,0.52
2017-01-12,-10.73,33.33,33.33,-0.32
2017-01-13,-31.82,-31.82,-31.82,0.31
2017-01-17,-13.3,-13.3,-13.3,-0.72
2017-01-18,25.55,25.55,4.03,0.26
2017-01-19,-20.67,-13.79,-13.79,-0.19
2017-01-20,20.0,20.0,20.0,0.3
2017-01-23,-9.29,-9.29,-9.29,-0.04
2017-01-24,20.54,20.54,20.54,0.63
2017-01-25,12.75,12.75,-14.38,0.39
2017-01-26,-9.62,-20.0,-20.0,0.49
2017-01-27,0.0,0.0,0.0,-0.47
2017-01-30,11.11,11.11,11.11,-0.18
2017-01-31,6.54,6.54,6.54,2.36
2017-02-01,0.0,0.0,9.09,0.21
2017-02-02,-4.01,-22.73,-22.73,-0.08
2017-02-03,12.5,12.5,12.5,-0.33
2017-02-06,6.55,6.55,6.55,-0.6
2017-02-07,-3.67,-3.67,-3.67,-0.38
2017-02-08,10.55,10.55,2.73,-0.48
2017-02-09,3.48,-13.96,-13.96,0.22
2017-02-10,-1.51,-1.51,-1.51,0.67
2017-02-13,18.52,18.52,18.52,0.93
2017-02-14,12.43,12.43,12.43,0.08
2017-02-15,-11.51,-11.51,-22.73,0.47
2017-02-16,-8.84,60.0,60.0,0.09
2017-02-17,-31.43,-31.43,-31.43,0.17
2017-02-21,-12.95,-12.95,-12.95,-0.14
2017-02-22,27.24,27.24,8.4,-0.13
2017-02-23,-17.05,-34.21,-34.21,0.21
2017-02-24,22.22,22.22,22.22,0.0
2017-02-27,18.69,18.69,18.69,-0.3
2017-02-28,0.0,0.0,0.0,-0.04
2017-03-01,2.02,2.02,-7.39,1.07
2017-03-02,-6.85,10.0,10.0,-0.93
2017-03-03,20.0,20.0,20.0,-0.16
2017-03-06,-1.9,-1.9,-1.9,0.27
2017-03-07,-25.6,-25.6,-25.6,-0.43
2017-03-08,32.95,32.95,-1.06,-0.2
2017-03-09,-15.82,4.76,4.76,0.35
2017-03-10,-19.04,-19.04,-19.04,-0.12
