Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-4.73,-4.73,-4.73,0.24
2016-11-03,7.95,7.95,7.95,0.4
2016-11-04,-13.04,-13.04,-13.04,0.52
2016-11-07,-1.01,-42.31,-18.54,0.78
2016-11-08,3.85,3.85,3.85,-0.08
2016-11-09,-0.43,-0.43,-0.43,1.55
2016-11-10,-8.08,-8.08,-8.08,0.17
2016-11-11,24.24,24.24,24.24,-0.66
2016-11-14,-7.27,5.71,6.15,-1.71
2016-11-15,13.33,13.33,13.33,-0.25
2016-11-16,-14.58,-14.58,-14.58,0.23
2016-11-17,-18.75,-18.75,-18.75,0.15
2016-11-18,27.78,27.78,27.78,0.99
2016-11-21,14.33,42.11,-0.48,0.12
2016-11-22,-26.32,-26.32,-26.32,-0.39
2016-11-23,4.21,4.21,4.21,-0.24
2016-11-25,-10.91,-2.02,-6.46,0.35
2016-11-28,5.2,-85.71,-21.74,-1.11
2016-11-29,5.71,5.71,5.71,0.39
2016-11-30,-4.0,-4.0,-4.0,-0.88
2016-12-01,-16.0,-16.0,-16.0,-0.54
2016-12-02,0.0,0.0,0.0,0.33
2016-12-05,26.32,26.32,26.32,0.98
2016-12-06,-6.32,-6.32,-6.32,1.66
2016-12-07,-5.71,-5.71,-5.71,1.09
2016-12-08,2.38,2.38,2.38,0.16
2016-12-09,6.41,6.41,6.41,0.85
2016-12-12,26.92,25.0,33.97,0.17
2016-12-13,-2.63,-2.63,-2.63,0.47
2016-12-14,-47.37,-47.37,-47.37,-1.0
2016-12-15,16.67,16.67,16.67,0.35
2016-12-16,-16.67,-16.67,-16.67,-0.55
2016-12-19,20.0,20.0,20.33,-0.36
2016-12-20,8.57,8.57,8.57,0.31
2016-12-21,-25.63,-25.63,-25.63,-0.52
2016-12-22,-2.94,-2.94,-2.94,-0.28
2016-12-23,11.11,11.11,11.11,-0.04
2016-12-27,9.48,20.59,-6.94,0.36
2016-12-28,-11.29,-11.29,-11.29,-0.19
2016-12-29,-3.59,-3.59,-3.59,-0.33
2016-12-30,-1.54,-1.54,-1.54,0.11
2017-01-03,1.24,5.41,-1.88,-0.44
2017-01-04,-0.86,-0.86,-0.86,1.04
2017-01-05,6.56,6.56,6.56,-0.08
