Date,Close,Diff,Binary
2016-11-01,1652000.0,,0
2016-11-02,1643000.0,-9000.0,0
2016-11-03,1616000.0,-27000.0,0
2016-11-04,1627000.0,11000.0,4
2016-11-07,1640000.0,13000.0,4
2016-11-08,1644000.0,4000.0,4
2016-11-09,1596000.0,-48000.0,0
2016-11-10,1649000.0,53000.0,4
2016-11-11,1598000.0,-51000.0,0
2016-11-14,1553000.0,-45000.0,0
2016-11-15,1539000.0,-14000.0,0
2016-11-16,1558000.0,19000.0,4
2016-11-17,1568000.0,10000.0,4
2016-11-18,1586000.0,18000.0,4
2016-11-21,1593000.0,7000.0,4
2016-11-22,1640000.0,47000.0,4
2016-11-23,1649000.0,9000.0,4
2016-11-24,1650000.0,1000.0,4
2016-11-25,1650000.0,0.0,0
2016-11-28,1677000.0,27000.0,4
2016-11-29,1677000.0,0.0,0
2016-11-30,1746000.0,69000.0,4
2016-12-01,1749000.0,3000.0,4
2016-12-02,1727000.0,-22000.0,0
2016-12-05,1718000.0,-9000.0,0
2016-12-06,1748000.0,30000.0,4
2016-12-07,1772000.0,24000.0,4
2016-12-08,1790000.0,18000.0,4
2016-12-09,1780000.0,-10000.0,0
2016-12-12,1752000.0,-28000.0,0
2016-12-13,1766000.0,14000.0,4
2016-12-14,1777000.0,11000.0,4
2016-12-15,1759000.0,-18000.0,0
2016-12-16,1793000.0,34000.0,4
2016-12-19,1795000.0,2000.0,4
2016-12-20,1812000.0,17000.0,4
2016-12-21,1805000.0,-7000.0,0
2016-12-22,1809000.0,4000.0,4
2016-12-23,1782000.0,-27000.0,0
2016-12-26,1798000.0,16000.0,4
2016-12-27,1799000.0,1000.0,4
2016-12-28,1788000.0,-11000.0,0
2016-12-29,1802000.0,14000.0,4
2016-12-30,1802000.0,0.0,0
2017-01-02,1805000.0,3000.0,4
2017-01-03,1824000.0,19000.0,4
2017-01-04,1808000.0,-16000.0,0
2017-01-05,1778000.0,-30000.0,0
2017-01-06,1810000.0,32000.0,4
2017-01-09,1861000.0,51000.0,4
2017-01-10,1862000.0,1000.0,4
2017-01-11,1914000.0,52000.0,4
2017-01-12,1940000.0,26000.0,4
2017-01-13,1873000.0,-67000.0,0
2017-01-16,1833000.0,-40000.0,0
2017-01-17,1848000.0,15000.0,4
2017-01-18,1847000.0,-1000.0,0
2017-01-19,1874000.0,27000.0,4
2017-01-20,1860000.0,-14000.0,0
2017-01-23,1903000.0,43000.0,4
2017-01-24,1908000.0,5000.0,4
2017-01-25,1970000.0,62000.0,4
2017-01-26,1995000.0,25000.0,4
2017-01-27,1995000.0,0.0,0
2017-01-30,1995000.0,0.0,0
2017-01-31,1973000.0,-22000.0,0
2017-02-01,1956000.0,-17000.0,0
2017-02-02,1968000.0,12000.0,4
2017-02-03,1973000.0,5000.0,4
2017-02-06,1978000.0,5000.0,4
2017-02-07,1941000.0,-37000.0,0
2017-02-08,1920000.0,-21000.0,0
2017-02-09,1920000.0,0.0,0
2017-02-10,1918000.0,-2000.0,0
2017-02-13,1898000.0,-20000.0,0
2017-02-14,1879000.0,-19000.0,0
2017-02-15,1886000.0,7000.0,4
2017-02-16,1901000.0,15000.0,4
2017-02-17,1893000.0,-8000.0,0
2017-02-20,1933000.0,40000.0,4
2017-02-21,1947000.0,14000.0,4
2017-02-22,1965000.0,18000.0,4
2017-02-23,1959000.0,-6000.0,0
2017-02-24,1911000.0,-48000.0,0
2017-02-27,1903000.0,-8000.0,0
2017-02-28,1922000.0,19000.0,4
2017-03-01,1922000.0,0.0,0
2017-03-02,1986000.0,64000.0,4
2017-03-03,1981000.0,-5000.0,0
2017-03-06,2004000.0,23000.0,4
2017-03-07,2010000.0,6000.0,4
2017-03-08,2010000.0,0.0,0
2017-03-09,2010000.0,0.0,0
2017-03-10,2009000.0,-1000.0,0
2017-03-13,2030000.0,21000.0,4
2017-03-14,2068000.0,38000.0,4
2017-03-15,2070000.0,2000.0,4
2017-03-16,2092000.0,22000.0,4
2017-03-17,2120000.0,28000.0,4
2017-03-20,2095000.0,-25000.0,0
2017-03-21,2128000.0,33000.0,4
2017-03-22,2123000.0,-5000.0,0
2017-03-23,2090000.0,-33000.0,0
2017-03-24,2075000.0,-15000.0,0
2017-03-27,2060000.0,-15000.0,0
2017-03-28,2074000.0,14000.0,4
2017-03-29,2089000.0,15000.0,4
2017-03-30,2099000.0,10000.0,4
2017-03-31,2060000.0,-39000.0,0
2017-04-03,2072000.0,12000.0,4
2017-04-04,2104000.0,32000.0,4
2017-04-05,2107000.0,3000.0,4
2017-04-06,2092000.0,-15000.0,0
2017-04-07,2080000.0,-12000.0,0
2017-04-10,2097000.0,17000.0,4
2017-04-11,2080000.0,-17000.0,0
2017-04-12,2095000.0,15000.0,4
2017-04-13,2121000.0,26000.0,4
2017-04-14,2101000.0,-20000.0,0
2017-04-17,2078000.0,-23000.0,0
2017-04-18,2075000.0,-3000.0,0
2017-04-19,2045000.0,-30000.0,0
2017-04-20,2014000.0,-31000.0,0
2017-04-21,2038000.0,24000.0,4
2017-04-24,2062000.0,24000.0,4
2017-04-25,2135000.0,73000.0,4
2017-04-26,2140000.0,5000.0,4
2017-04-27,2192000.0,52000.0,4
2017-04-28,2231000.0,39000.0,4
