Date,Open,High,Low,Close,Volume,Adj Close
2016-12-23,2260.25,2263.790039,2258.840088,2263.790039,2020550000,2263.790039
2016-12-22,2262.929932,2263.179932,2256.080078,2260.959961,2876320000,2260.959961
2016-12-21,2270.540039,2271.22998,2265.149902,2265.179932,2852230000,2265.179932
2016-12-20,2266.50,2272.560059,2266.139893,2270.76001,3298780000,2270.76001
2016-12-19,2259.23999,2267.469971,2258.209961,2262.530029,3248370000,2262.530029
2016-12-16,2266.810059,2268.050049,2254.23999,2258.070068,5920340000,2258.070068
2016-12-15,2253.77002,2272.120117,2253.77002,2262.030029,4168200000,2262.030029
2016-12-14,2268.350098,2276.199951,2248.439941,2253.280029,4406970000,2253.280029
2016-12-13,2263.320068,2277.530029,2263.320068,2271.719971,3857590000,2271.719971
2016-12-12,2258.830078,2264.030029,2252.370117,2256.959961,4034510000,2256.959961
2016-12-09,2249.72998,2259.800049,2249.22998,2259.530029,3884480000,2259.530029
2016-12-08,2241.129883,2251.689941,2237.570068,2246.189941,4200580000,2246.189941
2016-12-07,2210.719971,2241.629883,2208.929932,2241.350098,4501820000,2241.350098
2016-12-06,2207.26001,2212.780029,2202.209961,2212.22998,3855320000,2212.22998
2016-12-05,2200.649902,2209.419922,2199.969971,2204.709961,3895230000,2204.709961
2016-12-02,2191.120117,2197.949951,2188.370117,2191.949951,3779500000,2191.949951
2016-12-01,2200.169922,2202.600098,2187.439941,2191.080078,5063740000,2191.080078
2016-11-30,2204.969971,2214.100098,2198.810059,2198.810059,5533980000,2198.810059
2016-11-29,2200.76001,2210.459961,2198.149902,2204.659912,3706560000,2204.659912
2016-11-28,2210.209961,2211.139893,2200.360107,2201.719971,3505650000,2201.719971
2016-11-25,2206.27002,2213.350098,2206.27002,2213.350098,1584600000,2213.350098
2016-11-23,2198.550049,2204.719971,2194.51001,2204.719971,3418640000,2204.719971
2016-11-22,2201.560059,2204.800049,2194.51001,2202.939941,3957940000,2202.939941
2016-11-21,2186.429932,2198.699951,2186.429932,2198.179932,3607010000,2198.179932
2016-11-18,2186.850098,2189.889893,2180.379883,2181.899902,3572400000,2181.899902
2016-11-17,2178.610107,2188.060059,2176.649902,2187.120117,3809160000,2187.120117
2016-11-16,2177.530029,2179.219971,2172.199951,2176.939941,3830590000,2176.939941
2016-11-15,2168.290039,2180.840088,2166.379883,2180.389893,4543860000,2180.389893
2016-11-14,2165.639893,2171.360107,2156.080078,2164.199951,5367200000,2164.199951
2016-11-11,2162.709961,2165.919922,2152.48999,2164.449951,4988050000,2164.449951
2016-11-10,2167.48999,2182.300049,2151.169922,2167.47998,6451640000,2167.47998
2016-11-09,2131.560059,2170.100098,2125.350098,2163.26001,6264150000,2163.26001
2016-11-08,2129.919922,2146.870117,2123.560059,2139.560059,3916930000,2139.560059
2016-11-07,2100.590088,2132.00,2100.590088,2131.52002,3736060000,2131.52002
2016-11-04,2083.790039,2099.070068,2083.790039,2085.179932,3837860000,2085.179932
2016-11-03,2098.800049,2102.560059,2085.22998,2088.659912,3886740000,2088.659912
2016-11-02,2109.429932,2111.76001,2094.00,2097.939941,4248580000,2097.939941
2016-11-01,2128.679932,2131.449951,2097.850098,2111.719971,4532160000,2111.719971
2016-10-31,2129.780029,2133.25,2125.530029,2126.149902,3922400000,2126.149902
2016-10-28,2132.22998,2140.719971,2119.360107,2126.409912,4019510000,2126.409912
2016-10-27,2144.060059,2147.129883,2132.52002,2133.040039,4204830000,2133.040039
2016-10-26,2136.969971,2145.72998,2131.590088,2139.429932,3775200000,2139.429932
2016-10-25,2149.719971,2151.439941,2141.929932,2143.159912,3751340000,2143.159912
2016-10-24,2148.50,2154.790039,2146.909912,2151.330078,3357320000,2151.330078
2016-10-21,2139.429932,2142.629883,2130.090088,2141.159912,3448850000,2141.159912
2016-10-20,2142.51001,2147.179932,2133.439941,2141.340088,3337170000,2141.340088
2016-10-19,2140.810059,2148.439941,2138.149902,2144.290039,3362670000,2144.290039
2016-10-18,2138.310059,2144.379883,2135.48999,2139.600098,3170000000,2139.600098
2016-10-17,2132.949951,2135.610107,2124.429932,2126.50,2830390000,2126.50
2016-10-14,2139.679932,2149.189941,2132.97998,2132.97998,3228150000,2132.97998
2016-10-13,2130.26001,2138.189941,2114.719971,2132.550049,3580450000,2132.550049
2016-10-12,2137.669922,2145.360107,2132.77002,2139.179932,2977100000,2139.179932
2016-10-11,2161.350098,2161.560059,2128.840088,2136.72998,3438270000,2136.72998
2016-10-10,2160.389893,2169.600098,2160.389893,2163.659912,2916550000,2163.659912
2016-10-07,2164.189941,2165.860107,2144.850098,2153.73999,3619890000,2153.73999
2016-10-06,2158.219971,2162.929932,2150.280029,2160.77002,3461550000,2160.77002
2016-10-05,2155.149902,2163.949951,2155.149902,2159.72998,3906550000,2159.72998
2016-10-04,2163.370117,2165.459961,2144.01001,2150.48999,3750890000,2150.48999
2016-10-03,2164.330078,2164.409912,2154.77002,2161.199951,3137550000,2161.199951
2016-09-30,2156.51001,2175.300049,2156.51001,2168.27002,4173340000,2168.27002
2016-09-29,2168.899902,2172.669922,2145.199951,2151.129883,4249220000,2151.129883
2016-09-28,2161.850098,2172.399902,2151.790039,2171.370117,3891460000,2171.370117
2016-09-27,2146.040039,2161.129883,2141.550049,2159.929932,3437770000,2159.929932
2016-09-26,2158.540039,2158.540039,2145.040039,2146.100098,3216170000,2146.100098
