Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-2.99,-2.99,0.77,-0.37
2016-11-03,-7.84,14.0,14.0,-0.22
2016-11-04,-9.33,-9.33,-9.33,-0.5
2016-11-07,7.22,7.22,7.22,1.71
2016-11-08,5.16,5.16,5.16,0.05
2016-11-09,-3.17,-3.17,-1.93,-0.3
2016-11-10,0.5,-2.39,-2.39,-1.47
2016-11-11,6.25,6.25,6.25,0.32
2016-11-14,-4.64,-4.64,-4.64,-0.9
2016-11-15,1.05,1.05,1.05,0.75
2016-11-16,0.71,0.71,10.81,0.78
2016-11-17,-8.94,3.99,3.99,0.99
2016-11-18,4.76,4.76,4.76,-0.29
2016-11-21,-2.82,-2.82,-10.48,0.51
2016-11-22,-10.48,5.36,-10.0,0.26
2016-11-23,0.2,1.67,1.67,-0.72
2016-11-25,-14.17,-14.17,-14.17,0.13
2016-11-28,23.37,23.37,23.37,0.08
2016-11-29,-0.27,-0.27,-0.27,0.48
2016-11-30,-4.77,-4.77,2.68,-0.83
2016-12-01,2.67,-2.32,-2.32,-1.06
2016-12-02,8.64,8.64,8.64,0.05
2016-12-05,-13.89,-13.89,-13.89,0.97
2016-12-06,1.45,1.45,1.45,-0.27
2016-12-07,6.33,6.33,-4.52,1.42
2016-12-08,-0.72,0.73,0.73,-0.36
2016-12-09,15.62,15.62,15.62,0.96
2016-12-12,-12.38,-12.38,-12.38,0.2
2016-12-13,-3.0,-3.0,-3.0,0.81
2016-12-14,-2.14,-2.14,1.53,-0.3
2016-12-15,-0.06,2.41,2.41,-0.1
2016-12-16,3.64,3.64,3.64,-0.28
2016-12-19,-2.63,-2.63,-2.63,1.32
2016-12-20,-1.45,-1.45,-1.45,-0.08
2016-12-21,1.96,1.96,-7.05,0.0
2016-12-22,-0.92,8.33,8.33,0.01
2016-12-23,16.67,16.67,16.67,-0.31
2016-12-27,-20.63,-20.63,-20.63,0.04
2016-12-28,5.07,5.07,0.0,-0.29
2016-12-29,-4.85,-8.73,-8.73,-0.09
2016-12-30,-0.57,-0.57,-0.57,-0.76
2017-01-03,0.57,0.57,0.57,0.44
2017-01-04,2.67,2.67,-10.98,-0.28
2017-01-05,7.33,4.61,4.61,0.0
2017-01-06,3.04,3.04,3.04,0.54
2017-01-09,-8.18,-8.18,-8.18,-0.2
2017-01-10,5.14,5.14,5.14,-0.02
2017-01-11,-7.89,-7.89,2.0,0.57
2017-01-12,5.31,4.44,4.44,-0.58
2017-01-13,-2.77,-2.77,-2.77,0.09
2017-01-17,-5.18,-5.18,-5.18,-0.17
2017-01-18,4.08,4.08,-0.8,-0.03
2017-01-19,0.66,4.69,4.69,-0.2
2017-01-20,-2.02,-2.02,-2.02,0.44
2017-01-23,-0.55,-0.55,-0.55,0.22
2017-01-24,0.22,0.22,0.22,0.56
2017-01-25,-5.18,-5.18,-0.54,0.16
2017-01-26,-2.43,4.57,4.57,0.59
2017-01-27,-9.19,-9.19,-9.19,1.51
2017-01-30,1.0,1.0,1.0,-0.65
2017-01-31,3.16,3.16,3.16,-0.48
2017-02-01,-9.16,-9.16,6.25,-1.07
2017-02-02,5.0,-7.3,-7.3,-0.41
2017-02-03,-12.28,-12.28,-12.28,0.51
2017-02-06,21.02,21.02,21.02,-0.04
2017-02-07,-6.33,-6.33,-6.33,-0.21
2017-02-08,5.78,5.78,4.49,-0.09
2017-02-09,-7.57,-12.63,-12.63,0.72
2017-02-10,-1.43,-1.43,-1.43,-0.06
2017-02-13,20.43,20.43,20.43,0.72
2017-02-14,2.02,2.02,2.02,-0.15
2017-02-15,-0.61,-0.61,-10.02,-0.04
2017-02-16,-4.74,21.33,21.33,-0.01
2017-02-17,-11.03,-11.03,-11.03,0.1
2017-02-21,3.67,3.67,3.67,-0.13
2017-02-22,-4.83,-4.83,-8.92,-0.13
2017-02-23,7.23,-1.36,-1.36,0.26
2017-02-24,-1.43,-1.43,-1.43,0.0
2017-02-27,-7.14,-7.14,-7.14,-0.39
2017-02-28,14.28,14.28,14.28,-0.25
2017-03-01,-2.38,-2.38,-3.09,0.96
2017-03-02,1.39,13.11,13.11,-0.93
2017-03-03,-10.53,-10.53,-10.53,0.24
2017-03-06,-11.04,-11.04,-11.04,0.02
2017-03-07,4.61,4.61,4.61,0.13
2017-03-08,11.85,11.85,-2.62,0.59
2017-03-09,-5.76,-6.25,-6.25,-0.26
2017-03-10,17.31,17.31,17.31,0.2
2017-03-13,-1.83,-1.83,-1.83,-0.22
2017-03-14,-1.59,-1.59,-1.59,-0.3
2017-03-15,0.24,0.24,-2.85,0.34
2017-03-16,-2.46,10.3,10.3,-0.11
2017-03-17,-7.45,-7.45,-7.45,0.23
2017-03-20,-10.48,-10.48,-10.48,0.06
2017-03-21,0.0,0.0,0.0,-0.72
2017-03-22,3.52,3.52,-5.59,0.82
2017-03-23,3.96,-5.86,-5.86,-0.16
2017-03-24,21.11,21.11,21.11,0.11
2017-03-27,-19.09,-19.09,-19.09,0.12
2017-03-28,11.47,11.47,11.47,0.19
2017-03-29,-5.71,-5.71,-4.46,0.18
2017-03-30,6.46,5.5,5.5,0.24
2017-03-31,-16.91,-16.91,-16.91,0.15
2017-04-03,16.37,16.37,16.37,-0.31
2017-04-04,0.54,0.54,0.54,0.18
2017-04-05,-1.29,-1.29,-12.06,-0.17
2017-04-06,5.85,3.33,3.33,0.17
2017-04-07,16.67,16.67,16.67,-0.05
2017-04-10,-7.58,-7.58,-7.58,-0.15
2017-04-11,-2.26,-2.26,0.0,-0.05
2017-04-12,2.0,-11.97,-11.97,-0.25
2017-04-13,4.33,4.33,4.33,-0.28
2017-04-17,4.46,4.46,4.46,0.53
2017-04-18,-9.44,-9.44,-9.44,-0.09
2017-04-19,-0.83,-0.83,4.46,-0.35
2017-04-20,7.89,-3.35,-3.35,0.46
2017-04-21,-5.87,-5.87,-5.87,0.9
2017-04-24,11.57,11.57,11.57,1.13
2017-04-25,-10.14,-10.14,-10.14,0.39
2017-04-26,3.69,3.69,3.69,-0.09
2017-04-27,4.89,4.89,4.89,0.44
2017-04-28,-2.91,-2.91,-2.91,0.19
