Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-11.25,-11.25,-11.25,-0.37
2016-11-03,-8.7,-8.7,-8.7,-0.22
2016-11-04,14.25,14.25,14.25,-0.5
2016-11-07,0.38,-15.0,-8.02,1.71
2016-11-08,6.89,6.89,6.89,0.05
2016-11-09,8.11,8.11,8.11,-0.3
2016-11-10,-12.5,-12.5,-12.5,-1.47
2016-11-11,-4.64,-4.64,-4.64,0.32
2016-11-14,2.85,-2.53,-0.95,-0.9
2016-11-15,1.08,1.08,1.08,0.75
2016-11-16,-1.08,-1.08,-1.08,0.78
2016-11-17,-0.64,-0.64,-0.64,0.99
2016-11-18,7.95,7.95,7.95,-0.29
2016-11-21,4.85,-2.13,4.12,0.51
2016-11-22,-9.23,-9.23,-9.23,0.26
2016-11-23,0.83,0.83,0.83,-0.72
2016-11-25,3.63,-0.23,1.7,0.13
2016-11-28,-2.9,4.49,2.03,0.08
2016-11-29,2.11,2.11,2.11,0.48
2016-11-30,-2.84,-2.84,-2.84,-0.83
2016-12-01,0.53,0.53,0.53,-1.06
2016-12-02,2.5,2.5,2.5,0.05
2016-12-05,-8.86,-8.67,-9.21,0.97
2016-12-06,1.55,1.55,1.55,-0.27
2016-12-07,13.09,13.09,13.09,1.42
2016-12-08,-3.04,-3.04,-3.04,-0.36
2016-12-09,-6.83,-6.83,-6.83,0.96
2016-12-12,5.88,-5.71,-0.33,0.2
2016-12-13,-8.73,-8.73,-8.73,0.81
2016-12-14,4.66,4.66,4.66,-0.3
2016-12-15,-1.51,-1.51,-1.51,-0.1
2016-12-16,-0.47,-0.47,-0.47,-0.28
2016-12-19,6.84,-4.92,2.92,1.32
2016-12-20,-1.2,-1.2,-1.2,-0.08
2016-12-21,-7.21,-7.21,-7.21,0.0
2016-12-22,7.21,7.21,7.21,0.01
2016-12-23,-7.52,-7.52,-7.52,-0.31
2016-12-27,-4.78,-18.42,-15.01,0.04
2016-12-28,14.25,14.25,14.25,-0.29
2016-12-29,-8.73,-8.73,-8.73,-0.09
