Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-2.99,-2.99,-2.99,-0.37
2016-11-03,-7.84,-7.84,-7.84,-0.22
2016-11-04,0.77,0.77,0.77,-0.5
2016-11-07,11.89,7.22,5.67,1.71
2016-11-08,5.16,5.16,5.16,0.05
2016-11-09,-3.17,-3.17,-3.17,-0.3
2016-11-10,0.5,0.5,0.5,-1.47
2016-11-11,-1.93,-1.93,-1.93,0.32
2016-11-14,-0.78,-4.64,-1.27,-0.9
2016-11-15,1.05,1.05,1.05,0.75
2016-11-16,0.71,0.71,0.71,0.78
2016-11-17,-8.94,-8.94,-8.94,0.99
2016-11-18,10.81,10.81,10.81,-0.29
2016-11-21,5.93,-2.82,1.68,0.51
2016-11-22,-10.48,-10.48,-10.48,0.26
2016-11-23,5.36,5.36,5.36,-0.72
2016-11-25,-9.8,-10.0,-9.9,0.13
2016-11-28,10.87,23.37,14.48,0.08
2016-11-29,-0.27,-0.27,-0.27,0.48
2016-11-30,-4.77,-4.77,-4.77,-0.83
2016-12-01,2.67,2.67,2.67,-1.06
2016-12-02,2.68,2.68,2.68,0.05
2016-12-05,-7.57,-13.89,-8.9,0.97
2016-12-06,1.45,1.45,1.45,-0.27
2016-12-07,6.33,6.33,6.33,1.42
2016-12-08,-0.72,-0.72,-0.72,-0.36
2016-12-09,-4.52,-4.52,-4.52,0.96
2016-12-12,3.97,-12.38,-1.72,0.2
2016-12-13,-3.0,-3.0,-3.0,0.81
2016-12-14,-2.14,-2.14,-2.14,-0.3
2016-12-15,-0.06,-0.06,-0.06,-0.1
2016-12-16,1.53,1.53,1.53,-0.28
2016-12-19,3.42,-2.63,0.6,1.32
2016-12-20,-1.45,-1.45,-1.45,-0.08
2016-12-21,1.96,1.96,1.96,0.0
2016-12-22,-0.92,-0.92,-0.92,0.01
2016-12-23,-4.91,-4.91,-4.91,-0.31
2016-12-27,-2.68,-20.63,-5.72,0.04
2016-12-28,5.07,5.07,5.07,-0.29
2016-12-29,-4.85,-4.85,-4.85,-0.09
2016-12-30,12.47,12.47,12.47,-0.76
2017-01-03,-8.73,0.57,-4.22,0.44
2017-01-04,2.67,2.67,2.67,-0.28
2017-01-05,7.33,7.33,7.33,0.0
2017-01-06,-10.98,-10.98,-10.98,0.54
2017-01-09,-0.53,-8.18,-4.62,-0.2
2017-01-10,5.14,5.14,5.14,-0.02
2017-01-11,-7.89,-7.89,-7.89,0.57
2017-01-12,5.31,5.31,5.31,-0.58
2017-01-13,3.62,3.62,3.62,0.09
2017-01-17,-1.51,-5.18,-4.54,-0.17
2017-01-18,4.08,4.08,4.08,-0.03
2017-01-19,0.66,0.66,0.66,-0.2
2017-01-20,-0.8,-0.8,-0.8,0.44
2017-01-23,2.12,-0.55,-0.33,0.22
2017-01-24,0.22,0.22,0.22,0.56
2017-01-25,-5.18,-5.18,-5.18,0.16
2017-01-26,-2.43,-2.43,-2.43,0.59
2017-01-27,-0.54,-0.54,-0.54,1.51
2017-01-30,-3.62,1.0,-3.6,-0.65
2017-01-31,3.16,3.16,3.16,-0.48
2017-02-01,-9.16,-9.16,-9.16,-1.07
2017-02-02,5.0,5.0,5.0,-0.41
2017-02-03,6.25,6.25,6.25,0.51
2017-02-06,1.44,21.02,10.4,-0.04
2017-02-07,-6.33,-6.33,-6.33,-0.21
2017-02-08,5.78,5.78,5.78,-0.09
2017-02-09,-7.57,-7.57,-7.57,0.72
2017-02-10,4.49,4.49,4.49,-0.06
2017-02-13,6.37,20.43,15.27,0.72
2017-02-14,2.02,2.02,2.02,-0.15
2017-02-15,-0.61,-0.61,-0.61,-0.04
2017-02-16,-4.74,-4.74,-4.74,-0.01
2017-02-17,-3.17,-3.17,-3.17,0.1
2017-02-21,3.95,3.67,3.56,-0.13
2017-02-22,-4.83,-4.83,-4.83,-0.13
2017-02-23,7.23,7.23,7.23,0.26
2017-02-24,-8.92,-8.92,-8.92,0.0
2017-02-27,-9.93,-7.14,-8.55,-0.39
2017-02-28,14.28,14.28,14.28,-0.25
2017-03-01,-2.38,-2.38,-2.38,0.96
2017-03-02,1.39,1.39,1.39,-0.93
2017-03-03,-3.09,-3.09,-3.09,0.24
2017-03-06,-8.46,-11.04,-13.69,0.02
2017-03-07,4.61,4.61,4.61,0.13
2017-03-08,11.85,11.85,11.85,0.59
2017-03-09,-5.76,-5.76,-5.76,-0.26
2017-03-10,-2.62,-2.62,-2.62,0.2
2017-03-13,9.23,-1.83,7.63,-0.22
2017-03-14,-1.59,-1.59,-1.59,-0.3
2017-03-15,0.24,0.24,0.24,0.34
2017-03-16,-2.46,-2.46,-2.46,-0.11
2017-03-17,-2.85,-2.85,-2.85,0.23
2017-03-20,-7.63,-10.48,-12.01,0.06
2017-03-21,0.0,0.0,0.0,-0.72
2017-03-22,3.52,3.52,3.52,0.82
2017-03-23,3.96,3.96,3.96,-0.16
2017-03-24,-5.59,-5.59,-5.59,0.11
2017-03-27,-3.84,-19.09,-6.97,0.12
2017-03-28,11.47,11.47,11.47,0.19
2017-03-29,-5.71,-5.71,-5.71,0.18
2017-03-30,6.46,6.46,6.46,0.24
2017-03-31,-4.46,-4.46,-4.46,0.15
2017-04-03,4.96,16.37,6.93,-0.31
2017-04-04,0.54,0.54,0.54,0.18
2017-04-05,-1.29,-1.29,-1.29,-0.17
2017-04-06,5.85,5.85,5.85,0.17
2017-04-07,-12.06,-12.06,-12.06,-0.05
2017-04-10,12.42,-7.58,4.64,-0.15
2017-04-11,-2.26,-2.26,-2.26,-0.05
2017-04-12,2.0,2.0,2.0,-0.25
2017-04-13,-3.27,-3.27,-3.27,-0.28
2017-04-17,-3.18,4.46,1.72,0.53
2017-04-18,-9.44,-9.44,-9.44,-0.09
2017-04-19,-0.83,-0.83,-0.83,-0.35
2017-04-20,7.89,7.89,7.89,0.46
2017-04-21,4.46,4.46,4.46,0.9
2017-04-24,2.35,11.57,6.54,1.13
2017-04-25,-10.14,-10.14,-10.14,0.39
2017-04-26,3.69,3.69,3.69,-0.09
2017-04-27,4.89,4.89,4.89,0.44
2017-04-28,-2.91,-2.91,-2.91,0.19
