Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-7.14,-7.14,5.67,-0.37
2016-11-03,-8.48,13.36,13.36,-0.22
2016-11-04,-12.65,-12.65,-12.65,-0.5
2016-11-07,7.19,7.19,7.19,1.71
2016-11-08,3.91,3.91,3.91,0.05
2016-11-09,6.87,6.87,-5.7,-0.3
2016-11-10,-7.92,2.01,2.01,-1.47
2016-11-11,0.38,0.38,0.38,0.32
2016-11-14,0.45,0.45,0.45,-0.9
2016-11-15,1.51,1.51,1.51,0.75
2016-11-16,-0.21,-0.21,10.95,0.78
2016-11-17,-6.32,-1.38,-1.38,0.99
2016-11-18,4.44,4.44,4.44,-0.29
2016-11-21,3.81,3.81,-12.77,0.51
2016-11-22,-12.77,6.01,-3.03,0.26
2016-11-23,-5.13,-1.51,-1.51,-0.72
2016-11-25,-9.6,-9.6,-9.6,0.13
2016-11-28,17.92,17.92,17.92,0.08
2016-11-29,-1.1,-1.1,-1.1,0.48
2016-11-30,0.15,0.15,-1.28,-0.83
2016-12-01,-0.95,8.04,8.04,-1.06
2016-12-02,-0.26,-0.26,-0.26,0.05
2016-12-05,-10.96,-10.96,-10.96,0.97
2016-12-06,0.22,0.22,0.22,-0.27
2016-12-07,8.31,8.31,-5.95,1.42
2016-12-08,0.0,6.5,6.5,-0.36
2016-12-09,7.14,7.14,7.14,0.96
2016-12-12,-8.6,-8.6,-8.6,0.2
2016-12-13,-4.13,-4.13,-4.13,0.81
2016-12-14,-1.93,-1.93,-3.76,-0.3
2016-12-15,3.27,5.63,5.63,-0.1
2016-12-16,3.96,3.96,3.96,-0.28
2016-12-19,-3.41,-3.41,-3.41,1.32
2016-12-20,-0.71,-0.71,-0.71,-0.08
2016-12-21,-1.23,-1.23,11.76,0.0
2016-12-22,2.44,0.0,0.0,0.01
2016-12-23,0.0,0.0,0.0,-0.31
2016-12-27,-16.36,-16.36,-16.36,0.04
2016-12-28,3.86,3.86,0.0,-0.29
2016-12-29,-4.57,-3.57,-3.57,-0.09
2016-12-30,4.17,4.17,4.17,-0.76
2017-01-03,-7.95,-7.95,-7.95,0.44
2017-01-04,11.52,11.52,-9.87,-0.28
2017-01-05,0.99,8.64,8.64,0.0
2017-01-06,5.0,5.0,5.0,0.54
2017-01-09,-10.53,-10.53,-10.53,-0.2
2017-01-10,-0.28,-0.28,-0.28,-0.02
