Date,Natural1,Natural2,Natural3,Stock
2016-11-01,0.0,0.0,0.0,
2016-11-02,-30.15,-30.15,-12.5,-0.07
2016-11-03,0.0,0.0,0.0,-0.02
2016-11-04,0.0,0.0,0.0,-0.34
2016-11-07,-50.0,-50.0,-50.0,0.77
2016-11-08,0.0,0.0,0.0,0.42
2016-11-09,0.0,0.0,0.0,-0.61
2016-11-10,-11.11,53.85,53.85,-1.33
2016-11-11,-100.0,-100.0,-100.0,0.09
2016-11-14,70.0,70.0,70.0,0.14
2016-11-15,-23.85,-23.85,-23.85,0.27
2016-11-16,18.14,18.14,0.0,-0.18
2016-11-17,-4.29,-5.45,-5.45,-0.14
2016-11-18,-12.44,-12.44,-12.44,-0.21
2016-11-21,17.89,17.89,13.08,0.45
2016-11-22,13.08,-23.08,1.28,0.01
2016-11-23,1.35,-2.63,-2.63,-0.25
2016-11-25,0.0,0.0,0.0,0.41
2016-11-28,2.63,2.63,2.63,0.22
2016-11-29,-9.77,-9.77,-9.77,-0.6
2016-11-30,13.39,13.39,-2.57,-0.8
2016-12-01,-2.01,5.47,5.47,-0.18
2016-12-02,3.73,3.73,3.73,0.19
2016-12-05,-7.02,-7.02,-7.02,0.26
2016-12-06,12.15,12.15,12.15,-0.05
2016-12-07,-5.13,-5.13,-16.29,0.72
2016-12-08,3.99,12.65,12.65,-0.31
2016-12-09,0.32,0.32,0.32,1.02
2016-12-12,4.59,4.59,4.59,-0.1
2016-12-13,-14.64,-14.64,-14.64,-0.14
2016-12-14,9.29,9.29,-1.2,-0.55
2016-12-15,-0.61,-8.97,-8.97,0.34
2016-12-16,8.93,8.93,8.93,0.19
2016-12-19,6.01,6.01,6.01,-0.07
2016-12-20,-12.0,-12.0,-12.0,-0.01
2016-12-21,-0.19,-0.19,4.78,-0.09
2016-12-22,11.29,3.45,3.45,-0.02
2016-12-23,-26.97,-26.97,-26.97,0.05
2016-12-27,23.45,23.45,23.45,0.01
2016-12-28,8.28,8.28,-22.65,-0.22
2016-12-29,-7.18,27.77,27.77,0.21
2016-12-30,5.56,5.56,5.56,-0.14
2017-01-03,-14.77,-14.77,-14.77,0.34
2017-01-04,-8.17,-8.17,3.1,-0.15
2017-01-05,-2.86,13.21,13.21,0.1
2017-01-06,1.42,1.42,1.42,-0.01
2017-01-09,-11.86,-11.86,-11.86,-0.42
2017-01-10,-1.39,-1.39,-1.39,-0.28
2017-01-11,11.71,11.71,0.03,0.01
2017-01-12,-3.24,-8.06,-8.06,-0.1
2017-01-13,6.05,6.05,6.05,-0.07
2017-01-17,3.77,3.77,3.77,0.34
2017-01-18,-16.39,-16.39,-2.36,0.07
2017-01-19,16.45,-1.59,-1.59,-0.15
2017-01-20,2.83,2.83,2.83,0.18
2017-01-23,1.1,1.1,1.1,0.11
