Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-20.88,-20.88,-20.88,-0.07
2016-11-03,16.9,16.9,16.9,-0.02
2016-11-04,-2.08,-2.08,-2.08,-0.34
2016-11-07,-15.45,-48.78,-4.34,0.77
2016-11-08,5.3,5.3,5.3,0.42
2016-11-09,-0.96,-0.96,-0.96,-0.61
2016-11-10,-26.99,-26.99,-26.99,-1.33
2016-11-11,28.57,28.57,28.57,0.09
2016-11-14,15.59,72.73,20.35,0.14
2016-11-15,-19.79,-19.79,-19.79,0.27
2016-11-16,10.7,10.7,10.7,-0.18
2016-11-17,-4.55,-4.55,-4.55,-0.14
2016-11-18,0.17,0.17,0.17,-0.21
2016-11-21,-1.08,8.18,2.94,0.45
2016-11-22,5.71,5.71,5.71,0.01
2016-11-23,-12.17,-12.17,-12.17,-0.25
2016-11-25,-0.05,3.67,1.81,0.41
2016-11-28,-1.67,-30.0,-8.18,0.22
2016-11-29,-0.85,-0.85,-0.85,-0.6
2016-11-30,11.96,11.96,11.96,-0.8
2016-12-01,-0.53,-0.53,-0.53,-0.18
2016-12-02,-12.13,-12.13,-12.13,0.19
2016-12-05,8.45,-1.24,2.02,0.26
2016-12-06,6.99,6.99,6.99,-0.05
2016-12-07,-0.64,-0.64,-0.64,0.72
2016-12-08,13.56,13.56,13.56,-0.31
2016-12-09,-30.49,-30.49,-30.49,1.02
2016-12-12,13.3,-5.5,2.65,-0.1
2016-12-13,-9.62,-9.62,-9.62,-0.14
2016-12-14,6.58,6.58,6.58,-0.55
2016-12-15,3.18,3.18,3.18,0.34
2016-12-16,0.07,0.07,0.07,0.19
2016-12-19,-1.65,-0.91,-1.79,-0.07
2016-12-20,-3.01,-3.01,-3.01,-0.01
2016-12-21,-1.03,-1.03,-1.03,-0.09
2016-12-22,3.44,3.44,3.44,-0.02
2016-12-23,-0.32,-0.32,-0.32,0.05
2016-12-27,-0.57,11.69,0.34,0.01
2016-12-28,15.81,15.81,15.81,-0.22
2016-12-29,-13.04,-13.04,-13.04,0.21
2016-12-30,-9.46,-9.46,-9.46,-0.14
2017-01-03,1.23,-8.43,1.02,0.34
2017-01-04,-11.5,-11.5,-11.5,-0.15
2017-01-05,-0.74,-0.74,-0.74,0.1
2017-01-06,5.65,5.65,5.65,-0.01
2017-01-09,0.52,-7.47,-4.31,-0.42
2017-01-10,1.2,1.2,1.2,-0.28
2017-01-11,4.78,4.78,4.78,0.01
2017-01-12,-3.33,-3.33,-3.33,-0.1
2017-01-13,5.16,5.16,5.16,-0.07
2017-01-17,4.92,1.32,6.27,0.34
2017-01-18,-15.11,-15.11,-15.11,0.07
2017-01-19,12.27,12.27,12.27,-0.15
2017-01-20,5.72,5.72,5.72,0.18
2017-01-23,-4.73,-3.36,-3.31,0.11
2017-01-24,-6.04,-6.04,-6.04,0.47
2017-01-25,5.88,5.88,5.88,0.22
2017-01-26,-3.18,-3.18,-3.18,-0.31
2017-01-27,3.72,3.72,3.72,-0.36
2017-01-30,-4.35,6.0,0.07,-0.07
2017-01-31,-3.7,-3.7,-3.7,0.19
2017-02-01,3.58,3.58,3.58,-0.31
2017-02-02,1.05,1.05,1.05,0.14
2017-02-03,-9.88,-9.88,-9.88,0.14
2017-02-06,15.52,0.86,9.19,0.02
2017-02-07,-5.07,-5.07,-5.07,0.34
2017-02-08,-1.92,-1.92,-1.92,0.12
2017-02-09,-9.18,-9.18,-9.18,-0.77
2017-02-10,10.72,10.72,10.72,-0.67
2017-02-13,-3.52,-8.47,-5.56,0.04
2017-02-14,8.6,8.6,8.6,-0.09
2017-02-15,-7.18,-7.18,-7.18,-0.09
2017-02-16,1.51,1.51,1.51,0.76
2017-02-17,0.31,0.31,0.31,0.03
2017-02-21,14.11,11.02,13.34,0.23
2017-02-22,-13.96,-13.96,-13.96,0.14
2017-02-23,5.18,5.18,5.18,0.06
2017-02-24,-15.06,-15.06,-15.06,0.12
2017-02-27,8.17,-5.57,5.95,-0.11
2017-02-28,10.35,10.35,10.35,0.29
2017-03-01,-7.41,-7.41,-7.41,0.2
2017-03-02,-7.16,-7.16,-7.16,0.31
2017-03-03,-5.62,-5.62,-5.62,0.01
2017-03-06,13.69,8.61,3.61,-0.3
2017-03-07,-2.74,-2.74,-2.74,-0.19
2017-03-08,-0.99,-0.99,-0.99,0.0
2017-03-09,2.93,2.93,2.93,0.04
2017-03-10,0.04,0.04,0.04,0.26
2017-03-13,7.74,9.35,10.5,-0.26
2017-03-14,-7.12,-7.12,-7.12,-0.06
2017-03-15,-3.97,-3.97,-3.97,0.15
2017-03-16,0.23,0.23,0.23,0.13
2017-03-17,19.01,19.01,19.01,-0.22
2017-03-20,-6.92,3.89,0.13,0.15
2017-03-21,-7.58,-7.58,-7.58,0.32
2017-03-22,3.12,3.12,3.12,-0.12
2017-03-23,-6.91,-6.91,-6.91,-0.21
2017-03-24,5.89,5.89,5.89,-0.05
2017-03-27,-8.47,-2.92,-3.36,0.2
2017-03-28,3.11,3.11,3.11,0.11
2017-03-29,-1.14,-1.14,-1.14,-0.01
2017-03-30,3.76,3.76,3.76,0.18
2017-03-31,9.67,9.67,9.67,-0.16
2017-04-03,-1.94,-14.86,-7.01,-0.03
2017-04-04,-16.32,-16.32,-16.32,0.27
2017-04-05,6.03,6.03,6.03,-0.11
2017-04-06,6.52,6.52,6.52,0.1
2017-04-07,-9.49,-9.49,-9.49,-0.06
2017-04-10,8.44,10.8,5.24,0.08
2017-04-11,-4.02,-4.02,-4.02,-0.03
