Date,Natural1,Natural2,Natural3,Stock
2016-11-01,0.0,0.0,0.0,
2016-11-02,-22.83,-22.83,-8.33,-0.07
2016-11-03,22.83,-67.67,-67.67,-0.02
2016-11-04,0.0,0.0,0.0,-0.34
2016-11-07,-47.06,-47.06,-47.06,0.77
2016-11-08,13.73,13.73,13.73,0.42
2016-11-09,-16.67,-16.67,32.22,-0.61
2016-11-10,-22.22,40.0,40.0,-1.33
2016-11-11,-100.0,-100.0,-100.0,0.09
2016-11-14,72.73,72.73,72.73,0.14
2016-11-15,-22.73,-22.73,-22.73,0.27
2016-11-16,16.67,16.67,-1.85,-0.18
2016-11-17,-5.56,1.45,1.45,-0.14
2016-11-18,-12.88,-12.88,-12.88,-0.21
2016-11-21,13.04,13.04,8.83,0.45
2016-11-22,8.83,-15.53,6.08,0.01
2016-11-23,-6.25,-11.14,-11.14,-0.25
2016-11-25,32.14,32.14,32.14,0.41
2016-11-28,-25.98,-25.98,-25.98,0.22
2016-11-29,-3.37,-3.37,-3.37,-0.6
2016-11-30,14.35,14.35,-4.58,-0.8
2016-12-01,-6.67,11.96,11.96,-0.18
2016-12-02,5.96,5.96,5.96,0.19
2016-12-05,-5.45,-5.45,-5.45,0.26
2016-12-06,1.08,1.08,1.08,-0.05
2016-12-07,-4.16,-4.16,-19.37,0.72
2016-12-08,10.61,13.33,13.33,-0.31
2016-12-09,6.99,6.99,6.99,1.02
2016-12-12,-7.05,-7.05,-7.05,-0.1
2016-12-13,-12.65,-12.65,-12.65,-0.14
2016-12-14,9.02,9.02,-2.86,-0.55
2016-12-15,3.02,-1.55,-1.55,0.34
2016-12-16,4.01,4.01,4.01,0.19
2016-12-19,2.1,2.1,2.1,-0.07
2016-12-20,-8.18,-8.18,-8.18,-0.01
2016-12-21,-0.42,-0.42,3.7,-0.09
2016-12-22,3.56,5.93,5.93,-0.02
2016-12-23,-24.33,-24.33,-24.33,0.05
2016-12-27,13.36,13.36,13.36,0.01
2016-12-28,13.72,13.72,-12.73,-0.22
2016-12-29,-7.98,16.99,16.99,0.21
2016-12-30,5.44,5.44,5.44,-0.14
2017-01-03,-10.89,-10.89,-10.89,0.34
2017-01-04,-12.43,-12.43,3.07,-0.15
2017-01-05,-3.02,13.54,13.54,0.1
2017-01-06,3.66,3.66,3.66,-0.01
2017-01-09,-8.71,-8.71,-8.71,-0.42
2017-01-10,-1.73,-1.73,-1.73,-0.28
2017-01-11,8.04,8.04,-3.01,0.01
2017-01-12,-3.36,-5.24,-5.24,-0.1
2017-01-13,9.53,9.53,9.53,-0.07
2017-01-17,0.99,0.99,0.99,0.34
2017-01-18,-13.1,-13.1,3.22,0.07
2017-01-19,11.76,-1.46,-1.46,-0.15
2017-01-20,0.9,0.9,0.9,0.18
2017-01-23,-2.87,-2.87,-2.87,0.11
2017-01-24,-7.51,-7.51,-7.51,0.47
2017-01-25,9.94,9.94,1.91,0.22
2017-01-26,-6.24,-5.48,-5.48,-0.31
2017-01-27,-2.98,-2.98,-2.98,-0.36
2017-01-30,2.12,2.12,2.12,-0.07
2017-01-31,0.96,0.96,0.96,0.19
2017-02-01,-1.17,-1.17,-9.36,-0.31
2017-02-02,5.14,2.26,2.26,0.14
2017-02-03,6.04,6.04,6.04,0.14
2017-02-06,7.01,7.01,7.01,0.02
2017-02-07,-2.33,-2.33,-2.33,0.34
2017-02-08,-7.59,-7.59,6.35,0.12
2017-02-09,-5.05,4.27,4.27,-0.77
2017-02-10,3.35,3.35,3.35,-0.67
2017-02-13,-6.27,-6.27,-6.27,0.04
2017-02-14,11.1,11.1,11.1,-0.09
2017-02-15,-7.16,-7.16,0.47,-0.09
2017-02-16,-0.93,0.46,0.46,0.76
2017-02-17,2.56,2.56,2.56,0.03
2017-02-21,13.27,13.27,13.27,0.23
2017-02-22,-14.27,-14.27,-19.59,0.14
2017-02-23,6.51,-2.96,-2.96,0.06
2017-02-24,13.65,13.65,13.65,0.12
2017-02-27,-2.87,-2.87,-2.87,-0.11
2017-02-28,12.54,12.54,12.54,0.29
2017-03-01,-10.38,-10.38,1.34,0.2
2017-03-02,-8.35,19.63,19.63,0.31
2017-03-03,-20.97,-20.97,-20.97,0.01
2017-03-06,13.55,13.55,13.55,-0.3
2017-03-07,-1.45,-1.45,-1.45,-0.19
2017-03-08,-3.58,-3.58,7.02,0.0
2017-03-09,-0.31,-10.56,-10.56,0.04
2017-03-10,6.25,6.25,6.25,0.26
2017-03-13,5.65,5.65,5.65,-0.26
2017-03-14,-6.02,-6.02,-6.02,-0.06
2017-03-15,-5.88,-5.88,18.88,0.15
2017-03-16,2.17,3.95,3.95,0.13
2017-03-17,-13.24,-13.24,-13.24,-0.22
2017-03-20,3.91,3.91,3.91,0.15
2017-03-21,-13.43,-13.43,-13.43,0.32
2017-03-22,10.58,10.58,3.67,-0.12
2017-03-23,-6.92,-11.68,-11.68,-0.21
2017-03-24,12.11,12.11,12.11,-0.05
2017-03-27,-8.37,-8.37,-8.37,0.2
2017-03-28,2.7,2.7,2.7,0.11
2017-03-29,2.81,2.81,9.53,-0.01
2017-03-30,0.0,5.46,5.46,0.18
2017-03-31,2.87,2.87,2.87,-0.16
2017-04-03,-12.5,-12.5,-12.5,-0.03
2017-04-04,-14.85,-14.85,-14.85,0.27
2017-04-05,5.51,5.51,-10.27,-0.11
2017-04-06,5.57,13.66,13.66,0.1
2017-04-07,-13.68,-13.68,-13.68,-0.06
2017-04-10,11.11,11.11,11.11,0.08
2017-04-11,-3.6,-3.6,8.68,-0.03
2017-04-12,-3.42,-5.34,-5.34,0.28
2017-04-13,-5.24,-5.24,-5.24,-0.15
2017-04-17,-4.22,-4.22,-4.22,0.28
2017-04-18,4.99,4.99,4.99,0.41
2017-04-19,6.75,6.75,-4.36,-0.25
2017-04-20,-1.94,3.29,3.29,-0.14
2017-04-21,-10.37,-10.37,-10.37,-0.02
2017-04-24,-0.44,-0.44,-0.44,0.21
2017-04-25,-2.7,-2.7,-2.7,-0.17
2017-04-26,3.66,3.66,3.66,0.13
2017-04-27,-27.77,-27.77,-27.77,-0.23
2017-04-28,20.81,20.81,20.81,0.14
