Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-22.83,-22.83,-22.83,-0.07
2016-11-03,22.83,22.83,22.83,-0.02
2016-11-04,-8.33,-8.33,-8.33,-0.34
2016-11-07,-13.73,-47.06,-2.28,0.77
2016-11-08,13.73,13.73,13.73,0.42
2016-11-09,-16.67,-16.67,-16.67,-0.61
2016-11-10,-22.22,-22.22,-22.22,-1.33
2016-11-11,32.22,32.22,32.22,0.09
2016-11-14,12.73,72.73,19.4,0.14
2016-11-15,-22.73,-22.73,-22.73,0.27
2016-11-16,16.67,16.67,16.67,-0.18
2016-11-17,-5.56,-5.56,-5.56,-0.14
2016-11-18,-1.85,-1.85,-1.85,-0.21
2016-11-21,1.61,13.04,4.94,0.45
2016-11-22,8.83,8.83,8.83,0.01
2016-11-23,-15.53,-15.53,-15.53,-0.25
2016-11-25,-0.17,6.08,2.95,0.41
2016-11-28,-4.98,-25.98,-8.27,0.22
2016-11-29,-3.37,-3.37,-3.37,-0.6
2016-11-30,14.35,14.35,14.35,-0.8
2016-12-01,-6.67,-6.67,-6.67,-0.18
2016-12-02,-4.58,-4.58,-4.58,0.19
2016-12-05,12.47,-5.45,2.51,0.26
2016-12-06,1.08,1.08,1.08,-0.05
2016-12-07,-4.16,-4.16,-4.16,0.72
2016-12-08,10.61,10.61,10.61,-0.31
2016-12-09,-19.37,-19.37,-19.37,1.02
2016-12-12,13.27,-7.05,2.05,-0.1
2016-12-13,-12.65,-12.65,-12.65,-0.14
2016-12-14,9.02,9.02,9.02,-0.55
2016-12-15,3.02,3.02,3.02,0.34
2016-12-16,-2.86,-2.86,-2.86,0.19
2016-12-19,4.56,2.1,4.26,-0.07
2016-12-20,-8.18,-8.18,-8.18,-0.01
2016-12-21,-0.42,-0.42,-0.42,-0.09
2016-12-22,3.56,3.56,3.56,-0.02
2016-12-23,0.68,0.68,0.68,0.05
2016-12-27,-1.34,13.36,-1.0,0.01
2016-12-28,13.72,13.72,13.72,-0.22
2016-12-29,-7.98,-7.98,-7.98,0.21
2016-12-30,-11.37,-11.37,-11.37,-0.14
2017-01-03,-1.19,-10.89,-1.5,0.34
2017-01-04,-12.43,-12.43,-12.43,-0.15
2017-01-05,-3.02,-3.02,-3.02,0.1
2017-01-06,3.07,3.07,3.07,-0.01
2017-01-09,8.49,-8.71,-1.76,-0.42
2017-01-10,-1.73,-1.73,-1.73,-0.28
2017-01-11,8.04,8.04,8.04,0.01
2017-01-12,-3.36,-3.36,-3.36,-0.1
2017-01-13,4.69,4.69,4.69,-0.07
2017-01-17,2.27,0.99,4.77,0.34
2017-01-18,-13.1,-13.1,-13.1,0.07
2017-01-19,11.76,11.76,11.76,-0.15
2017-01-20,3.22,3.22,3.22,0.18
2017-01-23,-3.43,-2.87,-2.76,0.11
2017-01-24,-7.51,-7.51,-7.51,0.47
2017-01-25,9.94,9.94,9.94,0.22
2017-01-26,-6.24,-6.24,-6.24,-0.31
2017-01-27,1.91,1.91,1.91,-0.36
2017-01-30,-6.34,2.12,-1.69,-0.07
2017-01-31,0.96,0.96,0.96,0.19
2017-02-01,-1.17,-1.17,-1.17,-0.31
2017-02-02,5.14,5.14,5.14,0.14
2017-02-03,-9.36,-9.36,-9.36,0.14
2017-02-06,15.31,7.01,11.79,0.02
2017-02-07,-2.33,-2.33,-2.33,0.34
2017-02-08,-7.59,-7.59,-7.59,0.12
2017-02-09,-5.05,-5.05,-5.05,-0.77
2017-02-10,6.35,6.35,6.35,-0.67
2017-02-13,1.35,-6.27,-2.61,0.04
2017-02-14,11.1,11.1,11.1,-0.09
2017-02-15,-7.16,-7.16,-7.16,-0.09
2017-02-16,-0.93,-0.93,-0.93,0.76
2017-02-17,0.22,0.22,0.22,0.03
2017-02-21,16.76,13.27,15.54,0.23
2017-02-22,-14.27,-14.27,-14.27,0.14
2017-02-23,6.51,6.51,6.51,0.06
