Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,0.15,0.15,0.15,-13.78
2016-11-03,2.0,2.0,2.0,-9.28
2016-11-04,-2.31,-2.31,-2.31,-3.48
2016-11-07,5.46,8.83,3.7,46.34
2016-11-08,2.66,2.66,2.66,8.04
2016-11-09,-7.4,-7.4,-7.4,23.7
2016-11-10,1.98,1.98,1.98,4.22
2016-11-11,3.34,3.34,3.34,-3.03
2016-11-14,-3.35,-1.09,-7.81,-0.25
2016-11-15,3.99,3.99,3.99,16.19
2016-11-16,-3.83,-3.83,-3.83,-3.45
2016-11-17,2.75,2.75,2.75,10.18
2016-11-18,-5.09,-5.09,-5.09,-5.22
2016-11-21,11.14,1.08,2.97,16.28
2016-11-22,-5.85,-5.85,-5.85,4.76
2016-11-23,0.99,0.99,0.99,1.78
2016-11-25,-6.32,-5.48,-5.9,8.63
2016-11-28,13.37,-5.9,5.12,-11.63
2016-11-29,-8.6,-8.6,-8.6,2.94
2016-11-30,4.96,4.96,4.96,-5.85
2016-12-01,-9.74,-9.74,-9.74,-7.73
2016-12-02,0.54,0.54,0.54,0.87
2016-12-05,11.46,-6.49,5.87,12.76
2016-12-06,-3.32,-3.32,-3.32,7.52
2016-12-07,-0.09,-0.09,-0.09,29.12
2016-12-08,-4.26,-4.26,-4.26,4.84
2016-12-09,0.8,0.8,0.8,13.34
2016-12-12,-1.79,-8.99,-4.01,-2.57
2016-12-13,-0.85,-0.85,-0.85,14.76
2016-12-14,2.33,2.33,2.33,-18.44
2016-12-15,-4.12,-4.12,-4.12,8.75
2016-12-16,-0.39,-0.39,-0.39,-3.96
2016-12-19,4.69,-1.18,-0.53,4.46
2016-12-20,1.21,1.21,1.21,8.23
2016-12-21,-0.78,-0.78,-0.78,-5.58
2016-12-22,-0.63,-0.63,-0.63,-4.22
2016-12-23,2.52,2.52,2.52,2.83
2016-12-27,0.23,0.77,-4.7,5.09
2016-12-28,-3.96,-3.96,-3.96,-18.96
2016-12-29,-1.68,-1.68,-1.68,-0.66
2016-12-30,-2.81,-2.81,-2.81,-10.43
2017-01-03,-2.63,-3.81,-6.88,19.0
2017-01-04,15.11,15.11,15.11,12.92
2017-01-05,-8.31,-8.31,-8.31,-1.75
2017-01-06,5.67,5.67,5.67,7.98
2017-01-09,-6.77,-10.67,-7.24,-8.08
2017-01-10,2.73,2.73,2.73,0.0
2017-01-11,-2.22,-2.22,-2.22,6.42
2017-01-12,-0.13,-0.13,-0.13,-4.88
2017-01-13,2.5,2.5,2.5,4.2
2017-01-17,16.5,5.6,13.14,-6.75
2017-01-18,-15.69,-15.69,-15.69,4.0
2017-01-19,-7.42,-7.42,-7.42,-8.2
2017-01-20,13.49,13.49,13.49,7.62
2017-01-23,-12.73,-2.91,-8.62,-6.11
2017-01-24,4.02,4.02,4.02,14.87
2017-01-25,11.11,11.11,11.11,18.3
2017-01-26,-4.57,-4.57,-4.57,-1.69
2017-01-27,-1.39,-1.39,-1.39,-1.99
2017-01-30,-0.47,-4.43,-0.94,-13.79
2017-01-31,-3.5,-3.5,-3.5,-2.03
2017-02-01,-0.82,-0.82,-0.82,0.68
2017-02-02,-0.28,-0.28,-0.28,1.3
2017-02-03,-0.54,-0.54,-0.54,16.57
2017-02-06,-0.42,-6.41,-2.96,-4.86
2017-02-07,6.01,6.01,6.01,0.52
2017-02-08,-6.52,-6.52,-6.52,1.59
2017-02-09,5.61,5.61,5.61,13.2
2017-02-10,1.35,1.35,1.35,8.23
2017-02-13,-1.31,-2.2,-3.85,12.15
2017-02-14,-6.45,-6.45,-6.45,9.33
2017-02-15,-1.35,-1.35,-1.35,11.67
2017-02-16,2.22,2.22,2.22,-2.03
2017-02-17,1.65,1.65,1.65,3.94
2017-02-21,2.41,-11.57,-3.39,14.22
2017-02-22,-1.02,-1.02,-1.02,-2.56
2017-02-23,-5.44,-5.44,-5.44,0.99
2017-02-24,0.42,0.42,0.42,3.53
2017-02-27,3.37,2.98,1.49,2.39
2017-02-28,0.8,0.8,0.8,-6.09
2017-03-01,-4.47,-4.47,-4.47,32.32
2017-03-02,1.17,1.17,1.17,-14.04
2017-03-03,0.03,0.03,0.03,1.2
2017-03-06,4.46,8.5,1.44,-7.81
2017-03-07,-3.24,-3.24,-3.24,-6.92
2017-03-08,0.95,0.95,0.95,-5.41
2017-03-09,-3.66,-3.66,-3.66,1.89
2017-03-10,2.19,2.19,2.19,7.73
2017-03-13,0.45,-0.42,-3.95,0.87
2017-03-14,0.18,0.18,0.18,-8.02
2017-03-15,-1.77,-1.77,-1.77,19.81
2017-03-16,4.52,4.52,4.52,-3.88
2017-03-17,8.09,8.09,8.09,-3.13
2017-03-20,-9.64,0.38,-5.2,-4.78
2017-03-21,-4.78,-4.78,-4.78,-29.45
2017-03-22,1.67,1.67,1.67,4.43
2017-03-23,0.57,0.57,0.57,-2.49
2017-03-24,-1.31,-1.31,-1.31,-1.98
2017-03-27,-3.14,3.08,-2.83,-2.39
2017-03-28,5.54,5.54,5.54,16.98
2017-03-29,3.41,3.41,3.41,2.56
2017-03-30,1.36,1.36,1.36,6.93
2017-03-31,-5.91,-5.91,-5.91,-5.34
2017-04-03,-2.49,-4.8,-3.59,-3.88
2017-04-04,2.51,2.51,2.51,1.32
2017-04-05,-4.44,-4.44,-4.44,-7.21
2017-04-06,0.77,0.77,0.77,4.54
2017-04-07,1.36,1.36,1.36,-1.95
2017-04-10,7.82,6.8,6.68,1.62
2017-04-11,-4.05,-4.05,-4.05,-3.38
2017-04-12,-3.11,-3.11,-3.11,-8.85
2017-04-13,1.72,1.72,1.72,-15.98
2017-04-17,-0.68,-0.58,3.91,20.06
2017-04-18,-2.32,-2.32,-2.32,-6.82
2017-04-19,-0.01,-0.01,-0.01,-4.02
2017-04-20,9.19,9.19,9.19,17.67
2017-04-21,-8.2,-8.2,-8.2,-7.15
2017-04-24,5.64,6.36,5.58,25.46
2017-04-25,1.66,1.66,1.66,14.46
2017-04-26,-7.37,-7.37,-7.37,-1.16
2017-04-27,7.01,7.01,7.01,1.32
2017-04-28,-3.41,-3.41,-3.41,-4.57
