Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-3.31,-3.31,-0.84,-13.78
2016-11-03,3.3,7.98,7.98,-9.28
2016-11-04,-10.94,-10.94,-10.94,-3.48
2016-11-07,8.9,8.9,8.9,46.34
2016-11-08,0.64,0.64,0.64,8.04
2016-11-09,-5.52,-5.52,1.18,23.7
2016-11-10,-0.65,0.71,0.71,4.22
2016-11-11,-11.45,-11.45,-11.45,-3.03
2016-11-14,9.24,9.24,9.24,-0.25
2016-11-15,3.7,3.7,3.7,16.19
2016-11-16,0.83,0.83,-2.97,-3.45
2016-11-17,-1.88,5.63,5.63,10.18
2016-11-18,-1.96,-1.96,-1.96,-5.22
2016-11-21,2.03,2.03,-0.72,16.28
2016-11-22,-0.72,-0.67,-1.27,4.76
2016-11-23,-1.46,2.74,2.74,1.78
2016-11-25,7.06,7.06,7.06,8.63
2016-11-28,-3.27,-3.27,-3.27,-11.63
2016-11-29,-5.84,-5.84,-5.84,2.94
2016-11-30,11.29,11.29,5.04,-5.85
2016-12-01,-12.61,-10.61,-10.61,-7.73
2016-12-02,14.99,14.99,14.99,0.87
2016-12-05,0.97,0.97,0.97,12.76
2016-12-06,-4.91,-4.91,-4.91,7.52
2016-12-07,4.03,4.03,6.07,29.12
2016-12-08,-7.07,-15.49,-15.49,4.84
2016-12-09,17.88,17.88,17.88,13.34
2016-12-12,-1.24,-1.24,-1.24,-2.57
2016-12-13,-9.95,-9.95,-9.95,14.76
2016-12-14,4.87,4.87,13.05,-18.44
2016-12-15,-6.47,-7.4,-7.4,8.75
2016-12-16,-2.74,-2.74,-2.74,-3.96
2016-12-19,3.92,3.92,3.92,4.46
2016-12-20,8.7,8.7,8.7,8.23
2016-12-21,-5.67,-5.67,10.03,-5.58
2016-12-22,-0.43,-10.93,-10.93,-4.22
2016-12-23,-3.92,-3.92,-3.92,2.83
2016-12-27,18.16,18.16,18.16,5.09
2016-12-28,-13.47,-13.47,8.23,-18.96
2016-12-29,-1.13,4.23,4.23,-0.66
2016-12-30,-10.98,-10.98,-10.98,-10.43
2017-01-03,10.15,10.15,10.15,19.0
2017-01-04,4.05,4.05,-1.62,12.92
2017-01-05,2.36,-3.0,-3.0,-1.75
2017-01-06,-4.17,-4.17,-4.17,7.98
2017-01-09,3.07,3.07,3.07,-8.08
2017-01-10,1.23,1.23,1.23,0.0
2017-01-11,3.61,3.61,-17.33,6.42
2017-01-12,-4.85,20.95,20.95,-4.88
2017-01-13,-7.38,-7.38,-7.38,4.2
2017-01-17,8.78,8.78,8.78,-6.75
2017-01-18,-12.89,-12.89,13.04,4.0
2017-01-19,-0.93,-4.51,-4.51,-8.2
2017-01-20,4.21,4.21,4.21,7.62
2017-01-23,-2.02,-2.02,-2.02,-6.11
2017-01-24,-4.53,-4.53,-4.53,14.87
2017-01-25,8.08,8.08,-4.35,18.3
2017-01-26,-6.2,-3.47,-3.47,-1.69
2017-01-27,4.17,4.17,4.17,-1.99
2017-01-30,8.51,8.51,8.51,-13.79
2017-01-31,-2.08,-2.08,-2.08,-2.03
2017-02-01,-1.48,-1.48,-8.53,0.68
2017-02-02,2.75,-4.37,-4.37,1.3
2017-02-03,2.31,2.31,2.31,16.57
2017-02-06,3.3,3.3,3.3,-4.86
2017-02-07,4.56,4.56,4.56,0.52
2017-02-08,-4.75,-4.75,2.92,1.59
2017-02-09,1.8,-3.03,-3.03,13.2
2017-02-10,1.84,1.84,1.84,8.23
2017-02-13,3.6,3.6,3.6,12.15
2017-02-14,-9.1,-9.1,-9.1,9.33
2017-02-15,3.18,3.18,13.06,11.67
2017-02-16,-2.48,-12.29,-12.29,-2.03
2017-02-17,6.48,6.48,6.48,3.94
