Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-02-25,55.49,683,50.59,510,39.94,333
2017-02-26,50.79,697,42.19,512,33.51,385
2017-02-27,48.72,2937,42.45,2212,34.10,1613
2017-02-28,46.07,2186,39.21,1668,28.97,1184
2017-03-01,47.53,4197,39.64,3128,28.96,2210
2017-03-02,45.93,3780,37.68,2861,26.19,1974
2017-03-03,47.47,3145,39.55,2331,28.34,1616
2017-03-04,53.03,890,44.03,636,35.61,424
2017-03-05,54.05,703,47.27,495,37.05,332
2017-03-06,45.49,2614,37.84,1969,27.68,1409
2017-03-07,46.08,2999,39.02,2258,30.11,1584
2017-03-08,43.97,3546,35.87,2693,25.87,1929
2017-03-09,45.96,3005,38.42,2236,26.91,1572
2017-03-10,45.60,2965,37.95,2261,28.10,1630
2017-03-11,55.56,828,47.94,607,39.05,420
2017-03-12,53.20,735,46.57,554,38.19,398
2017-03-13,51.53,2785,45.10,2122,36.75,1491
2017-03-14,44.85,3010,36.62,2291,25.37,1667
2017-03-15,48.29,3442,40.75,2508,31.91,1799
2017-03-16,51.03,3018,45.10,2233,34.95,1522
2017-03-17,50.55,2732,42.70,2000,32.53,1408
2017-03-18,55.56,720,50.86,523,43.51,370
2017-03-19,53.28,685,47.18,496,40.35,342
2017-03-20,51.36,2607,45.79,1985,35.20,1358
2017-03-21,45.21,3515,37.12,2586,26.37,1824
2017-03-22,46.48,3042,39.15,2263,30.12,1630
2017-03-23,46.62,2866,39.79,2146,31.57,1546
2017-03-24,46.33,2873,39.70,2141,30.98,1556
2017-03-25,46.74,766,40.24,579,30.22,417
2017-03-26,52.65,699,43.90,508,35.06,348
2017-03-27,47.99,2867,40.74,2148,32.52,1562
2017-03-28,53.70,2767,48.26,2101,39.49,1446
2017-03-29,51.28,2375,45.20,1781,38.78,1274
2017-03-30,53.53,2337,46.86,1722,37.07,1203
2017-03-31,54.85,2538,49.16,1853,39.50,1233
2017-04-01,53.92,714,47.22,504,39.64,338
2017-04-02,58.31,626,53.35,463,46.61,339
2017-04-03,49.26,2513,44.10,1932,35.30,1374
2017-04-04,47.82,2570,40.60,1931,31.51,1393
2017-04-05,45.92,3260,37.69,2441,28.33,1740
2017-04-06,44.27,2957,37.12,2233,26.80,1608
2017-04-07,45.03,2487,38.00,1900,28.72,1344
2017-04-08,54.16,613,50.33,457,43.25,326
2017-04-09,57.19,640,51.97,456,43.89,303
2017-04-10,47.01,2810,39.96,2142,29.96,1522
2017-04-11,44.64,2881,36.64,2170,26.82,1562
2017-04-12,44.07,2945,36.13,2242,26.33,1648
2017-04-13,45.73,2926,36.95,2230,27.44,1658
2017-04-14,49.06,907,41.20,665,33.76,474
2017-04-15,47.34,545,40.05,397,27.02,248
2017-04-16,51.96,485,42.14,337,33.33,237
2017-04-17,51.35,2228,45.91,1725,36.71,1223
2017-04-18,45.98,2503,40.78,1930,31.77,1404
2017-04-19,48.17,2682,42.57,2067,33.27,1473
2017-04-20,48.89,2931,42.48,2241,32.76,1578
2017-04-21,48.96,2398,42.12,1790,32.82,1231
2017-04-22,54.82,633,47.39,460,38.24,306
2017-04-23,49.44,710,41.36,515,30.05,366
2017-04-24,49.55,2579,43.08,2001,35.12,1489
2017-04-25,53.39,3145,47.80,2389,39.88,1675
2017-04-26,49.72,2896,44.45,2207,34.82,1591
2017-04-27,50.21,3157,45.86,2438,37.11,1730
2017-04-28,52.16,2665,47.82,2022,39.84,1418
2017-04-29,54.64,701,46.42,489,39.43,350
2017-04-30,58.01,562,55.39,408,47.31,260
