Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0,Bull,Tot_bull
2017-04-17,78.33,60,79.55,44,81.82,33,100.00,11
2017-04-18,60.00,65,60.87,46,56.76,37,100.00,8
2017-04-19,65.38,26,57.14,21,53.33,15,33.33,6
2017-04-20,81.25,32,82.61,23,81.25,16,100.00,6
2017-04-21,57.50,40,59.38,32,53.57,28,80.00,5
2017-04-22,71.43,7,66.67,6,75.00,4,-1,0
2017-04-23,70.00,10,85.71,7,83.33,6,50.00,2
2017-04-24,68.35,79,74.63,67,75.93,54,100.00,12
2017-04-25,56.73,342,54.74,274,53.30,212,71.76,85
2017-04-26,44.16,77,41.54,65,30.43,46,43.75,16
2017-04-27,58.44,77,55.00,60,57.14,49,57.69,26
2017-04-28,75.00,24,76.19,21,66.67,15,85.71,7
2017-04-29,100.00,4,100.00,3,100.00,3,-1,0
2017-04-30,40.00,5,50.00,4,50.00,4,-1,0
2017-05-01,59.26,27,61.11,18,53.85,13,100.00,4
2017-05-02,58.82,17,69.23,13,71.43,7,100.00,3
2017-05-03,65.71,35,52.94,17,40.00,10,100.00,3
2017-05-04,51.22,41,50.00,34,53.57,28,44.44,9
2017-05-05,58.33,12,60.00,10,57.14,7,100.00,4
2017-05-06,85.71,7,85.71,7,85.71,7,100.00,1
2017-05-07,66.67,6,50.00,4,66.67,3,100.00,2
2017-05-08,63.16,19,61.11,18,72.73,11,100.00,3
2017-05-09,68.97,29,76.19,21,70.59,17,66.67,6
2017-05-10,50.00,14,41.67,12,50.00,8,100.00,2
2017-05-11,37.50,8,33.33,6,20.00,5,25.00,4
2017-05-12,63.16,19,64.71,17,54.55,11,100.00,4
2017-05-13,33.33,9,33.33,9,37.50,8,33.33,3
2017-05-14,75.00,4,75.00,4,75.00,4,50,0
2017-05-15,68.75,16,75.00,12,72.73,11,80.00,5
2017-05-16,51.72,29,54.55,22,47.06,17,16.67,6
2017-05-17,73.53,34,66.67,27,65.00,20,66.67,9
2017-05-18,44.44,18,40.00,15,50.00,10,100.00,3
2017-05-19,65.71,35,61.29,31,69.57,23,72.73,11
2017-05-20,57.14,7,50.00,6,50.00,4,0.00,2
2017-05-21,55.56,9,57.14,7,50.00,4,100.00,1
2017-05-22,58.06,31,51.85,27,48.00,25,55.56,9
2017-05-23,37.04,27,39.13,23,31.58,19,33.33,3
2017-05-24,51.69,118,56.04,91,53.52,71,75.00,24
2017-05-25,42.00,50,39.53,43,37.50,32,53.85,13
2017-05-26,54.55,22,57.89,19,61.54,13,100.00,3
2017-05-27,100.00,3,100.00,3,100.00,3,100.00,1
2017-05-28,80.00,5,80.00,5,100.00,2,50,0
2017-05-29,100.00,8,100.00,7,100.00,6,50,0
2017-05-30,66.67,27,64.00,25,71.43,21,71.43,7
2017-05-31,63.24,68,64.81,54,59.52,42,75.00,12
2017-06-01,60.42,48,67.57,37,67.86,28,90.91,11
2017-06-02,68.97,29,78.26,23,76.47,17,100.00,6
2017-06-03,57.14,7,50.00,6,50.00,6,50.00,2
2017-06-04,62.50,8,62.50,8,71.43,7,100.00,1
2017-06-05,63.16,19,61.11,18,57.14,14,100.00,1
2017-06-06,47.37,19,44.44,18,28.57,14,66.67,3
2017-06-07,52.17,23,50.00,16,45.45,11,60.00,5
2017-06-08,45.16,31,48.15,27,42.11,19,25.00,4
2017-06-09,52.94,17,50.00,14,36.36,11,50.00,4
2017-06-10,66.67,9,85.71,7,85.71,7,50,0
2017-06-11,100.00,4,100.00,3,100.00,3,50,0
2017-06-12,62.16,37,61.54,26,59.09,22,50.00,6
2017-06-13,64.52,31,72.73,22,68.75,16,62.50,8
2017-06-14,70.00,20,64.71,17,75.00,12,83.33,6
2017-06-15,61.54,13,63.64,11,55.56,9,20.00,5
2017-06-16,46.88,32,40.00,25,45.45,22,100.00,4
2017-06-17,70.00,10,66.67,9,75.00,8,50.00,2
2017-06-18,62.50,8,57.14,7,75.00,4,100.00,1
2017-06-19,65.22,23,61.11,18,64.71,17,75.00,4
2017-06-20,65.91,88,66.18,68,63.46,52,100.00,15
2017-06-21,40.54,37,41.38,29,37.04,27,33.33,9
2017-06-22,66.67,21,56.25,16,53.85,13,60.00,5
2017-06-23,36.17,47,31.71,41,22.22,36,14.29,21
2017-06-24,58.33,12,50.00,10,55.56,9,50.00,2
2017-06-25,83.33,6,83.33,6,66.67,3,50,0
2017-06-26,53.97,63,52.94,51,53.06,49,23.81,21
2017-06-27,79.17,24,75.00,20,72.22,18,50.00,4
2017-06-28,54.55,22,50.00,18,47.06,17,37.50,8
2017-06-29,34.48,29,38.46,26,42.86,21,20.00,10
2017-06-30,55.56,27,58.33,24,52.94,17,25.00,4
2017-07-01,100.00,5,100.00,4,100.00,4,50,0
2017-07-02,100.00,6,100.00,6,100.00,4,50,0
2017-07-03,80.00,15,75.00,12,87.50,8,100.00,2
2017-07-04,80.00,5,100.00,3,100.00,1,50,0
2017-07-05,57.14,21,56.25,16,66.67,12,75.00,4
2017-07-06,56.52,23,50.00,20,47.06,17,66.67,3
2017-07-07,72.09,43,74.36,39,67.86,28,88.89,9
2017-07-08,60.00,10,60.00,10,60.00,10,50.00,2
2017-07-09,90.00,10,100.00,8,100.00,8,100.00,1
2017-07-10,46.43,28,47.83,23,45.45,22,33.33,3
2017-07-11,80.95,21,78.95,19,71.43,14,80.00,5
2017-07-12,42.11,19,40.00,15,42.86,14,28.57,7
2017-07-13,67.65,34,68.97,29,62.50,24,60.00,5
2017-07-14,58.06,31,60.00,25,50.00,20,33.33,6
2017-07-15,91.67,12,90.00,10,88.89,9,100.00,1
2017-07-16,77.78,9,71.43,7,60.00,5,0.00,1
2017-07-17,71.43,21,72.22,18,66.67,12,100.00,2
2017-07-18,46.43,28,45.83,24,47.37,19,57.14,7
2017-07-19,39.39,33,38.46,26,45.45,22,66.67,3
2017-07-20,46.30,54,41.30,46,36.11,36,83.33,6
2017-07-21,50.00,40,53.12,32,50.00,26,57.14,7
2017-07-22,52.00,25,50.00,22,50.00,22,100.00,3
2017-07-23,48.15,27,44.00,25,41.67,24,33.33,3
2017-07-24,57.14,112,54.55,99,47.95,73,40.91,22
2017-07-25,61.03,390,62.54,323,58.63,249,73.00,100
2017-07-26,47.33,131,41.90,105,39.02,82,59.26,27
2017-07-27,48.28,58,43.18,44,42.86,35,35.71,14
2017-07-28,61.02,59,59.57,47,54.29,35,66.67,12
2017-07-29,69.23,13,63.64,11,55.56,9,100.00,1
2017-07-30,66.67,15,66.67,15,69.23,13,66.67,6
2017-07-31,37.04,27,33.33,24,41.18,17,60.00,5
2017-08-01,48.28,29,46.15,26,47.37,19,100.00,3
2017-08-02,60.00,35,66.67,30,67.86,28,84.62,13
2017-08-03,68.00,25,66.67,24,63.16,19,83.33,6
2017-08-04,62.50,24,55.56,18,50.00,14,20.00,5
2017-08-05,66.67,6,60.00,5,75.00,4,50.00,2
2017-08-06,71.43,7,100.00,5,100.00,3,50,0
2017-08-07,61.11,18,60.00,15,75.00,12,100.00,3
2017-08-08,60.61,33,53.85,26,56.25,16,83.33,6
2017-08-09,62.50,16,54.55,11,55.56,9,60.00,5
2017-08-10,56.82,44,63.16,38,64.29,28,100.00,11
2017-08-11,68.57,35,66.67,27,65.22,23,85.71,7
2017-08-12,80.00,10,100.00,8,100.00,4,100.00,1
2017-08-13,100.00,7,100.00,7,100.00,6,100.00,3
2017-08-14,50.00,16,50.00,16,62.50,8,75.00,4
2017-08-15,65.52,29,65.22,23,53.33,15,75.00,4
2017-08-16,68.57,35,75.86,29,72.73,22,81.82,11
2017-08-17,46.67,30,41.67,24,33.33,15,100.00,1
2017-08-18,52.63,19,52.63,19,46.67,15,40.00,5
2017-08-19,60.00,10,66.67,9,75.00,8,100.00,1
2017-08-20,71.43,7,71.43,7,60.00,5,100.00,1
2017-08-21,59.09,22,55.56,18,50.00,14,75.00,4
2017-08-22,61.11,36,61.29,31,62.50,24,90.00,10
2017-08-23,52.38,21,50.00,18,50.00,16,40.00,5
2017-08-24,58.33,24,52.38,21,44.44,18,25.00,12
2017-08-25,68.75,16,68.75,16,71.43,14,50.00,6
2017-08-26,58.33,12,63.64,11,75.00,8,0.00,2
2017-08-27,81.82,11,88.89,9,85.71,7,0.00,1
2017-08-28,87.50,16,87.50,16,91.67,12,87.50,8
2017-08-29,72.00,25,70.59,17,69.23,13,100.00,2
2017-08-30,56.25,32,51.85,27,55.00,20,0.00,7
2017-08-31,75.00,24,71.43,21,81.25,16,100.00,6
