Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0,Bull,Tot_bull
2017-08-08,82.47,97,88.24,85,88.06,67,87.50,24
2017-08-09,77.27,66,78.95,57,83.33,42,81.82,11
2017-08-10,71.09,128,72.48,109,72.73,88,48.57,35
2017-08-11,85.85,106,88.64,88,87.69,65,84.00,25
2017-08-12,95.00,20,94.44,18,100.00,14,100.00,2
2017-08-13,82.14,28,86.36,22,84.21,19,75.00,4
2017-08-14,89.80,98,91.86,86,95.52,67,100.00,18
2017-08-15,88.76,89,89.61,77,91.30,69,86.36,22
2017-08-16,87.91,91,86.75,83,92.65,68,90.00,20
2017-08-17,75.28,89,77.63,76,80.00,55,64.71,17
2017-08-18,82.95,88,84.15,82,87.10,62,70.00,20
2017-08-19,78.57,28,84.00,25,86.36,22,50.00,4
2017-08-20,88.46,26,87.50,24,88.89,18,100.00,1
2017-08-21,75.41,61,73.08,52,73.81,42,83.33,6
2017-08-22,82.61,92,83.33,84,86.76,68,90.48,21
2017-08-23,72.13,61,77.36,53,83.33,42,85.71,7
2017-08-24,80.77,52,83.33,48,89.74,39,75.00,8
2017-08-25,82.09,67,85.45,55,84.09,44,85.71,14
2017-08-26,64.71,17,84.62,13,88.89,9,50,0
2017-08-27,86.67,15,92.86,14,91.67,12,50,0
2017-08-28,78.33,60,79.25,53,86.49,37,82.35,17
2017-08-29,76.19,63,79.63,54,86.96,46,100.00,8
2017-08-30,84.29,140,91.06,123,94.50,109,100.00,35
2017-08-31,88.49,139,92.62,122,93.33,105,96.55,29
