Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0,Bull,Tot_bull
2017-02-11,38.64,88,34.57,81,35.62,73,58.62,29
2017-02-12,32.38,105,26.67,90,25.32,79,41.94,31
2017-02-13,43.50,1016,40.70,892,40.71,764,75.00,364
2017-02-14,36.76,982,33.25,851,32.64,726,62.54,323
2017-02-15,35.04,665,31.39,599,31.26,531,52.33,279
2017-02-16,29.03,1316,25.04,1190,24.64,1051,43.41,539
2017-02-17,34.20,1351,30.01,1183,30.14,1045,54.29,525
2017-02-18,39.66,179,37.01,154,39.23,130,55.36,56
2017-02-19,42.79,201,41.76,182,42.50,160,72.22,72
2017-02-20,42.72,206,41.18,187,41.57,166,54.26,94
2017-02-21,44.39,748,41.50,653,40.42,569,60.87,322
2017-02-22,30.02,2821,26.28,2546,25.86,2301,50.38,1054
2017-02-23,25.18,2260,21.52,2040,20.25,1837,38.21,861
2017-02-24,31.50,1035,28.92,951,27.61,873,51.16,432
2017-02-25,34.02,97,28.57,84,28.75,80,45.83,48
2017-02-26,43.53,85,41.03,78,41.18,68,70.27,37
2017-02-27,24.76,1345,21.80,1243,20.61,1140,39.22,561
2017-02-28,34.51,649,30.96,591,29.00,531,48.81,295
2017-03-01,31.98,741,29.65,688,29.20,637,49.12,340
2017-03-02,23.61,559,19.77,521,18.76,485,33.33,234
2017-03-03,31.80,522,29.42,486,29.60,446,48.40,250
2017-03-04,27.62,105,23.66,93,22.50,80,60.87,23
2017-03-05,27.63,76,26.03,73,25.37,67,43.75,32
2017-03-06,31.38,325,27.55,294,26.04,265,46.15,130
2017-03-07,20.75,453,17.30,422,16.58,386,26.79,209
2017-03-08,30.10,618,28.72,578,28.95,525,47.97,296
2017-03-09,21.97,628,20.14,591,19.19,542,30.74,283
2017-03-10,31.33,383,28.16,348,28.84,319,41.80,189
2017-03-11,34.57,81,27.94,68,25.81,62,43.75,32
2017-03-12,29.27,123,27.59,116,25.69,109,33.78,74
2017-03-13,37.72,456,33.82,411,32.98,376,52.88,208
2017-03-14,37.45,1167,34.38,1056,33.71,979,61.26,506
2017-03-15,34.85,1294,31.31,1172,31.93,1071,53.33,600
2017-03-16,39.57,1031,38.23,939,38.70,863,63.67,479
2017-03-17,28.21,599,24.58,541,23.31,502,40.48,252
2017-03-18,44.92,118,43.12,109,41.00,100,62.71,59
2017-03-19,40.16,127,39.83,118,38.89,108,67.92,53
2017-03-20,32.30,421,30.00,390,29.67,364,52.11,190
2017-03-21,31.39,634,28.64,583,28.25,538,43.31,314
2017-03-22,32.31,325,30.61,294,30.26,271,53.44,131
2017-03-23,32.43,367,28.96,335,28.90,308,44.85,165
2017-03-24,41.53,561,40.51,511,40.60,468,65.00,260
2017-03-25,40.82,98,37.65,85,35.80,81,65.85,41
2017-03-26,38.37,86,38.96,77,36.11,72,88.89,27
2017-03-27,47.46,590,46.18,537,47.01,468,87.72,228
2017-03-28,43.39,1173,41.48,1051,41.03,936,80.85,423
2017-03-29,36.35,608,34.18,553,34.58,506,59.14,257
2017-03-30,46.22,727,45.14,658,45.10,612,73.33,345
2017-03-31,41.55,515,39.49,471,39.20,426,71.43,210
2017-04-01,57.58,99,57.45,94,60.47,86,85.71,56
2017-04-02,57.69,208,56.84,190,57.74,168,91.75,97
2017-04-03,47.92,2642,45.73,2388,45.87,2130,85.11,1061
2017-04-04,51.31,1941,49.34,1755,49.50,1590,85.58,839
2017-04-05,38.77,1367,36.24,1250,36.61,1120,70.79,541
2017-04-06,38.02,1081,36.14,999,36.03,916,63.79,475
2017-04-07,46.50,856,45.00,780,45.33,706,73.86,394
2017-04-08,53.89,180,53.09,162,54.05,148,90.59,85
2017-04-09,47.91,215,47.74,199,48.90,182,87.37,95
2017-04-10,41.05,1664,39.02,1517,39.15,1369,70.57,700
2017-04-11,34.79,1469,32.57,1354,32.94,1257,59.37,662
2017-04-12,30.33,1919,27.03,1765,26.97,1624,46.64,879
2017-04-13,42.19,1780,39.67,1616,40.05,1483,69.98,806
2017-04-14,41.96,336,41.14,316,40.96,293,80.14,141
2017-04-15,41.18,204,40.31,191,40.54,185,64.15,106
2017-04-16,42.14,159,40.94,149,37.59,133,72.31,65
2017-04-17,41.08,762,39.08,719,38.95,665,65.04,369
2017-04-18,45.32,620,42.17,562,42.72,529,67.52,311
2017-04-19,43.73,638,43.81,582,42.62,542,69.18,318
2017-04-20,35.45,1168,33.30,1090,33.07,1010,60.15,522
2017-04-21,41.46,820,40.16,762,40.31,707,63.59,423
2017-04-22,44.76,105,43.75,96,43.04,79,77.14,35
2017-04-23,29.08,141,25.00,128,26.72,116,78.38,37
2017-04-24,40.94,596,39.42,548,39.69,514,62.71,303
2017-04-25,46.41,793,44.97,725,45.43,656,76.42,369
2017-04-26,37.05,583,34.64,534,35.41,497,64.37,261
2017-04-27,44.80,567,43.07,534,43.81,509,68.03,319
2017-04-28,46.64,804,44.65,710,44.74,646,69.58,401
2017-04-29,39.46,261,37.13,237,38.91,221,69.23,117
2017-04-30,42.86,252,43.36,226,42.38,210,80.20,101
2017-05-01,48.58,1270,47.41,1160,48.83,1030,88.61,518
2017-05-02,45.90,1061,44.02,979,45.69,904,71.53,541
2017-05-03,34.27,3429,31.78,3134,32.25,2881,56.07,1614
2017-05-04,28.26,2753,24.52,2504,23.71,2307,41.50,1212
2017-05-05,48.11,1505,46.76,1358,47.16,1234,76.01,717
2017-05-06,50.18,285,47.18,248,49.35,231,87.60,121
2017-05-07,50.00,194,49.15,177,49.39,164,84.78,92
2017-05-08,36.26,797,34.69,735,35.11,658,66.67,309
2017-05-09,49.25,999,48.13,908,48.53,814,85.02,414
2017-05-10,45.56,935,43.36,851,43.78,772,83.96,374
2017-05-11,45.71,910,43.97,837,45.01,771,75.35,426
2017-05-12,47.58,702,46.18,641,46.91,599,79.15,331
2017-05-13,59.66,176,59.88,162,61.18,152,92.63,95
2017-05-14,47.37,114,43.62,94,48.65,74,82.05,39
2017-05-15,41.26,1098,39.44,999,38.96,906,70.45,467
2017-05-16,42.06,554,40.70,516,40.30,474,71.66,247
2017-05-17,38.79,995,36.38,907,36.91,821,66.13,437
2017-05-18,50.07,733,48.66,672,49.20,628,81.49,362
2017-05-19,43.20,588,41.62,543,41.88,499,75.58,258
2017-05-20,48.97,145,48.87,133,49.59,123,80.00,65
2017-05-21,55.00,80,53.73,67,54.69,64,83.78,37
2017-05-22,40.16,635,38.64,590,38.56,542,76.17,256
2017-05-23,33.13,827,30.46,765,29.80,698,48.83,385
2017-05-24,44.49,762,42.24,696,42.68,649,68.39,386
2017-05-25,55.67,697,55.05,643,55.85,607,89.11,358
2017-05-26,55.46,1145,55.39,1058,56.32,957,89.26,568
2017-05-27,46.43,168,44.08,152,45.19,135,83.61,61
2017-05-28,51.33,113,50.00,102,51.09,92,85.42,48
2017-05-29,43.42,152,42.14,140,42.06,126,82.76,58
2017-05-30,55.78,1228,54.70,1148,56.00,1050,89.00,618
2017-05-31,49.82,1365,48.38,1234,49.43,1135,80.71,648
2017-06-01,44.62,1302,43.05,1173,43.46,1070,74.41,594
2017-06-02,46.80,874,46.34,805,48.03,735,77.41,425
2017-06-03,40.09,217,37.63,194,39.11,179,71.11,90
2017-06-04,45.21,146,44.27,131,44.35,124,67.65,68
2017-06-05,45.19,1029,43.45,932,43.47,835,74.34,456
2017-06-06,46.31,2265,45.81,2098,46.27,1919,79.92,1046
2017-06-07,45.69,1324,44.19,1197,44.38,1095,79.27,579
2017-06-08,49.05,1584,47.43,1440,48.72,1326,86.48,710
2017-06-09,36.23,2280,34.08,2101,34.12,1946,62.42,974
2017-06-10,38.31,248,35.75,221,36.27,204,63.06,111
2017-06-11,40.00,205,36.26,182,35.67,171,65.85,82
2017-06-12,40.64,1117,39.53,1027,39.66,943,67.20,497
2017-06-13,44.36,1675,42.74,1528,43.07,1400,75.65,735
2017-06-14,46.78,1740,45.30,1585,45.19,1485,75.86,845
2017-06-15,46.36,1430,44.26,1299,44.95,1179,70.15,717
2017-06-16,36.32,925,34.78,851,35.21,801,57.58,455
2017-06-17,52.29,153,51.82,137,55.65,124,76.92,78
2017-06-18,62.76,196,62.30,183,65.70,172,87.70,122
2017-06-19,38.84,1102,36.26,1026,35.89,953,62.38,513
2017-06-20,39.60,1240,36.98,1144,36.46,1056,61.09,604
2017-06-21,51.56,1028,50.58,955,51.18,893,76.36,571
2017-06-22,57.35,1292,55.60,1178,56.30,1071,86.83,653
2017-06-23,50.14,1097,49.01,1012,50.33,914,77.54,561
2017-06-24,64.71,187,64.33,171,66.88,160,91.23,114
2017-06-25,65.27,167,65.38,156,66.44,149,88.68,106
2017-06-26,42.95,808,41.09,735,40.86,678,68.51,362
2017-06-27,34.78,1150,32.09,1044,31.38,956,53.02,513
2017-06-28,40.52,923,39.30,855,39.77,777,65.13,433
2017-06-29,40.11,1072,38.56,983,38.94,909,62.38,529
2017-06-30,44.10,830,43.28,774,43.58,732,70.85,422
2017-07-01,47.16,229,46.70,212,47.45,196,78.57,112
2017-07-02,39.93,298,39.01,282,40.46,262,71.83,142
2017-07-03,35.32,1999,33.03,1871,33.45,1707,59.78,910
2017-07-04,36.31,369,34.78,345,35.08,325,52.97,202
2017-07-05,28.35,3559,24.92,3259,24.06,3005,44.59,1534
2017-07-06,23.80,4903,19.83,4477,18.52,4066,34.45,2061
2017-07-07,32.03,3063,28.77,2784,28.33,2556,53.59,1267
2017-07-08,34.66,326,32.57,304,32.00,275,58.74,143
2017-07-09,37.50,520,35.89,482,35.87,446,62.24,241
2017-07-10,30.80,2292,28.01,2092,27.12,1906,48.57,978
2017-07-11,41.46,1838,39.16,1688,38.77,1545,67.93,842
2017-07-12,38.66,1433,35.32,1308,34.76,1191,60.96,643
2017-07-13,30.79,1221,28.87,1136,28.10,1057,46.99,581
2017-07-14,43.83,899,40.91,814,41.77,759,67.11,453
2017-07-15,47.18,195,44.44,171,45.51,156,68.54,89
2017-07-16,44.85,194,42.70,178,42.17,166,70.59,85
2017-07-17,33.94,1550,31.04,1408,30.46,1287,53.13,702
2017-07-18,41.40,971,38.97,870,38.60,798,64.81,432
2017-07-19,44.10,873,42.00,781,42.26,736,65.16,442
2017-07-20,43.32,958,41.17,872,43.05,799,68.98,461
2017-07-21,41.85,669,40.27,601,40.07,539,64.12,301
2017-07-22,52.34,128,52.99,117,53.77,106,82.76,58
2017-07-23,38.61,158,35.21,142,33.85,130,45.21,73
2017-07-24,51.57,985,50.61,895,51.84,814,76.85,501
2017-07-25,46.08,981,44.39,892,45.87,811,71.46,487
2017-07-26,53.73,683,52.15,629,52.43,576,76.84,367
2017-07-27,40.02,1022,38.53,911,38.74,826,63.53,425
2017-07-28,43.72,748,42.69,670,42.79,624,63.81,373
2017-07-29,44.69,593,43.41,539,44.01,509,73.99,273
2017-07-30,44.90,294,42.64,265,42.86,252,61.54,143
2017-07-31,32.61,1193,30.82,1100,30.75,1008,55.18,502
2017-08-01,33.72,1130,31.72,1031,31.19,933,49.70,507
2017-08-02,39.05,5078,37.24,4616,37.73,4188,67.54,2169
2017-08-03,39.22,2473,37.33,2266,37.38,2065,67.39,1067
2017-08-04,44.53,1572,42.69,1422,42.18,1259,79.51,610
2017-08-05,50.23,219,50.74,203,50.82,183,77.27,110
2017-08-06,44.85,194,44.20,181,44.64,168,76.74,86
2017-08-07,40.08,786,38.39,719,38.27,648,70.66,317
2017-08-08,41.17,1217,39.76,1099,38.49,982,71.23,497
2017-08-09,40.21,1042,38.52,958,38.55,882,66.02,462
2017-08-10,37.62,1018,35.14,942,34.50,858,58.32,463
2017-08-11,32.98,761,30.86,700,29.28,625,55.44,294
2017-08-12,33.55,152,31.88,138,33.33,129,65.00,60
2017-08-13,40.26,154,39.57,139,39.53,129,54.93,71
2017-08-14,43.13,568,41.25,526,41.46,480,74.68,233
2017-08-15,39.85,522,37.37,479,36.36,440,64.57,223
2017-08-16,38.26,494,35.43,460,33.66,413,56.74,215
2017-08-17,30.59,608,28.06,556,26.46,495,53.11,209
2017-08-18,33.50,618,31.32,562,30.60,513,51.10,272
2017-08-19,38.30,141,35.94,128,34.17,120,50.00,70
2017-08-20,38.93,131,35.90,117,35.24,105,63.46,52
2017-08-21,33.29,817,30.07,745,29.04,675,52.91,344
2017-08-22,38.71,713,37.84,666,37.44,617,68.34,319
2017-08-23,42.64,1060,40.45,969,39.98,878,73.27,449
2017-08-24,40.77,731,38.54,672,37.91,612,66.04,321
2017-08-25,26.64,1205,25.90,1143,24.86,1078,33.85,715
2017-08-26,34.44,90,28.92,83,27.40,73,46.67,30
2017-08-27,44.96,129,42.74,117,41.67,108,61.02,59
2017-08-28,36.41,379,34.57,350,32.09,321,57.50,160
2017-08-29,42.49,626,40.63,571,40.77,520,68.51,289
2017-08-30,50.29,700,49.04,626,48.49,563,80.13,317
2017-08-31,48.86,569,47.58,517,48.82,465,81.25,256
2017-09-01,39.38,711,38.10,643,37.90,591,69.39,294
2017-09-02,37.65,85,35.80,81,37.84,74,57.89,38
2017-09-03,36.07,61,34.55,55,34.00,50,50.00,22
2017-09-04,36.67,90,34.18,79,30.00,70,38.89,36
2017-09-05,34.00,450,31.19,388,28.99,345,55.48,155
2017-09-06,37.88,520,35.21,463,34.50,429,56.38,243
2017-09-07,50.11,441,49.88,413,50.54,370,73.08,234
2017-09-08,35.23,352,34.23,333,34.12,296,61.48,135
2017-09-09,41.90,105,38.78,98,38.30,94,53.33,60
2017-09-10,44.87,78,42.47,73,39.68,63,77.78,27
2017-09-11,49.08,1037,46.96,939,48.26,864,75.10,522
2017-09-12,47.01,770,45.50,723,46.30,676,72.39,402
2017-09-13,45.07,446,43.17,417,43.28,372,64.86,222
2017-09-14,46.77,1178,44.88,1065,46.07,968,83.47,496
2017-09-15,48.29,731,47.63,674,49.26,609,82.48,331
2017-09-16,52.07,121,51.85,108,49.50,101,81.82,55
2017-09-17,50.00,128,50.43,115,50.00,98,85.11,47
2017-09-18,53.42,863,53.00,783,54.06,714,84.54,414
2017-09-19,41.88,1065,39.70,990,39.96,916,67.06,507
2017-09-20,40.40,1104,37.06,993,36.48,910,58.82,510
2017-09-21,38.99,995,35.73,904,34.98,829,54.76,462
2017-09-22,36.02,1105,33.33,999,32.52,907,53.55,493
2017-09-23,43.71,151,41.18,136,38.89,126,69.64,56
2017-09-24,42.37,118,36.27,102,34.44,90,77.14,35
2017-09-25,39.43,601,37.22,540,36.48,477,56.23,265
2017-09-26,39.12,800,37.17,729,36.67,660,58.08,396
2017-09-27,37.27,770,34.62,702,33.95,651,57.07,368
2017-09-28,37.46,678,35.09,627,35.46,581,55.59,331
2017-09-29,40.64,721,39.10,670,38.83,613,67.08,322
2017-09-30,37.96,108,37.00,100,37.89,95,70.83,48
2017-10-01,54.02,87,56.25,80,55.56,72,86.84,38
2017-10-02,40.41,1079,38.68,1003,39.00,923,60.30,539
2017-10-03,40.50,2074,38.19,1909,37.77,1745,68.12,894
2017-10-04,44.17,1261,43.35,1142,42.58,1031,74.77,543
2017-10-05,40.68,676,39.14,608,40.44,544,63.90,313
2017-10-06,48.50,864,46.14,791,46.36,729,69.57,447
2017-10-07,42.61,176,39.74,156,36.30,146,59.15,71
2017-10-08,40.85,164,39.31,145,38.76,129,66.15,65
2017-10-09,36.05,1029,34.94,953,33.87,871,60.27,448
2017-10-10,44.66,815,42.66,743,43.24,673,74.29,354
2017-10-11,36.14,559,33.53,513,33.55,453,67.68,198
2017-10-12,44.10,585,42.03,533,42.89,492,70.29,276
2017-10-13,49.07,483,47.72,438,49.26,404,85.84,219
2017-10-14,38.20,178,35.00,160,33.78,148,54.05,74
2017-10-15,48.03,127,45.76,118,42.73,110,66.67,54
2017-10-16,47.22,557,45.22,502,44.90,461,72.62,263
2017-10-17,61.92,520,61.55,476,61.78,437,87.27,275
2017-10-18,49.62,655,48.23,593,48.59,531,79.02,286
2017-10-19,39.50,519,38.48,473,39.58,427,64.85,239
2017-10-20,38.27,635,35.84,572,35.59,531,60.21,289
2017-10-21,53.76,93,52.94,85,53.09,81,68.89,45
2017-10-22,54.80,177,54.37,160,55.92,152,78.72,94
2017-10-23,35.54,920,33.57,852,32.56,771,55.89,399
2017-10-24,37.19,683,34.87,628,33.22,584,53.19,329
2017-10-25,32.56,1084,30.51,1003,30.03,929,48.94,521
2017-10-26,37.37,685,34.13,630,34.26,575,56.29,318
2017-10-27,34.06,825,32.49,754,31.90,674,57.36,333
2017-10-28,36.20,163,36.67,150,38.81,134,64.79,71
2017-10-29,35.00,140,34.88,129,34.82,112,54.41,68
2017-10-30,44.16,634,42.35,562,42.47,511,64.01,314
2017-10-31,45.35,882,44.88,820,44.43,736,68.88,421
2017-11-01,27.07,3595,22.83,3242,22.31,2914,43.96,1299
2017-11-02,27.04,3439,24.20,3194,23.59,2917,43.45,1473
2017-11-03,38.02,1294,36.13,1190,35.98,1095,60.81,615
2017-11-04,36.72,177,35.40,161,34.23,149,48.81,84
2017-11-05,35.54,166,34.39,157,33.09,139,65.67,67
2017-11-06,37.01,762,33.24,698,33.44,640,52.96,372
2017-11-07,39.20,847,36.40,772,36.50,685,62.23,368
2017-11-08,39.87,474,38.06,444,37.95,419,62.01,229
2017-11-09,38.41,479,36.68,428,36.03,383,62.63,198
2017-11-10,36.24,585,34.23,523,34.53,475,59.20,250
2017-11-11,36.94,111,34.74,95,33.33,87,56.52,46
2017-11-12,42.51,167,41.94,155,44.53,137,73.17,82
2017-11-13,47.43,1111,46.29,1011,46.49,925,79.96,504
2017-11-14,42.79,687,40.36,617,40.70,570,71.38,297
2017-11-15,48.31,830,47.29,776,47.62,735,73.57,454
2017-11-16,39.68,1172,37.25,1082,36.64,1007,59.21,581
2017-11-17,39.15,5211,37.63,4831,38.60,4456,68.35,2423
2017-11-18,38.64,383,35.21,355,34.67,323,62.35,162
2017-11-19,33.08,402,31.15,382,30.90,356,78.95,133
2017-11-20,37.57,1267,34.09,1147,33.11,1045,60.44,541
2017-11-21,49.19,1114,48.33,1047,49.44,975,81.02,569
2017-11-22,40.99,766,39.89,712,40.58,658,68.61,360
2017-11-23,45.76,236,45.95,222,47.76,201,87.88,99
2017-11-24,47.00,517,44.77,478,45.68,440,71.10,263
2017-11-25,50.00,130,47.86,117,47.57,103,76.92,52
2017-11-26,54.03,124,55.17,116,54.63,108,79.69,64
2017-11-27,50.35,570,49.05,524,48.77,486,77.11,284
2017-11-28,49.44,625,47.92,576,48.87,532,74.53,322
2017-11-29,33.06,844,30.26,770,29.10,725,46.57,408
2017-11-30,39.82,658,38.09,596,38.22,539,64.81,287
2017-12-01,38.79,513,37.23,470,37.59,431,66.96,230
2017-12-02,34.81,158,32.87,143,32.03,128,63.27,49
2017-12-03,33.33,123,30.84,107,29.00,100,62.50,40
2017-12-04,45.44,581,43.30,522,43.09,485,65.71,280
2017-12-05,41.80,555,40.77,520,40.46,482,63.67,278
2017-12-06,44.48,933,43.21,861,43.06,785,70.54,448
2017-12-07,38.56,695,37.11,644,36.41,596,63.72,317
2017-12-08,43.86,611,40.54,560,39.96,513,76.57,239
2017-12-09,37.97,187,34.71,170,32.05,156,46.81,94
2017-12-10,38.06,134,36.72,128,37.17,113,54.29,70
2017-12-11,50.09,1152,49.11,1063,49.59,978,84.48,554
2017-12-12,49.00,1351,47.83,1244,48.85,1128,85.17,607
2017-12-13,45.95,716,44.60,657,44.95,594,83.39,289
2017-12-14,39.78,1013,39.00,959,38.03,894,58.41,553
2017-12-15,44.28,1188,43.57,1120,44.63,1042,66.31,656
2017-12-16,46.97,198,45.90,183,46.99,166,73.40,94
2017-12-17,49.09,165,47.18,142,48.03,127,81.03,58
2017-12-18,50.18,819,49.08,760,49.30,714,74.66,446
2017-12-19,39.94,621,38.43,562,38.09,512,63.90,277
2017-12-20,49.57,468,48.45,419,48.27,375,69.26,231
2017-12-21,46.18,511,45.61,456,45.73,422,74.68,233
2017-12-22,42.93,375,41.00,339,41.40,314,62.70,185
2017-12-23,44.76,105,41.49,94,40.74,81,60.47,43
2017-12-24,44.62,65,45.76,59,44.00,50,52.94,34
2017-12-25,45.28,53,42.55,47,37.50,40,57.14,21
2017-12-26,35.48,403,32.25,369,31.88,345,47.12,191
2017-12-27,31.67,641,27.35,574,27.27,528,48.36,275
2017-12-28,40.46,482,38.82,425,38.70,385,67.35,196
2017-12-29,41.24,388,39.09,353,37.99,329,56.35,197
2017-12-30,47.13,87,43.42,76,40.00,65,78.57,28
2017-12-31,46.48,71,43.33,60,40.00,50,65.22,23
