Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0,Bull,Tot_bull
2017-01-31,38.76,418,30.12,322,20.00,245,33.93,56
2017-02-01,36.65,352,29.62,287,17.79,208,37.84,37
2017-02-02,39.52,291,30.81,211,16.11,149,18.18,33
2017-02-03,32.32,297,23.18,233,17.71,175,34.38,32
2017-02-04,30.86,81,27.94,68,26.42,53,77.78,9
2017-02-05,36.47,85,35.62,73,31.15,61,77.78,18
2017-02-06,32.37,241,26.13,199,17.01,147,38.10,21
2017-02-07,39.71,277,34.23,222,25.60,168,72.41,29
2017-02-08,31.75,252,26.67,210,15.58,154,29.41,34
2017-02-09,38.08,365,34.65,303,28.57,217,69.77,43
2017-02-10,37.70,305,31.92,260,26.24,202,52.08,48
2017-02-11,35.71,112,30.77,91,31.75,63,50.00,10
2017-02-12,44.19,86,43.24,74,38.89,54,85.71,14
2017-02-13,41.24,434,36.60,347,28.29,251,55.22,67
2017-02-14,34.81,405,29.82,342,24.24,264,77.78,54
2017-02-15,35.84,519,28.92,408,18.33,300,57.89,57
2017-02-16,34.04,379,29.97,317,25.67,261,68.18,66
2017-02-17,31.31,313,24.30,251,20.92,196,55.26,38
2017-02-18,47.31,93,44.00,75,39.29,56,92.86,14
2017-02-19,38.10,105,35.29,85,32.88,73,100.00,19
2017-02-20,41.24,97,39.02,82,40.00,70,83.33,24
2017-02-21,30.03,373,25.39,323,21.76,262,61.11,54
2017-02-22,28.57,343,22.57,288,18.53,232,36.73,49
2017-02-23,24.92,301,18.73,251,13.93,201,31.58,38
2017-02-24,30.66,362,23.83,298,17.52,234,47.06,51
2017-02-25,35.96,114,30.21,96,27.16,81,68.75,16
2017-02-26,30.86,81,25.35,71,21.82,55,81.82,11
2017-02-27,33.33,243,25.00,188,19.72,142,60.00,20
2017-02-28,30.67,150,24.39,123,19.00,100,56.25,16
2017-03-01,28.15,650,21.76,556,17.50,480,54.46,101
2017-03-02,30.86,350,24.58,297,21.43,252,61.40,57
2017-03-03,26.01,373,21.14,298,17.43,218,46.15,39
2017-03-04,39.74,78,33.33,57,27.91,43,75.00,4
2017-03-05,20.39,103,13.25,83,15.15,66,50.00,16
2017-03-06,29.19,322,24.91,269,20.10,194,48.89,45
2017-03-07,26.10,272,19.13,230,16.67,186,47.22,36
2017-03-08,33.44,302,25.62,242,19.55,179,39.53,43
