Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0,Bull,Tot_bull
2017-03-12,80.00,15,76.92,13,76.92,13,0.00,1
2017-03-13,73.33,30,76.19,21,75.00,20,100.00,4
2017-03-14,55.88,68,60.00,55,63.64,44,100.00,13
2017-03-15,68.00,50,70.83,48,68.42,38,82.35,17
2017-03-16,78.79,33,76.67,30,75.00,24,60.00,5
2017-03-17,77.78,54,80.43,46,81.08,37,100.00,13
2017-03-18,76.67,30,81.48,27,86.36,22,83.33,6
2017-03-19,75.00,24,80.95,21,88.89,18,100.00,3
2017-03-20,65.19,135,66.06,109,67.86,84,88.24,34
2017-03-21,51.54,586,50.00,470,45.25,358,57.33,150
2017-03-22,42.65,490,39.30,402,31.19,295,43.97,116
2017-03-23,51.56,128,50.46,109,48.24,85,60.00,35
2017-03-24,69.23,65,66.67,54,63.27,49,87.50,32
2017-03-25,50.00,6,50.00,6,40.00,5,-1,0
2017-03-26,30.00,10,33.33,9,37.50,8,100.00,3
2017-03-27,53.12,32,44.00,25,29.41,17,100.00,2
2017-03-28,44.44,36,46.43,28,40.00,20,66.67,9
2017-03-29,45.61,57,37.78,45,35.29,34,66.67,12
2017-03-30,43.86,57,45.83,48,43.59,39,100.00,6
2017-03-31,64.00,25,75.00,20,73.33,15,60.00,5
2017-04-01,25.00,4,25.00,4,50.00,2,100.00,1
2017-04-02,87.50,8,87.50,8,85.71,7,100.00,2
2017-04-03,50.00,40,45.71,35,42.86,28,90.91,11
2017-04-04,43.59,39,32.26,31,37.50,24,62.50,8
2017-04-05,44.00,25,33.33,21,41.18,17,71.43,7
2017-04-06,51.52,33,50.00,28,52.38,21,100.00,3
2017-04-07,64.71,17,50.00,12,45.45,11,20.00,5
2017-04-08,100.00,4,100.00,4,100.00,3,100.00,1
2017-04-09,0.00,3,0.00,3,0.00,3,0.00,1
2017-04-10,68.97,29,72.73,22,73.33,15,75.00,8
2017-04-11,54.55,22,50.00,18,33.33,12,66.67,3
2017-04-12,83.33,24,81.82,22,76.47,17,100.00,11
2017-04-13,76.92,13,81.82,11,87.50,8,100.00,4
2017-04-14,100.00,3,100.00,3,100.00,3,-1,0
2017-04-15,75.00,4,75.00,4,100.00,1,-1,0
2017-04-16,50.00,4,50.00,4,50.00,2,-1,0
2017-04-17,59.26,27,66.67,21,64.29,14,83.33,6
2017-04-18,68.42,19,66.67,12,62.50,8,66.67,3
2017-04-19,59.38,32,50.00,24,42.11,19,100.00,6
2017-04-20,64.29,28,60.00,20,46.15,13,71.43,7
2017-04-21,58.82,17,66.67,15,66.67,9,100.00,5
2017-04-22,50.00,14,54.55,11,57.14,7,100.00,3
2017-04-23,50.00,4,33.33,3,50.00,2,-1,0
2017-04-24,63.64,22,63.16,19,62.50,16,83.33,6
2017-04-25,73.91,23,80.00,15,72.73,11,100.00,7
2017-04-26,55.00,20,47.06,17,46.15,13,66.67,6
2017-04-27,71.43,21,62.50,16,53.85,13,100.00,6
2017-04-28,46.67,15,50.00,10,33.33,6,100.00,1
2017-04-29,-1,0,-1,0,-1,0,-1,0
2017-04-30,66.67,3,50.00,2,50.00,2,0.00,1
