Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0,Bull,Tot_bull
2016-12-15,33.33,3,50.00,2,50.00,2,-1,0
2016-12-16,60.00,5,50.00,4,100.00,1,-1,0
2016-12-17,-1,0,-1,0,-1,0,-1,0
2016-12-18,-1,0,-1,0,-1,0,-1,0
2016-12-19,0.00,2,0.00,2,-1,0,-1,0
2016-12-20,62.50,8,62.50,8,71.43,7,100.00,1
2016-12-21,50.00,4,33.33,3,33.33,3,100.00,1
2016-12-22,28.57,7,20.00,5,20.00,5,-1,0
2016-12-23,33.33,3,50.00,2,50.00,2,100.00,1
2016-12-24,-1,0,-1,0,-1,0,-1,0
2016-12-25,-1,0,-1,0,-1,0,-1,0
2016-12-26,50.00,2,0.00,1,-1,0,-1,0
2016-12-27,0.00,5,0.00,5,0.00,4,-1,0
2016-12-28,54.55,11,57.14,7,50.00,4,-1,0
2016-12-29,22.22,9,28.57,7,28.57,7,-1,0
2016-12-30,60.00,5,60.00,5,33.33,3,50.00,2
2016-12-31,100.00,2,100.00,2,100.00,1,-1,0
2017-01-01,-1,0,-1,0,-1,0,-1,0
2017-01-02,60.00,5,50.00,4,50.00,4,-1,0
2017-01-03,50.00,2,50.00,2,50.00,2,-1,0
2017-01-04,71.43,7,60.00,5,50.00,4,100.00,1
2017-01-05,40.00,5,40.00,5,40.00,5,100.00,1
2017-01-06,66.67,6,80.00,5,75.00,4,100.00,2
2017-01-07,-1,0,-1,0,-1,0,-1,0
2017-01-08,-1,0,-1,0,-1,0,-1,0
2017-01-09,33.33,6,33.33,6,25.00,4,-1,0
2017-01-10,50.00,4,33.33,3,33.33,3,100.00,1
2017-01-11,88.89,9,83.33,6,50.00,2,-1,0
2017-01-12,53.85,13,53.85,13,44.44,9,100.00,1
2017-01-13,75.00,4,66.67,3,66.67,3,-1,0
2017-01-14,-1,0,-1,0,-1,0,-1,0
2017-01-15,-1,0,-1,0,-1,0,-1,0
2017-01-16,33.33,3,100.00,1,100.00,1,100.00,1
2017-01-17,0.00,3,0.00,3,0.00,2,0.00,1
2017-01-18,66.67,3,50.00,2,100.00,1,-1,0
2017-01-19,75.00,4,75.00,4,75.00,4,-1,0
2017-01-20,50.00,6,50.00,6,25.00,4,-1,0
2017-01-21,-1,0,-1,0,-1,0,-1,0
2017-01-22,-1,0,-1,0,-1,0,-1,0
2017-01-23,31.58,19,31.25,16,35.71,14,83.33,6
2017-01-24,55.56,9,50.00,6,50.00,4,-1,0
2017-01-25,50.00,4,50.00,2,50.00,2,-1,0
2017-01-26,0.00,1,-1,0,-1,0,-1,0
2017-01-27,100.00,3,100.00,3,100.00,3,-1,0
2017-01-28,-1,0,-1,0,-1,0,-1,0
2017-01-29,100.00,1,100.00,1,-1,0,-1,0
2017-01-30,100.00,1,100.00,1,100.00,1,-1,0
2017-01-31,66.67,3,50.00,2,50.00,2,-1,0
2017-02-01,60.00,5,75.00,4,75.00,4,-1,0
2017-02-02,75.00,8,83.33,6,100.00,4,100.00,2
2017-02-03,100.00,1,100.00,1,100.00,1,-1,0
2017-02-04,-1,0,-1,0,-1,0,-1,0
2017-02-05,-1,0,-1,0,-1,0,-1,0
2017-02-06,66.67,3,66.67,3,66.67,3,100.00,1
2017-02-07,66.67,3,66.67,3,66.67,3,100.00,1
2017-02-08,100.00,2,100.00,2,100.00,2,100.00,1
2017-02-09,71.43,7,71.43,7,83.33,6,100.00,2
2017-02-10,75.00,4,75.00,4,100.00,3,100.00,2
2017-02-11,-1,0,-1,0,-1,0,-1,0
2017-02-12,100.00,1,100.00,1,100.00,1,100.00,1
2017-02-13,50.00,2,50.00,2,50.00,2,-1,0
2017-02-14,100.00,1,100.00,1,100.00,1,-1,0
2017-02-15,100.00,4,100.00,3,100.00,2,100.00,1
2017-02-16,100.00,1,100.00,1,100.00,1,-1,0
2017-02-17,36.36,11,37.50,8,37.50,8,100.00,1
2017-02-18,-1,0,-1,0,-1,0,-1,0
2017-02-19,-1,0,-1,0,-1,0,-1,0
2017-02-20,100.00,1,100.00,1,100.00,1,-1,0
2017-02-21,100.00,2,100.00,2,100.00,2,-1,0
2017-02-22,-1,0,-1,0,-1,0,-1,0
2017-02-23,100.00,3,100.00,3,100.00,1,-1,0
2017-02-24,0.00,3,0.00,3,0.00,3,-1,0
2017-02-25,-1,0,-1,0,-1,0,-1,0
2017-02-26,-1,0,-1,0,-1,0,-1,0
2017-02-27,40.00,5,25.00,4,25.00,4,100.00,1
