Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,0.0,0.0,0.0,0.14
2016-11-03,0.0,0.0,0.0,-0.67
2016-11-04,12.5,12.5,12.5,-0.68
2016-11-07,3.57,3.57,3.57,1.78
2016-11-08,0.0,0.0,0.0,1.29
2016-11-09,-4.17,-4.17,19.04,0.87
2016-11-10,0.0,0.0,0.0,-0.47
2016-11-11,0.0,0.0,0.0,-0.29
2016-11-14,0.0,0.0,0.0,3.64
2016-11-15,-11.43,-11.43,-11.43,0.46
2016-11-16,-44.62,-44.62,12.88,0.89
2016-11-17,30.07,25.0,25.0,0.24
2016-11-18,-83.33,-83.33,-83.33,0.55
2016-11-21,66.67,66.67,0.0,-0.5
2016-11-22,0.0,-4.17,37.5,0.19
2016-11-23,0.0,0.0,0.0,0.45
2016-11-25,0.0,0.0,0.0,0.52
2016-11-28,-31.25,-31.25,-31.25,1.16
2016-11-29,-25.0,-25.0,-25.0,-1.14
2016-11-30,-20.67,-20.67,18.37,-1.41
2016-12-01,4.7,39.56,39.56,-0.8
2016-12-02,0.0,0.0,0.0,-0.23
2016-12-05,-40.55,-40.55,-40.55,1.05
2016-12-06,-2.3,-2.3,-2.3,-0.04
2016-12-07,4.2,4.2,-14.71,0.67
2016-12-08,2.94,64.71,64.71,0.53
2016-12-09,-33.33,-33.33,-33.33,0.81
2016-12-12,-8.34,-8.34,-8.34,0.48
2016-12-13,0.0,0.0,0.0,0.94
2016-12-14,-10.42,-10.42,-32.14,0.16
2016-12-15,0.0,0.0,0.0,-0.48
2016-12-16,0.0,0.0,0.0,0.88
2016-12-19,0.0,0.0,0.0,-0.25
2016-12-20,0.0,0.0,0.0,0.34
2016-12-21,0.0,0.0,60.0,-0.15
2016-12-22,-21.22,-101.0,-101.0,0.54
2016-12-23,76.0,76.0,76.0,-0.58
2016-12-27,0.0,0.0,0.0,-0.07
2016-12-28,0.0,0.0,0.0,-0.39
2016-12-29,0.0,0.0,0.0,0.11
2016-12-30,0.0,0.0,0.0,-1.07
2017-01-03,-52.56,-52.56,-52.56,-2.1
2017-01-04,-19.01,-19.01,5.0,-0.14
2017-01-05,18.24,65.0,65.0,0.22
2017-01-06,-100.0,-100.0,-100.0,1.06
2017-01-09,36.67,36.67,36.67,-0.33
2017-01-10,0.0,0.0,0.0,-0.18
2017-01-11,0.0,0.0,0.0,0.63
2017-01-12,-21.71,-14.29,-14.29,1.22
2017-01-13,0.0,0.0,0.0,-0.6
2017-01-17,24.62,24.62,24.62,1.25
2017-01-18,0.0,0.0,0.0,-0.04
2017-01-19,42.18,32.0,32.0,-0.53
2017-01-20,-26.32,-26.32,-26.32,0.08
2017-01-23,-19.66,-19.66,-19.66,-0.88
2017-01-24,-0.17,-0.17,-0.17,-0.33
2017-01-25,-8.4,-8.4,18.75,0.74
2017-01-26,4.55,6.25,6.25,0.09
2017-01-27,15.0,15.0,15.0,0.98
2017-01-30,-23.33,-23.33,-23.33,0.16
2017-01-31,-22.92,-22.92,-22.92,-0.45
2017-02-01,27.68,27.68,9.89,-0.15
2017-02-02,-9.89,14.28,14.28,0.8
2017-02-03,0.0,0.0,0.0,1.02
2017-02-06,0.0,0.0,0.0,0.21
2017-02-07,0.0,0.0,0.0,0.14
2017-02-08,17.31,17.31,16.67,0.08
2017-02-09,-33.98,25.0,25.0,-0.19
2017-02-10,0.0,0.0,0.0,1.34
2017-02-13,-29.41,-29.41,-29.41,-0.28
2017-02-14,-26.84,-26.84,-26.84,0.27
2017-02-15,0.0,0.0,0.0,0.67
2017-02-16,-5.71,14.28,14.28,0.22
2017-02-17,0.0,0.0,0.0,1.1
2017-02-21,0.0,0.0,0.0,0.24
2017-02-22,-58.33,-58.33,6.06,-0.19
2017-02-23,25.0,27.27,27.27,0.42
2017-02-24,-33.33,-33.33,-33.33,0.38
2017-02-27,0.0,0.0,0.0,-1.66
2017-02-28,1.3,1.3,1.3,0.66
2017-03-01,-42.5,-42.5,-3.75,1.4
2017-03-02,13.52,60.0,60.0,-0.82
2017-03-03,0.0,0.0,0.0,-0.33
2017-03-06,-42.86,-42.86,-42.86,0.13
2017-03-07,-23.81,-23.81,-23.81,0.04
2017-03-08,20.52,20.52,-18.06,0.02
2017-03-09,0.0,0.0,0.0,0.05
2017-03-10,0.0,0.0,0.0,-0.16
2017-03-13,0.0,0.0,0.0,-0.37
2017-03-14,0.0,0.0,0.0,0.19
2017-03-15,0.0,0.0,0.0,0.08
2017-03-16,-29.56,50.0,50.0,0.1
2017-03-17,0.0,0.0,0.0,0.66
2017-03-20,0.0,0.0,0.0,0.14
2017-03-21,0.0,0.0,0.0,-0.26
2017-03-22,0.0,0.0,0.0,0.58
2017-03-23,0.0,0.0,0.0,-0.1
2017-03-24,0.0,0.0,0.0,0.34
2017-03-27,0.0,0.0,0.0,0.15
2017-03-28,0.0,0.0,0.0,-0.04
2017-03-29,-12.86,-12.86,-2.78,-0.61
2017-03-30,-2.22,-25.0,-25.0,0.48
2017-03-31,80.0,80.0,80.0,0.29
2017-04-03,-41.11,-41.11,-41.11,0.0
2017-04-04,0.0,0.0,0.0,-0.32
2017-04-05,20.83,20.83,43.59,1.12
2017-04-06,-14.42,13.33,13.33,-0.26
2017-04-07,0.0,0.0,0.0,-0.19
2017-04-10,51.0,51.0,51.0,0.02
2017-04-11,19.23,19.23,55.0,1.22
2017-04-12,0.0,0.0,0.0,0.06
2017-04-13,0.0,0.0,0.0,-0.5
2017-04-17,-25.93,-25.93,-25.93,0.59
2017-04-18,-29.95,-29.95,-29.95,0.95
2017-04-19,14.21,14.21,-13.54,0.34
2017-04-20,3.21,27.0,27.0,0.63
2017-04-21,5.0,5.0,5.0,0.14
2017-04-24,-14.04,-14.04,-14.04,0.82
2017-04-25,-30.49,-30.49,-30.49,7.47
2017-04-26,-17.97,-17.97,-17.97,-0.86
2017-04-27,28.45,28.45,28.45,0.03
2017-04-28,-4.28,-4.28,-4.28,-0.94
