Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,0.0,0.0,0.0,0.14
2016-11-03,0.0,0.0,0.0,-0.67
2016-11-04,-29.76,-29.76,-29.76,-0.68
2016-11-07,36.9,3.57,18.85,1.78
2016-11-08,0.0,0.0,0.0,1.29
2016-11-09,-4.17,-4.17,-4.17,0.87
2016-11-10,0.0,0.0,0.0,-0.47
2016-11-11,0.0,0.0,0.0,-0.29
2016-11-14,0.0,0.0,0.0,3.64
2016-11-15,-11.43,-11.43,-11.43,0.46
2016-11-16,-44.62,-44.62,-44.62,0.89
2016-11-17,30.07,30.07,30.07,0.24
2016-11-18,12.88,12.88,12.88,0.55
2016-11-21,8.34,66.67,19.45,-0.5
2016-11-22,0.0,0.0,0.0,0.19
2016-11-23,0.0,0.0,0.0,0.45
2016-11-25,0.0,0.0,0.0,0.52
2016-11-28,-31.25,-31.25,-22.92,1.16
2016-11-29,-25.0,-25.0,-25.0,-1.14
2016-11-30,-20.67,-20.67,-20.67,-1.41
2016-12-01,4.7,4.7,4.7,-0.8
2016-12-02,18.37,18.37,18.37,-0.23
2016-12-05,-0.99,-40.55,-27.36,1.05
2016-12-06,-2.3,-2.3,-2.3,-0.04
2016-12-07,4.2,4.2,4.2,0.67
2016-12-08,2.94,2.94,2.94,0.53
2016-12-09,-14.71,-14.71,-14.71,0.81
2016-12-12,23.04,-8.34,-8.99,0.48
2016-12-13,0.0,0.0,0.0,0.94
2016-12-14,-10.42,-10.42,-10.42,0.16
2016-12-15,0.0,0.0,0.0,-0.48
2016-12-16,0.0,0.0,0.0,0.88
2016-12-19,0.0,0.0,0.0,-0.25
2016-12-20,0.0,0.0,0.0,0.34
2016-12-21,0.0,0.0,0.0,-0.15
2016-12-22,-21.22,-21.22,-21.22,0.54
2016-12-23,-5.45,-5.45,-5.45,-0.58
2016-12-27,0.0,0.0,0.0,-0.07
2016-12-28,0.0,0.0,0.0,-0.39
2016-12-29,0.0,0.0,0.0,0.11
2016-12-30,0.0,0.0,0.0,-1.07
2017-01-03,5.77,-52.56,-46.31,-2.1
2017-01-04,-19.01,-19.01,-19.01,-0.14
2017-01-05,18.24,18.24,18.24,0.22
2017-01-06,5.0,5.0,5.0,1.06
2017-01-09,1.67,36.67,-8.33,-0.33
2017-01-10,0.0,0.0,0.0,-0.18
2017-01-11,0.0,0.0,0.0,0.63
2017-01-12,-21.71,-21.71,-21.71,1.22
2017-01-13,0.0,0.0,0.0,-0.6
2017-01-17,59.62,24.62,16.94,1.25
2017-01-18,0.0,0.0,0.0,-0.04
2017-01-19,42.18,42.18,42.18,-0.53
2017-01-20,26.82,26.82,26.82,0.08
2017-01-23,-13.98,-19.66,-26.54,-0.88
2017-01-24,-0.17,-0.17,-0.17,-0.33
2017-01-25,-8.4,-8.4,-8.4,0.74
2017-01-26,4.55,4.55,4.55,0.09
2017-01-27,18.75,18.75,18.75,0.98
2017-01-30,-2.08,-23.33,-11.25,0.16
2017-01-31,-22.92,-22.92,-22.92,-0.45
2017-02-01,27.68,27.68,27.68,-0.15
2017-02-02,-9.89,-9.89,-9.89,0.8
2017-02-03,0.0,0.0,0.0,1.02
2017-02-06,0.0,0.0,0.0,0.21
2017-02-07,0.0,0.0,0.0,0.14
2017-02-08,17.31,17.31,17.31,0.08
2017-02-09,-33.98,-33.98,-33.98,-0.19
2017-02-10,0.0,0.0,0.0,1.34
2017-02-13,-4.41,-29.41,-21.08,-0.28
2017-02-14,-26.84,-26.84,-26.84,0.27
2017-02-15,0.0,0.0,0.0,0.67
2017-02-16,-5.71,-5.71,-5.71,0.22
2017-02-17,-17.5,-17.5,-17.5,1.1
2017-02-21,0.0,0.0,0.0,0.24
2017-02-22,-58.33,-58.33,-58.33,-0.19
2017-02-23,25.0,25.0,25.0,0.42
2017-02-24,6.06,6.06,6.06,0.38
2017-02-27,0.0,0.0,0.0,-1.66
2017-02-28,1.3,1.3,1.3,0.66
2017-03-01,-42.5,-42.5,-42.5,1.4
2017-03-02,13.52,13.52,13.52,-0.82
2017-03-03,-3.75,-3.75,-3.75,-0.33
2017-03-06,17.14,-42.86,-22.86,0.13
2017-03-07,-23.81,-23.81,-23.81,0.04
2017-03-08,20.52,20.52,20.52,0.02
2017-03-09,0.0,0.0,0.0,0.05
2017-03-10,0.0,0.0,0.0,-0.16
2017-03-13,0.0,0.0,0.0,-0.37
2017-03-14,0.0,0.0,0.0,0.19
2017-03-15,0.0,0.0,0.0,0.08
2017-03-16,-29.56,-29.56,-29.56,0.1
2017-03-17,24.0,24.0,24.0,0.66
2017-03-20,0.0,0.0,0.0,0.14
2017-03-21,0.0,0.0,0.0,-0.26
2017-03-22,0.0,0.0,0.0,0.58
2017-03-23,0.0,0.0,0.0,-0.1
2017-03-24,0.0,0.0,0.0,0.34
2017-03-27,0.0,0.0,0.0,0.15
2017-03-28,0.0,0.0,0.0,-0.04
2017-03-29,-12.86,-12.86,-12.86,-0.61
2017-03-30,-2.22,-2.22,-2.22,0.48
2017-03-31,-2.78,-2.78,-2.78,0.29
2017-04-03,13.89,-41.11,3.89,0.0
2017-04-04,0.0,0.0,0.0,-0.32
2017-04-05,20.83,20.83,20.83,1.12
2017-04-06,-14.42,-14.42,-14.42,-0.26
2017-04-07,0.0,0.0,0.0,-0.19
2017-04-10,-16.67,51.0,1.44,0.02
2017-04-11,19.23,19.23,19.23,1.22
2017-04-12,0.0,0.0,0.0,0.06
2017-04-13,0.0,0.0,0.0,-0.5
2017-04-17,54.07,-25.93,0.32,0.59
2017-04-18,-29.95,-29.95,-29.95,0.95
2017-04-19,14.21,14.21,14.21,0.34
2017-04-20,3.21,3.21,3.21,0.63
2017-04-21,-13.54,-13.54,-13.54,0.14
2017-04-24,17.96,-14.04,-1.71,0.82
2017-04-25,-30.49,-30.49,-30.49,7.47
2017-04-26,-17.97,-17.97,-17.97,-0.86
2017-04-27,28.45,28.45,28.45,0.03
2017-04-28,-4.28,-4.28,-4.28,-0.94
