Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-03-07,77.78,45,78.95,38,88.89,27
2017-03-08,89.63,135,92.50,120,93.41,91
2017-03-09,83.87,62,86.00,50,91.89,37
2017-03-10,81.25,48,83.72,43,93.75,32
2017-03-11,75.00,20,72.22,18,81.25,16
2017-03-12,92.31,13,90.91,11,100.00,8
2017-03-13,90.48,42,92.11,38,100.00,25
2017-03-14,88.89,45,90.91,33,87.50,24
2017-03-15,89.13,46,94.59,37,96.30,27
2017-03-16,86.67,45,87.80,41,88.24,34
2017-03-17,83.82,68,83.33,54,88.37,43
2017-03-18,94.12,17,93.75,16,93.33,15
2017-03-19,86.67,15,84.62,13,90.91,11
2017-03-20,76.19,63,86.00,50,88.37,43
2017-03-21,76.19,63,79.55,44,86.49,37
2017-03-22,79.71,69,80.36,56,82.98,47
2017-03-23,83.67,49,83.33,42,82.35,34
2017-03-24,78.08,73,80.95,63,83.78,37
2017-03-25,72.22,18,100.00,10,100.00,10
2017-03-26,93.33,15,92.31,13,91.67,12
2017-03-27,74.24,66,78.85,52,80.85,47
2017-03-28,85.71,42,91.18,34,93.33,30
2017-03-29,80.00,50,83.33,42,84.85,33
2017-03-30,86.46,96,90.12,81,93.22,59
2017-03-31,82.00,50,86.84,38,90.32,31
2017-04-01,87.50,16,85.71,14,90.00,10
2017-04-02,70.59,17,80.00,15,80.00,15
2017-04-03,86.96,46,88.10,42,90.91,33
2017-04-04,87.50,56,93.75,48,97.06,34
2017-04-05,86.21,58,86.79,53,93.02,43
2017-04-06,92.06,63,98.15,54,97.50,40
2017-04-07,80.00,35,83.33,30,81.48,27
2017-04-08,83.33,12,90.91,11,87.50,8
2017-04-09,100.00,4,100.00,3,100.00,2
2017-04-10,92.42,66,94.74,57,97.56,41
2017-04-11,90.16,61,92.86,56,97.50,40
2017-04-12,92.16,51,95.56,45,97.06,34
2017-04-13,88.89,45,92.68,41,93.33,30
2017-04-14,88.89,27,88.00,25,87.50,16
2017-04-15,76.92,13,83.33,12,88.89,9
2017-04-16,81.25,16,92.31,13,91.67,12
2017-04-17,85.71,49,86.05,43,87.10,31
2017-04-18,76.27,59,78.72,47,82.86,35
2017-04-19,75.44,57,84.78,46,90.91,33
2017-04-20,83.33,66,83.93,56,87.23,47
2017-04-21,87.79,131,93.27,104,94.81,77
2017-04-22,84.44,45,89.47,38,96.55,29
2017-04-23,78.57,28,86.36,22,92.86,14
2017-04-24,90.14,142,92.19,128,94.12,102
2017-04-25,80.00,105,85.53,76,87.50,56
2017-04-26,83.69,141,87.72,114,86.52,89
2017-04-27,88.58,543,91.50,459,92.97,327
2017-04-28,85.67,300,91.32,242,93.45,168
2017-04-29,72.00,25,75.00,20,82.35,17
2017-04-30,90.00,20,89.47,19,86.67,15
