Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-03-07,40.00,10,33.33,9,33.33,6
2017-03-08,88.89,9,85.71,7,75.00,4
2017-03-09,52.38,21,50.00,16,71.43,7
2017-03-10,53.57,28,55.00,20,62.50,16
2017-03-11,80.00,5,75.00,4,100.00,3
2017-03-12,83.33,6,100.00,5,100.00,3
2017-03-13,50.00,12,50.00,8,66.67,6
2017-03-14,62.50,16,53.85,13,50.00,10
2017-03-15,66.67,12,55.56,9,40.00,5
2017-03-16,65.22,23,77.78,18,69.23,13
2017-03-17,62.50,16,63.64,11,50.00,6
2017-03-18,66.67,3,66.67,3,50.00,2
2017-03-19,60.00,5,75.00,4,75.00,4
2017-03-20,66.67,9,57.14,7,75.00,4
2017-03-21,52.78,36,52.38,21,57.14,14
2017-03-22,62.50,16,57.14,14,44.44,9
2017-03-23,83.33,12,81.82,11,100.00,6
2017-03-24,53.33,15,50.00,14,66.67,9
2017-03-25,100.00,3,100.00,3,100.00,3
2017-03-26,100.00,3,100.00,3,100.00,2
2017-03-27,75.00,16,85.71,14,83.33,12
2017-03-28,55.56,9,55.56,9,42.86,7
2017-03-29,80.00,10,71.43,7,75.00,4
2017-03-30,78.26,23,76.19,21,75.00,16
2017-03-31,90.91,11,85.71,7,83.33,6
2017-04-01,100.00,2,100.00,2,100.00,2
2017-04-02,66.67,6,80.00,5,75.00,4
2017-04-03,66.67,21,63.16,19,58.33,12
2017-04-04,82.35,17,70.00,10,50.00,6
2017-04-05,60.71,28,57.89,19,53.85,13
2017-04-06,77.78,9,71.43,7,80.00,5
2017-04-07,50.00,6,33.33,3,0.00,2
2017-04-08,60.00,5,75.00,4,66.67,3
2017-04-09,50.00,2,50.00,2,0.00,1
2017-04-10,33.33,9,42.86,7,20.00,5
2017-04-11,84.62,13,81.82,11,80.00,5
2017-04-12,57.14,28,57.14,21,54.55,11
2017-04-13,77.78,9,83.33,6,100.00,2
2017-04-14,100.00,1,100.00,1,100.00,1
2017-04-15,50.00,4,66.67,3,50.00,2
2017-04-16,40.00,5,40.00,5,50.00,4
2017-04-17,83.33,12,88.89,9,100.00,4
2017-04-18,51.35,37,50.00,26,56.25,16
2017-04-19,52.27,44,50.00,34,31.82,22
2017-04-20,66.67,12,55.56,9,50.00,6
2017-04-21,60.00,15,66.67,12,60.00,10
2017-04-22,55.56,9,50.00,8,75.00,4
2017-04-23,77.78,9,71.43,7,100.00,5
2017-04-24,58.82,34,52.63,19,50.00,14
2017-04-25,38.54,96,32.00,75,33.33,48
2017-04-26,60.00,30,54.17,24,50.00,14
2017-04-27,64.71,17,60.00,15,50.00,10
2017-04-28,66.67,21,64.71,17,54.55,11
2017-04-29,100.00,2,100.00,1,100.00,1
2017-04-30,100.00,5,100.00,3,100.00,1
