Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-03-07,14.29,28,12.50,24,11.11,18
2017-03-08,61.11,18,45.45,11,33.33,6
2017-03-09,41.18,34,29.63,27,15.79,19
2017-03-10,36.36,33,28.57,28,16.67,18
2017-03-11,50.00,6,33.33,3,33.33,3
2017-03-12,25.00,8,14.29,7,0.00,5
2017-03-13,38.46,26,34.78,23,28.57,14
2017-03-14,29.63,27,22.22,18,15.38,13
2017-03-15,45.83,48,36.84,38,18.52,27
2017-03-16,37.50,48,28.95,38,17.24,29
2017-03-17,42.86,28,34.78,23,25.00,16
2017-03-18,10.00,10,11.11,9,12.50,8
2017-03-19,0.00,6,0.00,6,0.00,6
2017-03-20,25.81,31,18.18,22,14.29,14
2017-03-21,15.56,45,13.16,38,3.33,30
2017-03-22,22.00,50,15.79,38,11.11,27
2017-03-23,16.13,31,15.38,26,14.29,21
2017-03-24,45.24,42,36.67,30,17.65,17
2017-03-25,20.00,5,20.00,5,20.00,5
2017-03-26,0.00,3,0.00,2,0.00,2
2017-03-27,37.84,37,27.59,29,13.04,23
2017-03-28,25.93,27,18.18,22,12.50,16
2017-03-29,40.00,25,36.36,22,42.11,19
2017-03-30,27.59,29,18.18,22,11.76,17
2017-03-31,47.83,23,33.33,15,10.00,10
2017-04-01,62.50,8,50.00,6,40.00,5
2017-04-02,0.00,9,0.00,9,0.00,8
2017-04-03,35.90,39,31.25,32,21.74,23
2017-04-04,37.93,29,30.00,20,12.50,16
2017-04-05,23.68,38,18.75,32,20.69,29
2017-04-06,20.00,35,13.79,29,16.00,25
2017-04-07,41.67,24,38.89,18,33.33,15
2017-04-08,25.00,4,33.33,3,33.33,3
2017-04-09,22.22,9,14.29,7,16.67,6
2017-04-10,43.75,32,41.67,24,46.15,13
2017-04-11,32.00,25,31.25,16,18.18,11
2017-04-12,36.84,19,33.33,15,20.00,10
2017-04-13,32.14,28,21.05,19,14.29,14
2017-04-14,25.00,8,0.00,5,0.00,4
2017-04-15,20.00,5,20.00,5,0.00,4
2017-04-16,33.33,6,0.00,4,0.00,2
2017-04-17,52.38,21,42.86,14,22.22,9
2017-04-18,19.35,31,8.70,23,10.00,20
2017-04-19,11.54,26,5.26,19,6.67,15
2017-04-20,28.57,28,10.00,20,10.53,19
2017-04-21,11.11,18,7.69,13,10.00,10
2017-04-22,0.00,1,0.00,1,-1,0
2017-04-23,22.22,9,20.00,5,0.00,3
2017-04-24,32.35,34,34.78,23,31.25,16
2017-04-25,46.27,67,40.48,42,35.48,31
2017-04-26,20.00,15,15.38,13,14.29,7
2017-04-27,46.43,28,31.58,19,33.33,12
2017-04-28,31.48,54,40.00,25,35.29,17
2017-04-29,40.00,5,33.33,3,0.00,1
2017-04-30,33.33,6,25.00,4,25.00,4
