Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-03-07,50.00,32,47.83,23,36.36,11
2017-03-08,40.35,57,28.21,39,23.53,34
2017-03-09,50.00,34,48.39,31,29.41,17
2017-03-10,51.72,29,52.38,21,62.50,16
2017-03-11,81.25,16,76.92,13,75.00,12
2017-03-12,80.00,15,76.92,13,76.92,13
2017-03-13,66.67,30,68.42,19,64.71,17
2017-03-14,42.65,68,41.18,51,43.24,37
2017-03-15,60.00,50,63.41,41,60.00,25
2017-03-16,75.76,33,75.00,28,72.73,22
2017-03-17,62.96,54,69.23,39,66.67,27
2017-03-18,63.33,30,69.23,26,77.78,18
2017-03-19,66.67,24,73.68,19,86.67,15
2017-03-20,57.04,135,54.55,99,51.56,64
2017-03-21,47.44,586,44.02,418,32.21,267
2017-03-22,43.27,490,37.95,361,23.77,223
2017-03-23,46.09,128,43.14,102,35.38,65
2017-03-24,60.00,65,53.49,43,30.77,26
2017-03-25,50.00,6,50.00,6,40.00,5
2017-03-26,0.00,10,0.00,7,0.00,6
2017-03-27,53.12,32,44.00,25,20.00,15
2017-03-28,41.67,36,38.46,26,20.00,15
2017-03-29,40.35,57,27.50,40,17.86,28
2017-03-30,38.60,57,37.21,43,33.33,33
2017-03-31,52.00,25,63.16,19,57.14,14
2017-04-01,0.00,4,0.00,3,0.00,1
2017-04-02,75.00,8,75.00,8,71.43,7
2017-04-03,32.50,40,21.21,33,12.00,25
2017-04-04,33.33,39,17.24,29,20.00,20
2017-04-05,28.00,25,16.67,18,16.67,12
2017-04-06,45.45,33,42.86,28,42.86,21
2017-04-07,82.35,17,70.00,10,57.14,7
2017-04-08,100.00,4,100.00,4,100.00,3
2017-04-09,33.33,3,0.00,2,0.00,2
2017-04-10,62.07,29,70.59,17,62.50,8
2017-04-11,50.00,22,44.44,18,27.27,11
2017-04-12,58.33,24,50.00,20,16.67,12
2017-04-13,69.23,13,72.73,11,85.71,7
2017-04-14,100.00,3,100.00,3,100.00,3
2017-04-15,75.00,4,75.00,4,100.00,1
2017-04-16,50.00,4,50.00,4,50.00,2
2017-04-17,59.26,27,61.11,18,50.00,10
2017-04-18,68.42,19,66.67,12,62.50,8
2017-04-19,50.00,32,36.36,22,23.53,17
2017-04-20,46.43,28,36.84,19,8.33,12
2017-04-21,29.41,17,35.71,14,12.50,8
2017-04-22,28.57,14,27.27,11,14.29,7
2017-04-23,50.00,4,33.33,3,50.00,2
2017-04-24,50.00,22,56.25,16,54.55,11
2017-04-25,60.87,23,53.85,13,16.67,6
2017-04-26,50.00,20,35.71,14,22.22,9
2017-04-27,57.14,21,33.33,12,12.50,8
2017-04-28,40.00,15,44.44,9,20.00,5
2017-04-29,40.00,15,44.44,9,20.00,5
2017-04-30,66.67,3,50.00,2,50.00,2
2017-05-01,43.75,16,33.33,9,40.00,5
2017-05-02,68.42,19,80.00,15,71.43,7
2017-05-03,36.36,22,25.00,16,22.22,9
2017-05-04,58.06,31,54.17,24,60.00,15
2017-05-05,58.62,58,55.81,43,42.86,28
2017-05-06,56.25,16,56.25,16,50.00,14
2017-05-07,58.33,12,54.55,11,50.00,10
2017-05-08,61.90,21,61.54,13,54.55,11
2017-05-09,62.50,16,57.14,14,54.55,11
2017-05-10,64.71,17,61.54,13,71.43,7
2017-05-11,80.77,26,75.00,20,75.00,12
2017-05-12,57.14,21,52.63,19,50.00,16
2017-05-13,55.56,9,57.14,7,66.67,6
2017-05-14,66.67,6,80.00,5,80.00,5
2017-05-15,61.54,26,57.89,19,54.55,11
2017-05-16,42.31,104,41.33,75,32.69,52
2017-05-17,67.86,28,65.00,20,61.11,18
2017-05-18,80.00,30,77.27,22,81.25,16
2017-05-19,44.19,86,40.00,70,30.23,43
2017-05-20,84.62,13,90.91,11,80.00,5
2017-05-21,62.50,8,57.14,7,60.00,5
2017-05-22,65.22,46,62.50,32,68.42,19
2017-05-23,47.50,40,39.29,28,33.33,18
2017-05-24,70.00,30,62.50,24,50.00,14
2017-05-25,62.86,35,60.71,28,52.38,21
2017-05-26,51.61,31,54.17,24,46.67,15
2017-05-27,55.56,9,50.00,8,57.14,7
2017-05-28,100.00,6,100.00,6,100.00,5
2017-05-29,50.00,36,46.43,28,42.11,19
2017-05-30,47.50,40,42.42,33,28.57,21
2017-05-31,52.50,40,58.62,29,62.50,16
2017-06-01,57.69,52,55.26,38,45.83,24
2017-06-02,62.71,59,65.91,44,61.29,31
2017-06-03,65.38,26,76.47,17,63.64,11
2017-06-04,65.22,23,66.67,18,75.00,12
2017-06-05,74.19,31,73.91,23,75.00,16
2017-06-06,55.00,40,53.33,30,52.17,23
2017-06-07,54.69,64,63.83,47,50.00,26
2017-06-08,54.69,64,58.00,50,40.62,32
2017-06-09,58.33,48,57.89,38,60.87,23
2017-06-10,71.43,14,69.23,13,62.50,8
2017-06-11,83.33,12,90.00,10,90.00,10
2017-06-12,55.77,52,48.57,35,52.38,21
2017-06-13,57.32,82,62.26,53,60.00,30
2017-06-14,55.17,58,53.66,41,42.86,28
2017-06-15,42.22,135,32.98,94,21.54,65
2017-06-16,49.75,203,43.15,146,39.05,105
2017-06-17,55.00,20,66.67,15,90.91,11
2017-06-18,50.00,22,47.37,19,54.55,11
2017-06-19,59.32,59,62.22,45,61.11,36
2017-06-20,39.44,71,35.71,56,37.21,43
2017-06-21,52.76,163,51.75,114,42.67,75
2017-06-22,58.67,75,52.83,53,56.76,37
2017-06-23,60.00,90,63.89,72,60.38,53
2017-06-24,80.00,30,77.27,22,75.00,20
2017-06-25,72.00,50,77.78,36,73.91,23
2017-06-26,58.76,97,56.92,65,58.33,48
2017-06-27,55.84,77,54.84,62,57.14,42
2017-06-28,61.74,115,60.47,86,48.28,58
2017-06-29,55.31,631,54.46,437,46.15,247
2017-06-30,53.22,791,51.97,558,43.30,351
2017-07-01,62.26,53,62.07,29,63.16,19
2017-07-02,69.57,23,64.29,14,60.00,10
2017-07-03,60.17,118,57.14,84,51.92,52
2017-07-04,71.43,35,76.92,26,73.68,19
2017-07-05,55.17,58,58.97,39,50.00,24
2017-07-06,70.97,62,67.39,46,65.62,32
2017-07-07,61.82,55,62.50,40,62.50,32
2017-07-08,70.83,24,70.00,20,73.33,15
2017-07-09,80.77,26,82.61,23,85.00,20
2017-07-10,64.44,45,60.00,35,57.69,26
2017-07-11,76.92,52,77.78,45,78.79,33
2017-07-12,57.14,28,68.75,16,63.64,11
2017-07-13,57.58,33,58.33,24,58.82,17
2017-07-14,77.27,22,72.22,18,66.67,15
2017-07-15,62.50,16,69.23,13,63.64,11
2017-07-16,66.67,9,75.00,4,75.00,4
2017-07-17,88.89,18,92.31,13,87.50,8
2017-07-18,63.64,22,62.50,16,66.67,12
2017-07-19,68.18,44,69.70,33,61.11,18
2017-07-20,67.71,96,61.67,60,57.78,45
2017-07-21,57.14,56,52.63,38,45.83,24
2017-07-22,58.82,17,72.73,11,66.67,6
2017-07-23,80.00,10,75.00,8,71.43,7
2017-07-24,67.27,55,61.54,39,60.87,23
2017-07-25,68.18,22,61.11,18,64.29,14
2017-07-26,72.00,25,78.95,19,100.00,11
2017-07-27,70.00,30,70.00,20,75.00,12
2017-07-28,55.56,18,52.94,17,54.55,11
2017-07-29,58.33,12,66.67,9,66.67,6
2017-07-30,76.92,13,72.73,11,57.14,7
2017-07-31,66.67,36,77.78,27,75.00,20
2017-08-01,51.92,52,46.15,39,42.31,26
2017-08-02,65.22,23,65.00,20,50.00,14
2017-08-03,56.52,46,57.14,42,59.09,22
2017-08-04,72.00,25,68.18,22,61.54,13
2017-08-05,53.85,13,45.45,11,50.00,8
2017-08-06,71.43,7,100.00,4,100.00,4
2017-08-07,53.33,15,61.54,13,58.33,12
2017-08-08,58.62,29,57.14,21,60.00,15
2017-08-09,68.00,25,73.91,23,83.33,12
2017-08-10,48.00,25,54.55,22,57.14,14
2017-08-11,75.00,8,75.00,8,80.00,5
2017-08-12,90.00,10,90.00,10,100.00,6
2017-08-13,83.33,6,80.00,5,100.00,4
2017-08-14,68.00,25,68.18,22,75.00,16
2017-08-15,46.15,52,40.48,42,34.38,32
2017-08-16,57.14,28,57.14,21,50.00,18
2017-08-17,56.10,41,56.76,37,66.67,24
2017-08-18,46.55,232,41.42,169,32.38,105
2017-08-19,53.57,28,48.00,25,41.18,17
2017-08-20,53.33,15,57.14,14,54.55,11
2017-08-21,40.85,164,32.56,129,24.47,94
2017-08-22,44.44,63,48.89,45,52.00,25
2017-08-23,66.00,50,63.16,38,54.17,24
2017-08-24,61.90,21,73.33,15,77.78,9
2017-08-25,71.43,28,61.90,21,40.00,10
2017-08-26,85.71,7,85.71,7,100.00,5
2017-08-27,80.00,5,80.00,5,100.00,4
2017-08-28,50.00,38,51.61,31,45.00,20
2017-08-29,39.64,111,38.37,86,29.51,61
2017-08-30,56.72,67,48.00,50,42.11,38
2017-08-31,33.33,39,25.00,32,24.00,25
