Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-0.55,-0.55,1.11,0.14
2016-11-03,0.11,1.77,1.77,-0.67
2016-11-04,-3.97,-3.97,-3.97,-0.68
2016-11-07,1.53,1.53,1.53,1.78
2016-11-08,-1.41,-1.41,-1.41,1.29
2016-11-09,2.32,2.32,0.37,0.87
2016-11-10,0.51,1.47,1.47,-0.47
2016-11-11,-3.32,-3.32,-3.32,-0.29
2016-11-14,1.95,1.95,1.95,3.64
2016-11-15,-0.91,-0.91,-0.91,0.46
2016-11-16,0.41,0.41,3.29,0.89
2016-11-17,-2.63,-0.49,-0.49,0.24
2016-11-18,-0.15,-0.15,-0.15,0.55
2016-11-21,-0.83,-0.83,-0.62,-0.5
2016-11-22,-0.62,0.22,3.06,0.19
2016-11-23,0.31,-2.19,-2.19,0.45
2016-11-25,-0.99,-0.99,-0.99,0.52
2016-11-28,0.22,0.22,0.22,1.16
2016-11-29,-5.22,-5.22,-5.22,-1.14
2016-11-30,1.06,1.06,4.05,-1.41
2016-12-01,2.34,-3.21,-3.21,-0.8
2016-12-02,0.15,0.15,0.15,-0.23
2016-12-05,0.02,0.02,0.02,1.05
2016-12-06,1.21,1.21,1.21,-0.04
2016-12-07,0.47,0.47,3.37,0.67
2016-12-08,-2.71,-0.63,-0.63,0.53
2016-12-09,0.03,0.03,0.03,0.81
2016-12-12,-4.14,-4.14,-4.14,0.48
2016-12-13,7.26,7.26,7.26,0.94
2016-12-14,-3.27,-3.27,-0.75,0.16
2016-12-15,1.59,-1.08,-1.08,-0.48
2016-12-16,0.13,0.13,0.13,0.88
2016-12-19,1.79,1.79,1.79,-0.25
2016-12-20,-4.85,-4.85,-4.85,0.34
2016-12-21,3.44,3.44,0.1,-0.15
2016-12-22,1.26,-1.29,-1.29,0.54
2016-12-23,-1.99,-1.99,-1.99,-0.58
2016-12-27,-0.54,-0.54,-0.54,-0.07
2016-12-28,2.86,2.86,2.11,-0.39
2016-12-29,2.89,-0.99,-0.99,0.11
2016-12-30,0.09,0.09,0.09,-1.07
2017-01-03,-1.25,-1.25,-1.25,-2.1
2017-01-04,-0.04,-0.04,2.52,-0.14
2017-01-05,-1.16,-1.81,-1.81,0.22
2017-01-06,0.67,0.67,0.67,1.06
2017-01-09,1.99,1.99,1.99,-0.33
2017-01-10,2.06,2.06,2.06,-0.18
2017-01-11,-3.43,-3.43,-2.39,0.63
2017-01-12,0.28,1.48,1.48,1.22
2017-01-13,-0.7,-0.7,-0.7,-0.6
2017-01-17,0.69,0.69,0.69,1.25
2017-01-18,-0.51,-0.51,1.33,-0.04
2017-01-19,-1.28,24.38,24.38,-0.53
2017-01-20,-6.68,-6.68,-6.68,0.08
2017-01-23,-0.28,-0.28,-0.28,-0.88
2017-01-24,-4.08,-4.08,-4.08,-0.33
2017-01-25,-1.43,-1.43,-17.1,0.74
2017-01-26,10.72,0.0,0.0,0.09
2017-01-27,0.0,0.0,0.0,0.98
2017-01-30,9.92,9.92,9.92,0.16
2017-01-31,6.12,6.12,6.12,-0.45
2017-02-01,-5.21,-5.21,1.17,-0.15
2017-02-02,-1.0,-5.5,-5.5,0.8
2017-02-03,5.31,5.31,5.31,1.02
2017-02-06,1.81,1.81,1.81,0.21
2017-02-07,0.56,0.56,0.56,0.14
2017-02-08,2.83,2.83,3.44,0.08
2017-02-09,-1.68,-6.39,-6.39,-0.19
2017-02-10,0.19,0.19,0.19,1.34
2017-02-13,-7.58,-7.58,-7.58,-0.28
2017-02-14,-16.53,-16.53,-16.53,0.27
2017-02-15,-8.35,-8.35,-15.51,0.67
2017-02-16,37.43,7.48,7.48,0.22
2017-02-17,6.57,6.57,6.57,1.1
2017-02-21,-3.68,-3.68,-3.68,0.24
2017-02-22,3.41,3.41,-4.85,-0.19
2017-02-23,5.18,-3.77,-3.77,0.42
2017-02-24,-4.09,-4.09,-4.09,0.38
2017-02-27,-3.46,-3.46,-3.46,-1.66
2017-02-28,9.38,9.38,9.38,0.66
