Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-0.41,-0.41,-0.41,0.14
2016-11-03,-1.01,-1.01,-1.01,-0.67
2016-11-04,1.76,1.76,1.76,-0.68
2016-11-07,-0.71,1.01,-0.39,1.78
2016-11-08,-0.81,-0.81,-0.81,1.29
2016-11-09,2.11,2.11,2.11,0.87
2016-11-10,-0.48,-0.48,-0.48,-0.47
2016-11-11,0.78,0.78,0.78,-0.29
2016-11-14,0.57,2.12,0.57,3.64
2016-11-15,-0.77,-0.77,-0.77,0.46
2016-11-16,-0.42,-0.42,-0.42,0.89
2016-11-17,-1.52,-1.52,-1.52,0.24
2016-11-18,2.41,2.41,2.41,0.55
2016-11-21,-1.57,-0.41,-1.03,-0.5
2016-11-22,-0.65,-0.65,-0.65,0.19
2016-11-23,0.64,0.64,0.64,0.45
2016-11-25,3.4,3.02,3.21,0.52
2016-11-28,-2.46,1.14,-0.5,1.16
2016-11-29,-5.61,-5.61,-5.61,-1.14
2016-11-30,1.51,1.51,1.51,-1.41
2016-12-01,1.43,1.43,1.43,-0.8
2016-12-02,4.22,4.22,4.22,-0.23
2016-12-05,-3.42,0.07,-1.35,1.05
2016-12-06,1.52,1.52,1.52,-0.04
2016-12-07,-0.43,-0.43,-0.43,0.67
2016-12-08,-0.29,-0.29,-0.29,0.53
2016-12-09,0.67,0.67,0.67,0.81
2016-12-12,-2.9,-3.52,-3.22,0.48
2016-12-13,6.1,6.1,6.1,0.94
2016-12-14,-2.82,-2.82,-2.82,0.16
2016-12-15,2.61,2.61,2.61,-0.48
2016-12-16,-1.67,-1.67,-1.67,0.88
2016-12-19,0.4,1.67,1.2,-0.25
2016-12-20,-3.55,-3.55,-3.55,0.34
2016-12-21,2.81,2.81,2.81,-0.15
2016-12-22,1.0,1.0,1.0,0.54
2016-12-23,-1.09,-1.09,-1.09,-0.58
2016-12-27,-3.72,-1.2,-3.05,-0.07
2016-12-28,2.27,2.27,2.27,-0.39
2016-12-29,2.53,2.53,2.53,0.11
2016-12-30,-2.29,-2.29,-2.29,-1.07
2017-01-03,0.56,0.38,-0.17,-2.1
2017-01-04,-0.58,-0.58,-0.58,-0.14
2017-01-05,-1.94,-1.94,-1.94,0.22
2017-01-06,2.86,2.86,2.86,1.06
2017-01-09,0.94,2.1,1.91,-0.33
2017-01-10,-0.43,-0.43,-0.43,-0.18
2017-01-11,-1.62,-1.62,-1.62,0.63
2017-01-12,-0.12,-0.12,-0.12,1.22
2017-01-13,3.59,3.59,3.59,-0.6
2017-01-17,-3.47,1.71,-0.32,1.25
2017-01-18,-0.26,-0.26,-0.26,-0.04
2017-01-19,-1.36,-1.36,-1.36,-0.53
2017-01-20,1.71,1.71,1.71,0.08
2017-01-23,13.8,-2.66,0.91,-0.88
2017-01-24,-17.76,-17.76,-17.76,-0.33
2017-01-25,9.42,9.42,9.42,0.74
2017-01-26,12.18,12.18,12.18,0.09
2017-01-27,-12.36,-12.36,-12.36,0.98
2017-01-30,9.01,9.01,9.01,0.16
2017-01-31,7.33,7.33,7.33,-0.45
2017-02-01,-7.91,-7.91,-7.91,-0.15
2017-02-02,-4.15,-4.15,-4.15,0.8
2017-02-03,4.32,4.32,4.32,1.02
2017-02-06,4.35,3.41,5.22,0.21
2017-02-07,-0.82,-0.82,-0.82,0.14
2017-02-08,2.38,2.38,2.38,0.08
2017-02-09,-1.44,-1.44,-1.44,-0.19
2017-02-10,3.77,3.77,3.77,1.34
