Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-3.12,-3.12,-3.12,0.1
2016-11-03,-1.88,-1.88,-1.88,0.01
2016-11-04,3.39,3.39,3.39,0.23
2016-11-07,25.14,16.39,19.31,0.95
2016-11-08,-20.59,-20.59,-20.59,0.17
2016-11-09,-0.77,-0.77,-0.77,0.04
2016-11-10,-11.26,-11.26,-11.26,-0.73
2016-11-11,18.47,18.47,18.47,0.38
2016-11-14,-7.53,-35.65,-30.44,-0.56
2016-11-15,7.33,7.33,7.33,-0.08
2016-11-16,-7.75,-7.75,-7.75,0.55
2016-11-17,11.84,11.84,11.84,0.91
2016-11-18,-6.13,-6.13,-6.13,-0.49
2016-11-21,6.75,10.04,8.37,0.18
2016-11-22,1.82,1.82,1.82,0.43
2016-11-23,18.5,18.5,18.5,-0.37
2016-11-25,-13.84,-4.63,-9.23,0.18
2016-11-28,-15.61,-38.57,-20.64,-0.51
2016-11-29,-16.98,-16.98,-16.98,-0.38
2016-11-30,18.82,18.82,18.82,-0.56
2016-12-01,-10.45,-10.45,-10.45,0.58
2016-12-02,6.48,6.48,6.48,-0.19
2016-12-05,9.33,-4.71,11.08,1.39
2016-12-06,-8.16,-8.16,-8.16,-1.28
2016-12-07,0.75,0.75,0.75,1.53
2016-12-08,1.51,1.51,1.51,-0.55
2016-12-09,-6.06,-6.06,-6.06,0.17
2016-12-12,9.15,-20.02,-6.13,-0.18
2016-12-13,-0.06,-0.06,-0.06,0.76
2016-12-14,20.22,20.22,20.22,-0.51
2016-12-15,-12.64,-12.64,-12.64,-0.5
2016-12-16,3.7,3.7,3.7,-0.37
2016-12-19,-5.78,-11.02,-7.96,-0.07
2016-12-20,-7.9,-7.9,-7.9,0.94
2016-12-21,-0.37,-0.37,-0.37,0.51
2016-12-22,-1.2,-1.2,-1.2,-0.16
2016-12-23,-8.54,-8.54,-8.54,-0.23
2016-12-27,3.97,-25.92,-23.72,-0.62
2016-12-28,3.3,3.3,3.3,-0.27
2016-12-29,4.36,4.36,4.36,0.04
2016-12-30,-11.83,-11.83,-11.83,-0.23
2017-01-03,19.53,-2.09,-0.6,1.15
2017-01-04,-5.72,-5.72,-5.72,1.09
2017-01-05,-9.4,-9.4,-9.4,-0.01
2017-01-06,18.83,18.83,18.83,0.85
2017-01-09,-14.36,-4.74,-11.28,-0.53
2017-01-10,13.71,13.71,13.71,-0.27
2017-01-11,-21.35,-21.35,-21.35,-0.42
2017-01-12,10.71,10.71,10.71,-0.29
2017-01-13,1.05,1.05,1.05,0.52
2017-01-17,-7.53,-24.34,-19.8,0.73
2017-01-18,2.91,2.91,2.91,-0.38
2017-01-19,-6.93,-6.93,-6.93,-0.34
2017-01-20,8.93,8.93,8.93,0.27
2017-01-23,24.72,4.56,14.7,0.04
2017-01-24,-32.76,-32.76,-32.76,0.21
2017-01-25,15.38,15.38,15.38,0.41
2017-01-26,-17.04,-17.04,-17.04,-0.21
2017-01-27,13.65,13.65,13.65,-0.46
2017-01-30,1.29,-13.0,-8.24,-0.11
2017-01-31,-20.2,-20.2,-20.2,-0.18
2017-02-01,5.42,5.42,5.42,0.12
2017-02-02,-3.89,-3.89,-3.89,-0.22
2017-02-03,-0.83,-0.83,-0.83,-0.44
2017-02-06,19.04,4.4,7.49,0.44
2017-02-07,-13.15,-13.15,-13.15,0.01
2017-02-08,4.24,4.24,4.24,1.07
2017-02-09,13.06,13.06,13.06,1.43
2017-02-10,-4.67,-4.67,-4.67,0.91
2017-02-13,13.05,-0.93,2.8,-0.13
2017-02-14,-10.66,-10.66,-10.66,0.36
2017-02-15,10.95,10.95,10.95,0.19
2017-02-16,-9.36,-9.36,-9.36,-0.35
2017-02-17,14.49,14.49,14.49,0.46
2017-02-21,-3.17,1.32,-3.76,0.61
2017-02-22,2.63,2.63,2.63,0.88
2017-02-23,-7.52,-7.52,-7.52,-0.85
2017-02-24,-3.34,-3.34,-3.34,0.47
2017-02-27,-21.42,5.0,-23.25,-0.17
2017-02-28,3.33,3.33,3.33,-0.53
2017-03-01,5.56,5.56,5.56,0.79
2017-03-02,24.44,24.44,24.44,-0.15
2017-03-03,-26.88,-26.88,-26.88,-1.1
2017-03-06,9.38,-12.5,-1.04,0.07
2017-03-07,-18.75,-18.75,-18.75,-0.22
2017-03-08,0.11,0.11,0.11,-0.04
2017-03-09,6.14,6.14,6.14,-0.15
2017-03-10,12.07,12.07,12.07,0.07
2017-03-13,11.26,-6.67,-1.11,0.24
2017-03-14,-17.45,-17.45,-17.45,0.61
2017-03-15,12.12,12.12,12.12,0.38
2017-03-16,10.79,10.79,10.79,-0.06
2017-03-17,-1.01,-1.01,-1.01,0.2
2017-03-20,-12.59,-9.81,-11.29,0.88
2017-03-21,-13.65,-13.65,-13.65,-0.67
2017-03-22,-8.89,-8.89,-8.89,-4.09
2017-03-23,8.91,8.91,8.91,1.45
2017-03-24,17.67,17.67,17.67,0.99
2017-03-27,-16.11,23.12,3.38,-0.43
2017-03-28,-8.68,-8.68,-8.68,0.69
2017-03-29,1.17,1.17,1.17,0.06
2017-03-30,-1.75,-1.75,-1.75,-0.64
2017-03-31,20.14,20.14,20.14,-0.31
2017-04-03,-14.0,-37.5,-8.83,-0.17
2017-04-04,-6.41,-6.41,-6.41,-0.52
2017-04-05,0.41,0.41,0.41,-0.06
2017-04-06,7.52,7.52,7.52,0.16
2017-04-07,13.19,13.19,13.19,-0.03
2017-04-10,4.26,68.97,14.07,-0.21
2017-04-11,-14.42,-14.42,-14.42,0.02
2017-04-12,28.78,28.78,28.78,0.65
2017-04-13,-6.41,-6.41,-6.41,-0.23
2017-04-17,-17.66,9.26,-16.22,0.9
2017-04-18,9.16,9.16,9.16,-0.13
2017-04-19,-9.04,-9.04,-9.04,-0.25
2017-04-20,4.91,4.91,4.91,0.54
2017-04-21,-5.47,-5.47,-5.47,-0.55
2017-04-24,4.82,13.64,10.7,-0.38
2017-04-25,10.27,10.27,10.27,-0.02
2017-04-26,-18.91,-18.91,-18.91,-0.29
2017-04-27,16.43,16.43,16.43,0.31
2017-04-28,-24.76,-24.76,-24.76,-0.06
