Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-8.49,-8.49,12.31,-0.96
2016-11-03,-0.64,4.07,4.07,-0.2
2016-11-04,-16.74,-16.74,-16.74,-0.11
2016-11-07,3.82,3.82,3.82,2.55
2016-11-08,1.34,1.34,1.34,-0.24
2016-11-09,-0.34,-0.34,-3.16,-2.15
2016-11-10,8.07,7.01,7.01,-6.77
2016-11-11,6.35,6.35,6.35,-0.64
2016-11-14,-6.28,-6.28,-6.28,-1.4
2016-11-15,-2.16,-2.16,-2.16,0.21
2016-11-16,-8.39,-8.39,1.86,1.6
2016-11-17,12.37,9.14,9.14,-0.16
2016-11-18,-8.89,-8.89,-8.89,0.18
2016-11-21,0.14,0.14,-6.1,2.75
2016-11-22,-6.1,-3.77,14.93,0.08
2016-11-23,-8.73,0.45,0.45,-0.35
2016-11-25,-10.25,-10.25,-10.25,-0.28
2016-11-28,5.12,5.12,5.12,-0.48
2016-11-29,7.11,7.11,7.11,0.58
2016-11-30,1.99,1.99,3.03,-0.51
2016-12-01,-7.99,13.26,13.26,0.22
2016-12-02,-13.0,-13.0,-13.0,3.59
2016-12-05,2.26,2.26,2.26,-1.65
2016-12-06,1.42,1.42,1.42,5.41
2016-12-07,2.16,2.16,-13.56,0.82
2016-12-08,-5.86,23.75,23.75,-2.15
2016-12-09,-7.05,-7.05,-7.05,-0.36
2016-12-12,-2.69,-2.69,-2.69,-0.05
2016-12-13,1.16,1.16,1.16,0.95
2016-12-14,-5.56,-5.56,-5.08,-0.34
2016-12-15,7.86,-7.0,-7.0,1.56
2016-12-16,15.33,15.33,15.33,-0.78
2016-12-19,-5.55,-5.55,-5.55,1.23
2016-12-20,-6.11,-6.11,-6.11,-0.33
2016-12-21,-0.69,-0.69,8.04,1.38
2016-12-22,-2.56,8.52,8.52,-0.92
2016-12-23,-5.0,-5.0,-5.0,0.01
2016-12-27,-16.62,-16.62,-16.62,2.76
2016-12-28,-2.72,-2.72,5.71,-2.46
2016-12-29,2.4,8.89,8.89,-0.56
