Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-7.84,-7.84,-7.84,-0.96
2016-11-03,0.32,0.32,0.32,-0.2
2016-11-04,6.3,6.3,6.3,-0.11
2016-11-07,-5.88,6.45,-2.5,2.55
2016-11-08,1.83,1.83,1.83,-0.24
2016-11-09,0.25,0.25,0.25,-2.15
2016-11-10,5.55,5.55,5.55,-6.77
2016-11-11,-1.2,-1.2,-1.2,-0.64
2016-11-14,6.18,1.88,3.39,-1.4
2016-11-15,-3.67,-3.67,-3.67,0.21
2016-11-16,-3.2,-3.2,-3.2,1.6
2016-11-17,5.66,5.66,5.66,-0.16
2016-11-18,2.38,2.38,2.38,0.18
2016-11-21,-0.56,-5.72,-4.72,2.75
2016-11-22,-2.58,-2.58,-2.58,0.08
2016-11-23,-5.2,-5.2,-5.2,-0.35
2016-11-25,4.85,15.56,10.21,-0.28
2016-11-28,-7.42,5.64,-1.03,-0.48
2016-11-29,11.29,11.29,11.29,0.58
2016-11-30,0.96,0.96,0.96,-0.51
2016-12-01,-7.57,-7.57,-7.57,0.22
2016-12-02,6.75,6.75,6.75,3.59
2016-12-05,-0.08,5.3,-1.32,-1.65
2016-12-06,1.07,1.07,1.07,5.41
2016-12-07,0.43,0.43,0.43,0.82
2016-12-08,-3.52,-3.52,-3.52,-2.15
2016-12-09,-10.38,-10.38,-10.38,-0.36
2016-12-12,8.16,4.2,4.84,-0.05
2016-12-13,3.38,3.38,3.38,0.95
2016-12-14,-5.78,-5.78,-5.78,-0.34
2016-12-15,6.13,6.13,6.13,1.56
2016-12-16,-4.58,-4.58,-4.58,-0.78
2016-12-19,1.94,-4.91,-0.05,1.23
2016-12-20,-0.15,-0.15,-0.15,-0.33
2016-12-21,-3.82,-3.82,-3.82,1.38
2016-12-22,-2.07,-2.07,-2.07,-0.92
2016-12-23,3.19,3.19,3.19,0.01
2016-12-27,-0.92,-1.5,-2.08,2.76
2016-12-28,-3.97,-3.97,-3.97,-2.46
2016-12-29,5.44,5.44,5.44,-0.56
2016-12-30,-2.61,-2.61,-2.61,-1.53
2017-01-03,5.4,-4.25,-2.38,3.69
2017-01-04,0.09,0.09,0.09,1.92
2017-01-05,0.13,0.13,0.13,2.4
2017-01-06,5.55,5.55,5.55,-0.74
2017-01-09,-1.0,-10.07,-3.47,-0.12
2017-01-10,-7.86,-7.86,-7.86,-1.06
2017-01-11,4.87,4.87,4.87,0.61
2017-01-12,-0.13,-0.13,-0.13,-1.32
2017-01-13,1.79,1.79,1.79,4.52
2017-01-17,1.44,0.7,0.4,-0.81
2017-01-18,-1.08,-1.08,-1.08,0.37
2017-01-19,-4.85,-4.85,-4.85,5.15
2017-01-20,-3.9,-3.9,-3.9,0.19
2017-01-23,5.15,4.06,4.19,-1.21
2017-01-24,6.17,6.17,6.17,2.72
2017-01-25,-3.38,-3.38,-3.38,-0.59
2017-01-26,-1.53,-1.53,-1.53,-0.56
2017-01-27,3.82,3.82,3.82,3.49
2017-01-30,-2.92,-1.24,-5.29,-1.23
2017-01-31,-2.58,-2.58,-2.58,-0.51
2017-02-01,0.27,0.27,0.27,0.07
2017-02-02,-0.24,-0.24,-0.24,-1.58
2017-02-03,4.81,4.81,4.81,1.05
2017-02-06,0.46,9.69,-0.79,0.72
2017-02-07,2.53,2.53,2.53,3.03
2017-02-08,-6.84,-6.84,-6.84,0.74
2017-02-09,-5.46,-5.46,-5.46,-0.6
2017-02-10,6.81,6.81,6.81,0.68
2017-02-13,-6.02,3.54,-2.71,-1.62
2017-02-14,6.35,6.35,6.35,-2.38
2017-02-15,-2.85,-2.85,-2.85,1.45
2017-02-16,-3.98,-3.98,-3.98,-0.26
2017-02-17,5.67,5.67,5.67,0.21
2017-02-21,0.67,-8.71,2.67,0.38
2017-02-22,2.5,2.5,2.5,1.26
2017-02-23,-8.27,-8.27,-8.27,-1.08
2017-02-24,-8.92,-8.92,-8.92,0.47
2017-02-27,8.82,9.76,-1.32,0.16
2017-02-28,-4.68,-4.68,-4.68,-1.28
2017-03-01,7.44,7.44,7.44,0.52
2017-03-02,-1.72,-1.72,-1.72,-3.12
2017-03-03,-0.88,-0.88,-0.88,-0.39
2017-03-06,-3.25,0.26,5.61,2.8
2017-03-07,7.04,7.04,7.04,-0.51
2017-03-08,-4.14,-4.14,-4.14,-1.11
2017-03-09,1.44,1.44,1.44,0.21
2017-03-10,-2.29,-2.29,-2.29,0.36
2017-03-13,13.95,1.62,16.41,2.63
2017-03-14,-9.94,-9.94,-9.94,-0.33
2017-03-15,-0.44,-0.44,-0.44,2.06
2017-03-16,2.1,2.1,2.1,-0.86
2017-03-17,-4.86,-4.86,-4.86,0.72
2017-03-20,14.94,4.3,8.96,0.72
2017-03-21,-16.91,-16.91,-16.91,-3.41
2017-03-22,0.33,0.33,0.33,0.23
2017-03-23,0.38,0.38,0.38,-0.81
2017-03-24,7.32,7.32,7.32,0.18
2017-03-27,3.76,1.56,3.35,2.04
2017-03-28,-7.51,-7.51,-7.51,1.11
2017-03-29,0.83,0.83,0.83,1.3
2017-03-30,0.34,0.34,0.34,1.59
2017-03-31,5.65,5.65,5.65,-0.25
2017-04-03,-13.07,-6.25,-8.16,-0.89
2017-04-04,6.25,6.25,6.25,-1.42
2017-04-05,0.42,0.42,0.42,-1.88
2017-04-06,-1.26,-1.26,-1.26,0.12
2017-04-07,-4.84,-4.84,-4.84,-0.63
2017-04-10,2.68,12.0,4.82,0.74
2017-04-11,2.07,2.07,2.07,0.5
2017-04-12,3.26,3.26,3.26,-0.52
2017-04-13,-0.54,-0.54,-0.54,-0.91
2017-04-17,4.19,2.65,5.25,4.33
2017-04-18,-1.81,-1.81,-1.81,-3.89
2017-04-19,-5.02,-5.02,-5.02,-3.6
2017-04-20,0.62,0.62,0.62,1.42
2017-04-21,3.12,3.12,3.12,1.69
2017-04-24,0.49,22.28,11.79,0.96
2017-04-25,1.51,1.51,1.51,8.33
2017-04-26,0.17,0.17,0.17,-1.99
2017-04-27,-4.0,-4.0,-4.0,2.91
2017-04-28,-5.16,-5.16,-5.16,-0.88
