Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-8.78,-8.78,0.7,-2.77
2016-11-03,15.52,0.45,0.45,-0.6
2016-11-04,-14.62,-14.62,-14.62,3.14
2016-11-07,7.38,7.38,7.38,2.65
2016-11-08,-1.37,-1.37,-1.37,1.73
2016-11-09,-2.89,-2.89,-13.46,-4.88
2016-11-10,11.5,11.08,11.08,-4.71
2016-11-11,3.89,3.89,3.89,3.21
2016-11-14,-17.0,-17.0,-17.0,-7.11
2016-11-15,2.11,2.11,2.11,2.32
2016-11-16,11.17,11.17,1.19,0.16
2016-11-17,-7.67,8.69,8.69,4.73
2016-11-18,-3.34,-3.34,-3.34,-3.64
2016-11-21,5.68,5.68,-12.44,-0.5
2016-11-22,-12.44,14.44,-6.39,6.65
2016-11-23,-6.46,-7.37,-7.37,1.97
2016-11-25,9.21,9.21,9.21,3.51
2016-11-28,-5.64,-5.64,-5.64,-0.53
2016-11-29,5.16,5.16,5.16,-6.55
2016-11-30,-4.39,-4.39,2.14,-0.17
2016-12-01,3.47,6.37,6.37,-7.52
2016-12-02,-14.61,-14.61,-14.61,-0.41
2016-12-05,11.33,11.33,11.33,5.33
2016-12-06,-6.3,-6.3,-6.3,-0.95
2016-12-07,-0.58,-0.58,-1.95,7.3
2016-12-08,2.31,12.69,12.69,-0.86
2016-12-09,-5.23,-5.23,-5.23,-0.11
2016-12-12,-3.96,-3.96,-3.96,0.25
2016-12-13,-3.16,-3.16,-3.16,5.72
2016-12-14,-11.2,-11.2,-3.05,0.54
2016-12-15,12.41,6.16,6.16,-1.11
2016-12-16,-9.7,-9.7,-9.7,4.91
2016-12-19,9.91,9.91,9.91,0.24
2016-12-20,-6.45,-6.45,-6.45,6.06
2016-12-21,-1.33,-1.33,14.33,-1.09
2016-12-22,-1.51,-16.14,-16.14,0.75
2016-12-23,11.82,11.82,11.82,4.89
2016-12-27,0.3,0.3,0.3,6.19
2016-12-28,-7.98,-7.98,-1.89,0.21
2016-12-29,8.19,-14.99,-14.99,-5.06
2016-12-30,16.73,16.73,16.73,-0.99
2017-01-03,-6.64,-6.64,-6.64,3.3
2017-01-04,2.73,2.73,-10.13,10.0
2017-01-05,5.16,7.45,7.45,-0.24
2017-01-06,2.26,2.26,2.26,2.26
2017-01-09,-3.07,-3.07,-3.07,2.27
2017-01-10,-0.08,-0.08,-0.08,-1.41
2017-01-11,-0.83,-0.83,6.39,-0.14
2017-01-12,-0.71,2.45,2.45,-0.14
2017-01-13,3.3,3.3,3.3,8.16
2017-01-17,-7.97,-7.97,-7.97,-2.17
2017-01-18,5.86,5.86,-31.9,2.78
2017-01-19,0.0,0.0,0.0,5.4
2017-01-20,-10.67,-10.67,-10.67,0.97
2017-01-23,8.04,8.04,8.04,4.19
2017-01-24,-0.33,-0.33,-0.33,5.69
2017-01-25,-1.46,-1.46,-14.98,-0.14
2017-01-26,-4.79,13.52,13.52,-1.96
2017-01-27,0.0,0.0,0.0,0.44
2017-01-30,-5.56,-5.56,-5.56,-2.32
2017-01-31,6.62,6.62,6.62,1.3
2017-02-01,-3.46,-3.46,-0.01,-2.69
2017-02-02,1.84,-8.02,-8.02,2.31
2017-02-03,4.91,4.91,4.91,-0.22
2017-02-06,10.67,10.67,10.67,6.44
2017-02-07,-0.02,-0.02,-0.02,-0.29
2017-02-08,-8.09,-8.09,-13.26,4.6
2017-02-09,5.67,6.01,6.01,7.12
2017-02-10,1.58,1.58,1.58,0.03
2017-02-13,4.42,4.42,4.42,11.37
2017-02-14,2.53,2.53,2.53,0.38
2017-02-15,-5.25,-5.25,-3.05,-1.22
2017-02-16,-1.39,6.33,6.33,-10.81
2017-02-17,4.91,4.91,4.91,3.28
2017-02-21,-7.71,-7.71,-7.71,5.16
2017-02-22,-4.89,-4.89,-0.51,-3.88
2017-02-23,1.51,-0.27,-0.27,-17.52
2017-02-24,0.74,0.74,0.74,1.01
2017-02-27,-5.98,-5.98,-5.98,-10.77
2017-02-28,5.47,5.47,5.47,3.76
2017-03-01,-5.22,-5.22,-2.7,0.03
2017-03-02,7.45,3.15,3.15,0.46
2017-03-03,-4.41,-4.41,-4.41,1.09
2017-03-06,2.18,2.18,2.18,-0.36
2017-03-07,2.2,2.2,2.2,-2.62
2017-03-08,-0.15,-0.15,7.81,-1.72
2017-03-09,1.64,-1.43,-1.43,-1.97
2017-03-10,-3.38,-3.38,-3.38,-1.21
2017-03-13,3.72,3.72,3.72,2.48
2017-03-14,-10.51,-10.51,-10.51,11.83
2017-03-15,5.31,5.31,2.92,-2.27
2017-03-16,-3.04,5.86,5.86,6.32
2017-03-17,4.65,4.65,4.65,-0.55
2017-03-20,-5.66,-5.66,-5.66,0.42
2017-03-21,-7.16,-7.16,-7.16,-11.24
2017-03-22,-1.48,-1.48,6.13,4.33
2017-03-23,3.58,-1.31,-1.31,-0.23
2017-03-24,2.69,2.69,2.69,8.38
2017-03-27,-4.02,-4.02,-4.02,7.06
2017-03-28,-16.29,-16.29,-16.29,7.23
2017-03-29,7.85,7.85,6.04,-0.07
2017-03-30,-1.12,8.56,8.56,0.54
2017-03-31,5.02,5.02,5.02,0.38
2017-04-03,-22.85,-22.85,-22.85,20.22
2017-04-04,3.43,3.43,3.43,5.18
2017-04-05,6.13,6.13,-3.27,-8.7
2017-04-06,-0.75,8.79,8.79,3.7
2017-04-07,0.45,0.45,0.45,3.84
2017-04-10,-7.47,-7.47,-7.47,9.85
2017-04-11,-2.47,-2.47,-1.8,-3.68
2017-04-12,0.15,-10.65,-10.65,-11.87
2017-04-13,7.69,7.69,7.69,7.16
2017-04-17,3.7,3.7,3.7,-2.56
2017-04-18,-5.13,-5.13,-5.13,-1.19
2017-04-19,-13.02,-13.02,6.38,5.27
2017-04-20,-1.69,5.32,5.32,-3.01
2017-04-21,5.86,5.86,5.86,3.09
2017-04-24,-6.16,-6.16,-6.16,2.43
2017-04-25,2.45,2.45,2.45,5.76
2017-04-26,-4.53,-4.53,-4.53,-3.62
2017-04-27,8.39,8.39,8.39,-1.54
2017-04-28,-3.52,-3.52,-3.52,5.44
