Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-9.51,-9.51,-9.51,-2.77
2016-11-03,19.23,19.23,19.23,-0.6
2016-11-04,-0.94,-0.94,-0.94,3.14
2016-11-07,-7.18,5.55,-2.84,2.65
2016-11-08,-0.43,-0.43,-0.43,1.73
2016-11-09,0.48,0.48,0.48,-4.88
2016-11-10,9.87,9.87,9.87,-4.71
2016-11-11,-16.29,-16.29,-16.29,3.21
2016-11-14,-0.19,-16.88,-10.5,-7.11
2016-11-15,-0.75,-0.75,-0.75,2.32
2016-11-16,12.65,12.65,12.65,0.16
2016-11-17,-8.61,-8.61,-8.61,4.73
2016-11-18,2.03,2.03,2.03,-3.64
2016-11-21,10.58,-0.6,3.58,-0.5
2016-11-22,-12.12,-12.12,-12.12,6.65
2016-11-23,12.78,12.78,12.78,1.97
2016-11-25,-11.45,-4.46,-7.96,3.51
2016-11-28,-3.38,-2.45,-0.3,-0.53
2016-11-29,2.69,2.69,2.69,-6.55
2016-11-30,0.08,0.08,0.08,-0.17
2016-12-01,-0.36,-0.36,-0.36,-7.52
2016-12-02,0.57,0.57,0.57,-0.41
2016-12-05,3.64,8.73,2.62,5.33
2016-12-06,-2.75,-2.75,-2.75,-0.95
2016-12-07,-1.49,-1.49,-1.49,7.3
2016-12-08,0.04,0.04,0.04,-0.86
2016-12-09,-2.3,-2.3,-2.3,-0.11
2016-12-12,5.31,-2.01,1.43,0.25
2016-12-13,-4.35,-4.35,-4.35,5.72
2016-12-14,-9.06,-9.06,-9.06,0.54
2016-12-15,10.52,10.52,10.52,-1.11
2016-12-16,-1.96,-1.96,-1.96,4.91
2016-12-19,4.57,9.0,4.17,0.24
2016-12-20,-4.68,-4.68,-4.68,6.06
2016-12-21,-2.68,-2.68,-2.68,-1.09
2016-12-22,-1.09,-1.09,-1.09,0.75
2016-12-23,-0.58,-0.58,-0.58,4.89
2016-12-27,7.51,-2.65,4.25,6.19
2016-12-28,-5.52,-5.52,-5.52,0.21
2016-12-29,4.14,4.14,4.14,-5.06
2016-12-30,-0.04,-0.04,-0.04,-0.99
2017-01-03,-7.17,-6.57,-3.21,3.3
2017-01-04,2.78,2.78,2.78,10.0
2017-01-05,2.05,2.05,2.05,-0.24
2017-01-06,-7.06,-7.06,-7.06,2.26
2017-01-09,6.68,0.89,2.29,2.27
2017-01-10,-2.16,-2.16,-2.16,-1.41
2017-01-11,2.09,2.09,2.09,-0.14
2017-01-12,-2.65,-2.65,-2.65,-0.14
2017-01-13,-3.69,-3.69,-3.69,8.16
2017-01-17,5.08,-5.56,-1.62,-2.17
2017-01-18,3.49,3.49,3.49,2.78
2017-01-19,22.07,22.07,22.07,5.4
2017-01-20,-38.9,-38.9,-38.9,0.97
2017-01-23,15.55,7.86,7.93,4.19
2017-01-24,-1.22,-1.22,-1.22,5.69
2017-01-25,0.13,0.13,0.13,-0.14
2017-01-26,-2.67,-2.67,-2.67,-1.96
2017-01-27,-17.1,-17.1,-17.1,0.44
2017-01-30,8.05,-6.64,-1.39,-2.32
2017-01-31,6.16,6.16,6.16,1.3
2017-02-01,-5.22,-5.22,-5.22,-2.69
2017-02-02,3.32,3.32,3.32,2.31
2017-02-03,2.8,2.8,2.8,-0.22
2017-02-06,4.84,7.38,7.6,6.44
2017-02-07,-1.6,-1.6,-1.6,-0.29
2017-02-08,-6.27,-6.27,-6.27,4.6
2017-02-09,6.34,6.34,6.34,7.12
2017-02-10,-11.14,-11.14,-11.14,0.03
2017-02-13,7.55,1.89,4.19,11.37
2017-02-14,4.75,4.75,4.75,0.38
2017-02-15,-6.02,-6.02,-6.02,-1.22
2017-02-16,0.16,0.16,0.16,-10.81
2017-02-17,3.34,3.34,3.34,3.28
2017-02-21,2.8,-8.75,-2.06,5.16
2017-02-22,-3.41,-3.41,-3.41,-3.88
2017-02-23,0.35,0.35,0.35,-17.52
2017-02-24,0.82,0.82,0.82,1.01
2017-02-27,-5.56,-7.0,-6.41,-10.77
2017-02-28,3.47,3.47,3.47,3.76
2017-03-01,-3.35,-3.35,-3.35,0.03
2017-03-02,6.87,6.87,6.87,0.46
2017-03-03,-0.21,-0.21,-0.21,1.09
2017-03-06,-0.51,-1.24,-1.95,-0.36
2017-03-07,1.61,1.61,1.61,-2.62
2017-03-08,0.68,0.68,0.68,-1.72
2017-03-09,0.27,0.27,0.27,-1.97
2017-03-10,4.8,4.8,4.8,-1.21
2017-03-13,1.02,4.89,2.23,2.48
2017-03-14,-8.6,-8.6,-8.6,11.83
2017-03-15,4.69,4.69,4.69,-2.27
2017-03-16,-2.68,-2.68,-2.68,6.32
2017-03-17,2.72,2.72,2.72,-0.55
2017-03-20,2.82,-4.34,-0.23,0.42
2017-03-21,-6.11,-6.11,-6.11,-11.24
2017-03-22,-2.69,-2.69,-2.69,4.33
2017-03-23,5.89,5.89,5.89,-0.23
2017-03-24,5.72,5.72,5.72,8.38
2017-03-27,-2.97,-3.04,-2.49,7.06
2017-03-28,-14.49,-14.49,-14.49,7.23
2017-03-29,6.67,6.67,6.67,-0.07
2017-03-30,0.27,0.27,0.27,0.54
2017-03-31,3.0,3.0,3.0,0.38
2017-04-03,-6.74,-24.58,-15.01,20.22
2017-04-04,3.22,3.22,3.22,5.18
2017-04-05,3.27,3.27,3.27,-8.7
2017-04-06,1.61,1.61,1.61,3.7
2017-04-07,-2.08,-2.08,-2.08,3.84
2017-04-10,-2.57,-12.24,-7.77,9.85
2017-04-11,-0.22,-0.22,-0.22,-3.68
2017-04-12,4.0,4.0,4.0,-11.87
2017-04-13,4.93,4.93,4.93,7.16
2017-04-17,-0.87,-0.21,1.48,-2.56
2017-04-18,-2.96,-2.96,-2.96,-1.19
2017-04-19,-12.02,-12.02,-12.02,5.27
2017-04-20,-0.77,-0.77,-0.77,-3.01
2017-04-21,4.1,4.1,4.1,3.09
2017-04-24,5.17,-6.41,-0.06,2.43
2017-04-25,2.22,2.22,2.22,5.76
2017-04-26,-3.31,-3.31,-3.31,-3.62
2017-04-27,5.8,5.8,5.8,-1.54
2017-04-28,-1.83,-1.83,-1.83,5.44
