Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-2.27,-2.27,3.15,-2.77
2016-11-03,11.82,-1.08,-1.08,-0.6
2016-11-04,-12.79,-12.79,-12.79,3.14
2016-11-07,5.05,5.05,5.05,2.65
2016-11-08,-2.65,-2.65,-2.65,1.73
2016-11-09,3.19,3.19,-11.81,-4.88
2016-11-10,4.08,12.05,12.05,-4.71
2016-11-11,6.11,6.11,6.11,3.21
2016-11-14,-18.43,-18.43,-18.43,-7.11
2016-11-15,1.51,1.51,1.51,2.32
2016-11-16,11.56,11.56,3.5,0.16
2016-11-17,-8.47,10.41,10.41,4.73
2016-11-18,-7.41,-7.41,-7.41,-3.64
2016-11-21,6.66,6.66,-11.52,-0.5
2016-11-22,-11.52,9.18,-4.92,6.65
2016-11-23,-4.01,-5.54,-5.54,1.97
2016-11-25,4.95,4.95,4.95,3.51
2016-11-28,1.17,1.17,1.17,-0.53
2016-11-29,3.16,3.16,3.16,-6.55
2016-11-30,-2.77,-2.77,-0.17,-0.17
2016-12-01,-1.67,5.65,5.65,-7.52
2016-12-02,-13.81,-13.81,-13.81,-0.41
2016-12-05,11.54,11.54,11.54,5.33
2016-12-06,-2.15,-2.15,-2.15,-0.95
2016-12-07,-2.05,-2.05,-3.67,7.3
2016-12-08,1.67,2.66,2.66,-0.86
2016-12-09,2.0,2.0,2.0,-0.11
2016-12-12,-0.29,-0.29,-0.29,0.25
2016-12-13,-3.59,-3.59,-3.59,5.72
2016-12-14,-7.11,-7.11,-1.75,0.54
2016-12-15,8.59,6.65,6.65,-1.11
2016-12-16,-8.24,-8.24,-8.24,4.91
2016-12-19,5.98,5.98,5.98,0.24
2016-12-20,-4.3,-4.3,-4.3,6.06
2016-12-21,-1.79,-1.79,7.06,-1.09
2016-12-22,-1.64,-9.99,-9.99,0.75
2016-12-23,14.67,14.67,14.67,4.89
2016-12-27,-6.1,-6.1,-6.1,6.19
2016-12-28,-2.13,-2.13,2.2,0.21
2016-12-29,3.63,-13.27,-13.27,-5.06
2016-12-30,12.12,12.12,12.12,-0.99
2017-01-03,-5.99,-5.99,-5.99,3.3
2017-01-04,3.97,3.97,-1.59,10.0
2017-01-05,4.34,2.52,2.52,-0.24
2017-01-06,-3.68,-3.68,-3.68,2.26
2017-01-09,0.18,0.18,0.18,2.27
2017-01-10,-2.45,-2.45,-2.45,-1.41
2017-01-11,-1.42,-1.42,1.6,-0.14
2017-01-12,2.65,10.23,10.23,-0.14
2017-01-13,-3.07,-3.07,-3.07,8.16
2017-01-17,-6.46,-6.46,-6.46,-2.17
2017-01-18,4.58,4.58,-35.62,2.78
2017-01-19,0.0,0.0,0.0,5.4
2017-01-20,-9.13,-9.13,-9.13,0.97
2017-01-23,7.53,7.53,7.53,4.19
2017-01-24,-3.04,-3.04,-3.04,5.69
2017-01-25,3.66,3.66,-16.28,-0.14
2017-01-26,-4.3,13.69,13.69,-1.96
2017-01-27,-1.04,-1.04,-1.04,0.44
2017-01-30,-5.53,-5.53,-5.53,-2.32
2017-01-31,9.57,9.57,9.57,1.3
2017-02-01,-7.42,-7.42,4.81,-2.69
2017-02-02,2.46,-5.88,-5.88,2.31
2017-02-03,3.12,3.12,3.12,-0.22
2017-02-06,3.53,3.53,3.53,6.44
2017-02-07,0.18,0.18,0.18,-0.29
2017-02-08,-5.05,-5.05,-11.28,4.6
2017-02-09,4.16,4.63,4.63,7.12
2017-02-10,3.93,3.93,3.93,0.03
2017-02-13,1.89,1.89,1.89,11.37
2017-02-14,0.67,0.67,0.67,0.38
2017-02-15,-3.8,-3.8,0.67,-1.22
2017-02-16,-0.68,5.14,5.14,-10.81
2017-02-17,4.16,4.16,4.16,3.28
2017-02-21,-4.55,-4.55,-4.55,5.16
2017-02-22,-2.07,-2.07,1.09,-3.88
2017-02-23,-0.51,-0.28,-0.28,-17.52
2017-02-24,-0.46,-0.46,-0.46,1.01
2017-02-27,-5.9,-5.9,-5.9,-10.77
2017-02-28,7.12,7.12,7.12,3.76
2017-03-01,-6.14,-6.14,-1.83,0.03
2017-03-02,6.4,2.0,2.0,0.46
2017-03-03,0.43,0.43,0.43,1.09
2017-03-06,-3.18,-3.18,-3.18,-0.36
2017-03-07,2.68,2.68,2.68,-2.62
2017-03-08,0.41,0.41,4.13,-1.72
2017-03-09,-0.19,0.55,0.55,-1.97
2017-03-10,-4.04,-4.04,-4.04,-1.21
2017-03-13,6.0,6.0,6.0,2.48
2017-03-14,-7.51,-7.51,-7.51,11.83
2017-03-15,0.49,0.49,1.44,-2.27
2017-03-16,-0.3,1.22,1.22,6.32
2017-03-17,4.81,4.81,4.81,-0.55
2017-03-20,-1.41,-1.41,-1.41,0.42
2017-03-21,-7.18,-7.18,-7.18,-11.24
2017-03-22,-3.62,-3.62,6.48,4.33
2017-03-23,6.13,-2.84,-2.84,-0.23
2017-03-24,4.58,4.58,4.58,8.38
2017-03-27,-5.49,-5.49,-5.49,7.06
2017-03-28,-11.48,-11.48,-11.48,7.23
2017-03-29,5.44,5.44,2.48,-0.07
2017-03-30,1.44,5.8,5.8,0.54
2017-03-31,4.49,4.49,4.49,0.38
2017-04-03,-19.22,-19.22,-19.22,20.22
2017-04-04,5.29,5.29,5.29,5.18
2017-04-05,3.66,3.66,-4.81,-8.7
2017-04-06,-0.26,8.84,8.84,3.7
2017-04-07,3.77,3.77,3.77,3.84
2017-04-10,-11.03,-11.03,-11.03,9.85
2017-04-11,-0.24,-0.24,1.1,-3.68
2017-04-12,3.84,-9.74,-9.74,-11.87
2017-04-13,8.12,8.12,8.12,7.16
2017-04-17,0.62,0.62,0.62,-2.56
2017-04-18,-2.43,-2.43,-2.43,-1.19
2017-04-19,-15.27,-15.27,2.35,5.27
2017-04-20,3.77,3.42,3.42,-3.01
2017-04-21,5.76,5.76,5.76,3.09
2017-04-24,-4.12,-4.12,-4.12,2.43
2017-04-25,1.11,1.11,1.11,5.76
2017-04-26,-2.54,-2.54,-2.54,-3.62
2017-04-27,5.06,5.06,5.06,-1.54
2017-04-28,-4.16,-4.16,-4.16,5.44
