Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-6.42,-6.42,-6.42,-0.37
2016-11-03,-6.5,-6.5,-6.5,-0.22
2016-11-04,14.43,14.43,14.43,-0.5
2016-11-07,1.74,-11.9,-5.5,1.71
2016-11-08,-0.92,-0.92,-0.92,0.05
2016-11-09,5.84,5.84,5.84,-0.3
2016-11-10,-11.48,-11.48,-11.48,-1.47
2016-11-11,-3.16,-3.16,-3.16,0.32
2016-11-14,1.62,-8.89,-5.76,-0.9
2016-11-15,9.66,9.66,9.66,0.75
2016-11-16,-2.82,-2.82,-2.82,0.78
2016-11-17,0.66,0.66,0.66,0.99
2016-11-18,7.14,7.14,7.14,-0.29
2016-11-21,5.36,0.0,3.54,0.51
2016-11-22,-11.76,-11.76,-11.76,0.26
2016-11-23,4.94,4.94,4.94,-0.72
2016-11-25,-3.18,-4.12,-3.65,0.13
2016-11-28,0.0,4.29,2.26,0.08
2016-11-29,2.06,2.06,2.06,0.48
2016-11-30,-7.21,-7.21,-7.21,-0.83
2016-12-01,7.56,7.56,7.56,-1.06
2016-12-02,5.37,5.37,5.37,0.05
2016-12-05,-14.7,-3.59,-9.78,0.97
2016-12-06,6.75,6.75,6.75,-0.27
2016-12-07,7.18,7.18,7.18,1.42
2016-12-08,-1.01,-1.01,-1.01,-0.36
2016-12-09,-6.84,-6.84,-6.84,0.96
2016-12-12,5.78,-5.06,-0.06,0.2
2016-12-13,-11.1,-11.1,-11.1,0.81
2016-12-14,3.54,3.54,3.54,-0.3
2016-12-15,-2.24,-2.24,-2.24,-0.1
2016-12-16,0.57,0.57,0.57,-0.28
2016-12-19,12.9,4.86,7.31,1.32
2016-12-20,-5.51,-5.51,-5.51,-0.08
2016-12-21,-8.48,-8.48,-8.48,0.0
2016-12-22,9.61,9.61,9.61,0.01
2016-12-23,-4.94,-4.94,-4.94,-0.31
2016-12-27,-4.67,-15.38,-9.92,0.04
2016-12-28,8.71,8.71,8.71,-0.29
2016-12-29,-5.45,-5.45,-5.45,-0.09
2016-12-30,1.59,1.59,1.59,-0.76
2017-01-03,-6.14,-11.67,-8.37,0.44
2017-01-04,7.85,7.85,7.85,-0.28
2017-01-05,4.65,4.65,4.65,0.0
2017-01-06,-3.94,-3.94,-3.94,0.54
2017-01-09,-3.43,-11.54,-2.17,-0.2
2017-01-10,1.86,1.86,1.86,-0.02
2017-01-11,2.27,2.27,2.27,0.57
2017-01-12,-5.63,-5.63,-5.63,-0.58
2017-01-13,2.78,2.78,2.78,0.09
2017-01-17,3.12,-2.38,0.1,-0.17
2017-01-18,4.7,4.7,4.7,-0.03
2017-01-19,-5.06,-5.06,-5.06,-0.2
2017-01-20,1.17,1.17,1.17,0.44
2017-01-23,4.96,2.48,2.02,0.22
2017-01-24,-2.92,-2.92,-2.92,0.56
2017-01-25,-1.71,-1.71,-1.71,0.16
2017-01-26,-9.65,-9.65,-9.65,0.59
2017-01-27,8.84,8.84,8.84,1.51
2017-01-30,-5.19,-1.47,-5.18,-0.65
2017-01-31,-6.31,-6.31,-6.31,-0.48
2017-02-01,2.75,2.75,2.75,-1.07
2017-02-02,-1.83,-1.83,-1.83,-0.41
2017-02-03,11.39,11.39,11.39,0.51
2017-02-06,-2.16,9.49,4.85,-0.04
2017-02-07,-6.42,-6.42,-6.42,-0.21
2017-02-08,10.41,10.41,10.41,-0.09
2017-02-09,-4.79,-4.79,-4.79,0.72
2017-02-10,-5.04,-5.04,-5.04,-0.06
2017-02-13,8.37,7.7,9.54,0.72
2017-02-14,-6.57,-6.57,-6.57,-0.15
2017-02-15,4.51,4.51,4.51,-0.04
2017-02-16,-1.2,-1.2,-1.2,-0.01
2017-02-17,4.24,4.24,4.24,0.1
2017-02-21,-0.8,4.89,3.3,-0.13
2017-02-22,-14.12,-14.12,-14.12,-0.13
2017-02-23,15.87,15.87,15.87,0.26
2017-02-24,-24.87,-24.87,-24.87,0.0
2017-02-27,8.57,2.22,3.6,-0.39
2017-02-28,5.71,5.71,5.71,-0.25
2017-03-01,6.6,6.6,6.6,0.96
2017-03-02,1.81,1.81,1.81,-0.93
2017-03-03,-18.36,-18.36,-18.36,0.24
2017-03-06,12.48,5.89,7.76,0.02
2017-03-07,0.0,0.0,0.0,0.13
2017-03-08,5.28,5.28,5.28,0.59
2017-03-09,1.72,1.72,1.72,-0.26
2017-03-10,-0.95,-0.95,-0.95,0.2
2017-03-13,-1.19,-6.9,0.56,-0.22
2017-03-14,-7.39,-7.39,-7.39,-0.3
2017-03-15,-0.42,-0.42,-0.42,0.34
2017-03-16,0.42,0.42,0.42,-0.11
2017-03-17,6.6,6.6,6.6,0.23
2017-03-20,-2.95,-10.64,-5.99,0.06
2017-03-21,-5.27,-5.27,-5.27,-0.72
2017-03-22,-0.16,-0.16,-0.16,0.82
2017-03-23,-0.6,-0.6,-0.6,-0.16
2017-03-24,0.76,0.76,0.76,0.11
2017-03-27,-2.96,-10.54,-10.79,0.12
2017-03-28,12.99,12.99,12.99,0.19
2017-03-29,-4.93,-4.93,-4.93,0.18
2017-03-30,0.04,0.04,0.04,0.24
2017-03-31,2.44,2.44,2.44,0.15
