Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,6.01,6.01,-1.28,-0.37
2016-11-03,-3.94,-3.01,-3.01,-0.22
2016-11-04,2.11,2.11,2.11,-0.5
2016-11-07,-1.77,-1.77,-1.77,1.71
2016-11-08,1.84,1.84,1.84,0.05
2016-11-09,-0.05,-0.05,4.26,-0.3
2016-11-10,0.61,-4.16,-4.16,-1.47
2016-11-11,3.67,3.67,3.67,0.32
2016-11-14,-2.12,-2.12,-2.12,-0.9
2016-11-15,0.61,0.61,0.61,0.75
2016-11-16,6.77,6.77,4.74,0.78
2016-11-17,-8.7,-6.95,-6.95,0.99
2016-11-18,-2.72,-2.72,-2.72,-0.29
2016-11-21,3.1,3.1,-0.06,0.51
2016-11-22,-0.06,-6.01,-1.05,0.26
2016-11-23,10.26,1.21,1.21,-0.72
2016-11-25,-3.84,-3.84,-3.84,0.13
2016-11-28,3.19,3.19,3.19,0.08
2016-11-29,6.81,6.81,6.81,0.48
2016-11-30,5.78,5.78,-1.12,-0.83
2016-12-01,-14.84,4.09,4.09,-1.06
2016-12-02,-6.23,-6.23,-6.23,0.05
2016-12-05,4.79,4.79,4.79,0.97
2016-12-06,5.83,5.83,5.83,-0.27
2016-12-07,-9.57,-9.57,-1.1,1.42
2016-12-08,7.7,-5.45,-5.45,-0.36
2016-12-09,-6.23,-6.23,-6.23,0.96
2016-12-12,15.61,15.61,15.61,0.2
2016-12-13,-10.46,-10.46,-10.46,0.81
2016-12-14,1.17,1.17,15.5,-0.3
2016-12-15,2.57,-12.45,-12.45,-0.1
2016-12-16,8.41,8.41,8.41,-0.28
2016-12-19,-9.11,-9.11,-9.11,1.32
2016-12-20,2.08,2.08,2.08,-0.08
2016-12-21,4.5,4.5,-2.53,0.0
2016-12-22,1.07,3.77,3.77,0.01
2016-12-23,3.24,3.24,3.24,-0.31
2016-12-27,-1.28,-1.28,-1.28,0.04
2016-12-28,0.08,0.08,-0.33,-0.29
2016-12-29,2.33,1.76,1.76,-0.09
2016-12-30,-2.97,-2.97,-2.97,-0.76
2017-01-03,-13.36,-13.36,-13.36,0.44
2017-01-04,-5.2,-5.2,-1.09,-0.28
2017-01-05,9.71,-7.21,-7.21,0.0
2017-01-06,2.04,2.04,2.04,0.54
2017-01-09,-18.0,-18.0,-18.0,-0.2
2017-01-10,26.05,26.05,26.05,-0.02
2017-01-11,-11.6,-11.6,-3.19,0.57
2017-01-12,-1.99,-1.72,-1.72,-0.58
2017-01-13,2.5,2.5,2.5,0.09
2017-01-17,2.39,2.39,2.39,-0.17
2017-01-18,1.26,1.26,6.74,-0.03
2017-01-19,1.64,14.8,14.8,-0.2
2017-01-20,-1.86,-1.86,-1.86,0.44
2017-01-23,1.26,1.26,1.26,0.22
2017-01-24,-1.28,-1.28,-1.28,0.56
2017-01-25,2.18,2.18,2.89,0.16
2017-01-26,-1.98,0.0,0.0,0.59
2017-01-27,0.0,0.0,0.0,1.51
2017-01-30,0.0,0.0,0.0,-0.65
2017-01-31,1.55,1.55,1.55,-0.48
2017-02-01,-2.2,-2.2,-3.47,-1.07
2017-02-02,1.47,-2.33,-2.33,-0.41
2017-02-03,0.92,0.92,0.92,0.51
2017-02-06,1.54,1.54,1.54,-0.04
2017-02-07,2.61,2.61,2.61,-0.21
2017-02-08,0.94,0.94,-2.06,-0.09
2017-02-09,-0.52,0.7,0.7,0.72
2017-02-10,-1.14,-1.14,-1.14,-0.06
2017-02-13,1.62,1.62,1.62,0.72
2017-02-14,-1.6,-1.6,-1.6,-0.15
2017-02-15,-1.3,-1.3,-2.88,-0.04
2017-02-16,-4.28,-2.89,-2.89,-0.01
2017-02-17,6.04,6.04,6.04,0.1
2017-02-21,-4.34,-4.34,-4.34,-0.13
2017-02-22,3.99,3.99,-0.15,-0.13
2017-02-23,-1.36,2.77,2.77,0.26
2017-02-24,-3.23,-3.23,-3.23,0.0
2017-02-27,0.85,0.85,0.85,-0.39
2017-02-28,1.89,1.89,1.89,-0.25
2017-03-01,-1.54,-1.54,0.08,0.96
2017-03-02,0.34,-0.51,-0.51,-0.93
2017-03-03,-3.07,-3.07,-3.07,0.24
2017-03-06,1.07,1.07,1.07,0.02
2017-03-07,2.18,2.18,2.18,0.13
2017-03-08,-1.23,-1.23,0.22,0.59
2017-03-09,1.63,1.38,1.38,-0.26
2017-03-10,1.4,1.4,1.4,0.2
2017-03-13,-2.45,-2.45,-2.45,-0.22
2017-03-14,1.64,1.64,1.64,-0.3
2017-03-15,-0.26,-0.26,0.89,0.34
2017-03-16,-0.78,0.95,0.95,-0.11
2017-03-17,-3.19,-3.19,-3.19,0.23
2017-03-20,0.49,0.49,0.49,0.06
2017-03-21,-5.38,-5.38,-5.38,-0.72
2017-03-22,6.0,6.0,1.61,0.82
2017-03-23,-0.34,-2.27,-2.27,-0.16
2017-03-24,-0.19,-0.19,-0.19,0.11
2017-03-27,-5.95,-5.95,-5.95,0.12
2017-03-28,4.68,4.68,4.68,0.19
2017-03-29,3.73,3.73,-0.51,0.18
