Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,6.01,6.01,6.01,-0.37
2016-11-03,-3.94,-3.94,-3.94,-0.22
2016-11-04,-1.28,-1.28,-1.28,-0.5
2016-11-07,-2.67,-1.77,-1.37,1.71
2016-11-08,1.84,1.84,1.84,0.05
2016-11-09,-0.05,-0.05,-0.05,-0.3
2016-11-10,0.61,0.61,0.61,-1.47
2016-11-11,4.26,4.26,4.26,0.32
2016-11-14,-2.61,-2.12,-1.06,-0.9
2016-11-15,0.61,0.61,0.61,0.75
2016-11-16,6.77,6.77,6.77,0.78
2016-11-17,-8.7,-8.7,-8.7,0.99
2016-11-18,4.74,4.74,4.74,-0.29
2016-11-21,-6.57,3.1,-1.03,0.51
2016-11-22,-0.06,-0.06,-0.06,0.26
2016-11-23,-6.01,-6.01,-6.01,-0.72
2016-11-25,9.21,-1.05,4.08,0.13
2016-11-28,0.56,3.19,1.03,0.08
2016-11-29,6.81,6.81,6.81,0.48
2016-11-30,5.78,5.78,5.78,-0.83
2016-12-01,-14.84,-14.84,-14.84,-1.06
2016-12-02,-1.12,-1.12,-1.12,0.05
2016-12-05,2.65,4.79,2.0,0.97
2016-12-06,5.83,5.83,5.83,-0.27
2016-12-07,-9.57,-9.57,-9.57,1.42
2016-12-08,7.7,7.7,7.7,-0.36
2016-12-09,-1.1,-1.1,-1.1,0.96
2016-12-12,3.93,15.61,9.64,0.2
2016-12-13,-10.46,-10.46,-10.46,0.81
2016-12-14,1.17,1.17,1.17,-0.3
2016-12-15,2.57,2.57,2.57,-0.1
2016-12-16,15.5,15.5,15.5,-0.28
2016-12-19,-13.15,-9.11,-7.65,1.32
2016-12-20,2.08,2.08,2.08,-0.08
2016-12-21,4.5,4.5,4.5,0.0
2016-12-22,1.07,1.07,1.07,0.01
2016-12-23,1.75,1.75,1.75,-0.31
2016-12-27,3.2,-1.28,2.4,0.04
2016-12-28,0.08,0.08,0.08,-0.29
2016-12-29,2.33,2.33,2.33,-0.09
2016-12-30,-1.35,-1.35,-1.35,-0.76
2017-01-03,-14.9,-13.36,-14.79,0.44
2017-01-04,-5.2,-5.2,-5.2,-0.28
2017-01-05,9.71,9.71,9.71,0.0
2017-01-06,-1.09,-1.09,-1.09,0.54
2017-01-09,-23.17,-18.0,-19.04,-0.2
2017-01-10,26.05,26.05,26.05,-0.02
2017-01-11,-11.6,-11.6,-11.6,0.57
2017-01-12,-1.99,-1.99,-1.99,-0.58
2017-01-13,6.53,6.53,6.53,0.09
2017-01-17,-0.02,2.39,2.61,-0.17
2017-01-18,1.26,1.26,1.26,-0.03
2017-01-19,1.64,1.64,1.64,-0.2
2017-01-20,6.74,6.74,6.74,0.44
2017-01-23,14.2,1.26,4.95,0.22
2017-01-24,-1.28,-1.28,-1.28,0.56
2017-01-25,2.18,2.18,2.18,0.16
2017-01-26,-1.98,-1.98,-1.98,0.59
2017-01-27,2.89,2.89,2.89,1.51
2017-01-30,0.0,0.0,0.0,-0.65
2017-01-31,1.55,1.55,1.55,-0.48
2017-02-01,-2.2,-2.2,-2.2,-1.07
2017-02-02,1.47,1.47,1.47,-0.41
2017-02-03,-3.47,-3.47,-3.47,0.51
2017-02-06,0.13,1.54,1.38,-0.04
2017-02-07,2.61,2.61,2.61,-0.21
2017-02-08,0.94,0.94,0.94,-0.09
2017-02-09,-0.52,-0.52,-0.52,0.72
2017-02-10,-2.06,-2.06,-2.06,-0.06
2017-02-13,1.18,1.62,1.09,0.72
2017-02-14,-1.6,-1.6,-1.6,-0.15
2017-02-15,-1.3,-1.3,-1.3,-0.04
2017-02-16,-4.28,-4.28,-4.28,-0.01
2017-02-17,5.1,5.1,5.1,0.1
2017-02-21,-4.07,-4.34,-1.97,-0.13
2017-02-22,3.99,3.99,3.99,-0.13
2017-02-23,-1.36,-1.36,-1.36,0.26
2017-02-24,-0.15,-0.15,-0.15,0.0
2017-02-27,0.39,0.85,-0.38,-0.39
2017-02-28,1.89,1.89,1.89,-0.25
2017-03-01,-1.54,-1.54,-1.54,0.96
2017-03-02,0.34,0.34,0.34,-0.93
2017-03-03,0.08,0.08,0.08,0.24
2017-03-06,-2.51,1.07,-1.15,0.02
2017-03-07,2.18,2.18,2.18,0.13
2017-03-08,-1.23,-1.23,-1.23,0.59
2017-03-09,1.63,1.63,1.63,-0.26
2017-03-10,0.22,0.22,0.22,0.2
2017-03-13,0.33,-2.45,-1.06,-0.22
2017-03-14,1.64,1.64,1.64,-0.3
2017-03-15,-0.26,-0.26,-0.26,0.34
2017-03-16,-0.78,-0.78,-0.78,-0.11
2017-03-17,0.89,0.89,0.89,0.23
2017-03-20,-1.75,0.49,-1.32,0.06
2017-03-21,-5.38,-5.38,-5.38,-0.72
2017-03-22,6.0,6.0,6.0,0.82
2017-03-23,-0.34,-0.34,-0.34,-0.16
2017-03-24,1.61,1.61,1.61,0.11
2017-03-27,-8.41,-5.95,-6.83,0.12
2017-03-28,4.68,4.68,4.68,0.19
2017-03-29,3.73,3.73,3.73,0.18
2017-03-30,1.21,1.21,1.21,0.24
2017-03-31,-0.51,-0.51,-0.51,0.15
2017-04-03,-0.33,1.12,0.51,-0.31
2017-04-04,0.44,0.44,0.44,0.18
2017-04-05,1.66,1.66,1.66,-0.17
2017-04-06,-3.1,-3.1,-3.1,0.17
2017-04-07,-3.08,-3.08,-3.08,-0.05
2017-04-10,3.42,1.03,1.93,-0.15
2017-04-11,-3.64,-3.64,-3.64,-0.05
2017-04-12,2.01,2.01,2.01,-0.25
2017-04-13,-6.63,-6.63,-6.63,-0.28
2017-04-17,1.65,-0.87,6.3,0.53
2017-04-18,6.33,6.33,6.33,-0.09
2017-04-19,-0.37,-0.37,-0.37,-0.35
2017-04-20,1.73,1.73,1.73,0.46
2017-04-21,-1.83,-1.83,-1.83,0.9
