Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,7.41,7.41,-2.28,-0.37
2016-11-03,-4.52,-0.15,-0.15,-0.22
2016-11-04,1.28,1.28,1.28,-0.5
2016-11-07,-1.62,-1.62,-1.62,1.71
2016-11-08,1.23,1.23,1.23,0.05
2016-11-09,0.25,0.25,4.2,-0.3
2016-11-10,-0.07,-3.91,-3.91,-1.47
2016-11-11,4.77,4.77,4.77,0.32
2016-11-14,-2.4,-2.4,-2.4,-0.9
2016-11-15,-0.71,-0.71,-0.71,0.75
2016-11-16,6.38,6.38,3.91,0.78
2016-11-17,-8.7,-4.49,-4.49,0.99
2016-11-18,-1.59,-1.59,-1.59,-0.29
2016-11-21,1.16,1.16,1.06,0.51
2016-11-22,1.06,-5.84,-0.42,0.26
2016-11-23,7.91,2.06,2.06,-0.72
2016-11-25,-3.2,-3.2,-3.2,0.13
2016-11-28,2.13,2.13,2.13,0.08
2016-11-29,6.92,6.92,6.92,0.48
2016-11-30,5.02,5.02,0.51,-0.83
2016-12-01,-15.01,3.59,3.59,-1.06
2016-12-02,-5.24,-5.24,-5.24,0.05
2016-12-05,4.19,4.19,4.19,0.97
2016-12-06,5.39,5.39,5.39,-0.27
2016-12-07,-9.0,-9.0,-0.46,1.42
2016-12-08,6.02,-3.89,-3.89,-0.36
2016-12-09,-6.18,-6.18,-6.18,0.96
2016-12-12,13.61,13.61,13.61,0.2
2016-12-13,-7.86,-7.86,-7.86,0.81
2016-12-14,-0.07,-0.07,15.44,-0.3
2016-12-15,0.9,-11.96,-11.96,-0.1
2016-12-16,8.3,8.3,8.3,-0.28
2016-12-19,-6.82,-6.82,-6.82,1.32
2016-12-20,-1.37,-1.37,-1.37,-0.08
2016-12-21,5.49,5.49,-1.76,0.0
2016-12-22,2.19,2.77,2.77,0.01
2016-12-23,3.2,3.2,3.2,-0.31
2016-12-27,-2.08,-2.08,-2.08,0.04
2016-12-28,-0.3,-0.3,0.24,-0.29
2016-12-29,1.71,-0.47,-0.47,-0.09
2016-12-30,-0.91,-0.91,-0.91,-0.76
2017-01-03,-11.07,-11.07,-11.07,0.44
2017-01-04,-3.8,-3.8,-1.28,-0.28
2017-01-05,8.82,-6.52,-6.52,0.0
2017-01-06,1.77,1.77,1.77,0.54
2017-01-09,-17.04,-17.04,-17.04,-0.2
2017-01-10,22.19,22.19,22.19,-0.02
