Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,0.27,0.27,0.27,-2.77
2016-11-03,2.61,2.61,2.61,-0.6
2016-11-04,1.47,1.47,1.47,3.14
2016-11-07,13.03,-2.79,6.78,2.65
2016-11-08,3.33,3.33,3.33,1.73
2016-11-09,-9.16,-9.16,-9.16,-4.88
2016-11-10,2.08,2.08,2.08,-4.71
2016-11-11,5.52,5.52,5.52,3.21
2016-11-14,-8.0,-16.71,-6.56,-7.11
2016-11-15,3.56,3.56,3.56,2.32
2016-11-16,-0.62,-0.62,-0.62,0.16
2016-11-17,0.88,0.88,0.88,4.73
2016-11-18,-8.92,-8.92,-8.92,-3.64
2016-11-21,5.13,0.99,1.52,-0.5
2016-11-22,10.3,10.3,10.3,6.65
2016-11-23,-4.17,-4.17,-4.17,1.97
2016-11-25,-5.74,-10.8,-8.27,3.51
2016-11-28,-1.78,-15.98,-7.32,-0.53
2016-11-29,-3.38,-3.38,-3.38,-6.55
2016-11-30,0.53,0.53,0.53,-0.17
2016-12-01,-8.88,-8.88,-8.88,-7.52
2016-12-02,6.27,6.27,6.27,-0.41
2016-12-05,12.42,18.3,13.77,5.33
2016-12-06,-3.15,-3.15,-3.15,-0.95
2016-12-07,7.28,7.28,7.28,7.3
2016-12-08,-12.03,-12.03,-12.03,-0.86
2016-12-09,3.37,3.37,3.37,-0.11
2016-12-12,0.44,4.86,-1.28,0.25
2016-12-13,12.03,12.03,12.03,5.72
2016-12-14,3.92,3.92,3.92,0.54
2016-12-15,-14.82,-14.82,-14.82,-1.11
2016-12-16,10.8,10.8,10.8,4.91
2016-12-19,0.24,9.28,3.03,0.24
2016-12-20,1.47,1.47,1.47,6.06
2016-12-21,-10.49,-10.49,-10.49,-1.09
2016-12-22,-3.25,-3.25,-3.25,0.75
2016-12-23,14.31,14.31,14.31,4.89
2016-12-27,-9.73,2.32,-0.73,6.19
2016-12-28,1.57,1.57,1.57,0.21
2016-12-29,-6.95,-6.95,-6.95,-5.06
2016-12-30,-8.85,-8.85,-8.85,-0.99
2017-01-03,7.96,-3.55,-2.1,3.3
2017-01-04,6.53,6.53,6.53,10.0
2017-01-05,-6.82,-6.82,-6.82,-0.24
2017-01-06,20.37,20.37,20.37,2.26
2017-01-09,-11.94,16.09,0.9,2.27
2017-01-10,-7.19,-7.19,-7.19,-1.41
2017-01-11,1.87,1.87,1.87,-0.14
2017-01-12,2.41,2.41,2.41,-0.14
2017-01-13,9.13,9.13,9.13,8.16
2017-01-17,-11.04,-15.91,-9.97,-2.17
2017-01-18,-2.02,-2.02,-2.02,2.78
2017-01-19,1.57,1.57,1.57,5.4
2017-01-20,8.43,8.43,8.43,0.97
2017-01-23,-1.58,6.29,-0.34,4.19
2017-01-24,-2.54,-2.54,-2.54,5.69
2017-01-25,0.62,0.62,0.62,-0.14
2017-01-26,1.32,1.32,1.32,-1.96
2017-01-27,-15.07,-15.07,-15.07,0.44
2017-01-30,7.8,-5.99,2.8,-2.32
2017-01-31,8.16,8.16,8.16,1.3
2017-02-01,-3.5,-3.5,-3.5,-2.69
2017-02-02,1.86,1.86,1.86,2.31
2017-02-03,8.54,8.54,8.54,-0.22
2017-02-06,-8.25,2.49,-3.92,6.44
2017-02-07,0.27,0.27,0.27,-0.29
2017-02-08,4.32,4.32,4.32,4.6
2017-02-09,-3.55,-3.55,-3.55,7.12
2017-02-10,-1.5,-1.5,-1.5,0.03
2017-02-13,3.14,11.12,6.37,11.37
2017-02-14,-6.74,-6.74,-6.74,0.38
2017-02-15,-1.72,-1.72,-1.72,-1.22
2017-02-16,-6.01,-6.01,-6.01,-10.81
2017-02-17,5.17,5.17,5.17,3.28
2017-02-21,10.19,1.67,4.55,5.16
2017-02-22,-14.37,-14.37,-14.37,-3.88
2017-02-23,-4.84,-4.84,-4.84,-17.52
2017-02-24,6.32,6.32,6.32,1.01
2017-02-27,-6.74,-18.77,-11.59,-10.77
2017-02-28,9.75,9.75,9.75,3.76
2017-03-01,-2.53,-2.53,-2.53,0.03
2017-03-02,-8.37,-8.37,-8.37,0.46
2017-03-03,8.19,8.19,8.19,1.09
2017-03-06,-0.42,3.75,2.36,-0.36
2017-03-07,-10.63,-10.63,-10.63,-2.62
2017-03-08,9.35,9.35,9.35,-1.72
2017-03-09,-8.13,-8.13,-8.13,-1.97
2017-03-10,9.36,9.36,9.36,-1.21
2017-03-13,6.39,8.45,6.0,2.48
2017-03-14,-0.27,-0.27,-0.27,11.83
2017-03-15,-2.6,-2.6,-2.6,-2.27
2017-03-16,4.72,4.72,4.72,6.32
2017-03-17,-11.36,-11.36,-11.36,-0.55
2017-03-20,4.09,-7.86,-5.46,0.42
2017-03-21,-0.91,-0.91,-0.91,-11.24
2017-03-22,0.92,0.92,0.92,4.33
2017-03-23,0.12,0.12,0.12,-0.23
2017-03-24,9.1,9.1,9.1,8.38
2017-03-27,5.93,9.09,7.22,7.06
2017-03-28,-4.07,-4.07,-4.07,7.23
2017-03-29,-7.04,-7.04,-7.04,-0.07
2017-03-30,9.87,9.87,9.87,0.54
2017-03-31,-4.67,-4.67,-4.67,0.38
2017-04-03,6.37,-9.77,-4.35,20.22
2017-04-04,3.39,3.39,3.39,5.18
2017-04-05,-12.54,-12.54,-12.54,-8.7
2017-04-06,-0.75,-0.75,-0.75,3.7
2017-04-07,8.48,8.48,8.48,3.84
2017-04-10,-5.45,-6.86,-8.38,9.85
2017-04-11,-6.26,-6.26,-6.26,-3.68
2017-04-12,-4.46,-4.46,-4.46,-11.87
2017-04-13,11.86,11.86,11.86,7.16
2017-04-17,-1.11,-1.06,-0.79,-2.56
2017-04-18,4.24,4.24,4.24,-1.19
2017-04-19,-1.59,-1.59,-1.59,5.27
2017-04-20,-8.28,-8.28,-8.28,-3.01
2017-04-21,6.01,6.01,6.01,3.09
2017-04-24,-0.52,11.86,2.51,2.43
2017-04-25,5.47,5.47,5.47,5.76
2017-04-26,-9.36,-9.36,-9.36,-3.62
2017-04-27,7.75,7.75,7.75,-1.54
2017-04-28,1.84,1.84,1.84,5.44
