Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-5.39,-5.39,-5.39,-77.46
2016-11-03,4.53,4.53,4.53,-28.97
2016-11-04,4.78,4.78,4.78,-42.39
2016-11-07,5.4,10.42,2.48,371.32
2016-11-08,1.04,1.04,1.04,73.14
2016-11-09,-0.04,-0.04,-0.04,256.95
2016-11-10,6.65,6.65,6.65,218.19
2016-11-11,-6.52,-6.52,-6.52,39.78
2016-11-14,15.52,11.66,12.04,21.03
2016-11-15,-0.75,-0.75,-0.75,54.37
2016-11-16,-19.22,-19.22,-19.22,-54.92
2016-11-17,-1.37,-1.37,-1.37,35.68
2016-11-18,-2.59,-2.59,-2.59,-35.89
2016-11-21,7.73,-4.25,-1.17,88.76
2016-11-22,9.81,9.81,9.81,67.18
2016-11-23,-6.41,-6.41,-6.41,59.31
2016-11-25,-6.05,0.24,-2.91,68.96
2016-11-28,-4.76,-9.28,-5.36,-54.24
2016-11-29,13.83,13.83,13.83,23.7
2016-11-30,-5.74,-5.74,-5.74,1.98
2016-12-01,0.47,0.47,0.47,68.35
2016-12-02,-9.88,-9.88,-9.88,-21.51
2016-12-05,15.24,28.29,13.53,45.82
2016-12-06,-12.0,-12.0,-12.0,35.54
2016-12-07,16.71,16.71,16.71,297.84
2016-12-08,-11.79,-11.79,-11.79,65.19
2016-12-09,-4.8,-4.8,-4.8,142.04
2016-12-12,7.57,0.97,8.42,39.58
2016-12-13,3.02,3.02,3.02,114.78
2016-12-14,-8.0,-8.0,-8.0,-118.68
2016-12-15,-0.68,-0.68,-0.68,59.71
2016-12-16,7.0,7.0,7.0,-8.83
2016-12-19,-7.22,-0.22,-5.19,39.65
2016-12-20,9.55,9.55,9.55,91.56
2016-12-21,-9.49,-9.49,-9.49,-32.66
2016-12-22,0.82,0.82,0.82,-23.08
2016-12-23,1.93,1.93,1.93,14.93
2016-12-27,-2.02,10.92,-0.06,11.23
2016-12-28,2.24,2.24,2.24,-111.36
2016-12-29,-11.41,-11.41,-11.41,-13.9
2016-12-30,9.06,9.06,9.06,-57.18
2017-01-03,0.4,6.91,-11.78,119.16
2017-01-04,-0.86,-0.86,-0.86,60.4
2017-01-05,-0.45,-0.45,-0.45,-42.87
2017-01-06,4.61,4.61,4.61,64.51
2017-01-09,-3.35,-4.52,-2.74,-76.42
2017-01-10,0.36,0.36,0.36,-31.85
2017-01-11,2.36,2.36,2.36,98.75
2017-01-12,-4.35,-4.35,-4.35,-63.28
2017-01-13,-5.69,-5.69,-5.69,-5.27
2017-01-17,-5.99,-2.56,-2.04,-58.96
2017-01-18,3.02,3.02,3.02,-22.05
2017-01-19,-2.52,-2.52,-2.52,-72.32
2017-01-20,8.6,8.6,8.6,94.85
2017-01-23,-2.29,3.39,-0.84,-27.4
2017-01-24,3.97,3.97,3.97,112.86
2017-01-25,18.43,18.43,18.43,155.8
2017-01-26,-6.1,-6.1,-6.1,32.4
2017-01-27,-1.64,-1.64,-1.64,-7.13
2017-01-30,-14.22,10.55,-3.4,-122.65
2017-01-31,-3.0,-3.0,-3.0,-107.04
2017-02-01,-0.31,-0.31,-0.31,26.85
2017-02-02,0.7,0.7,0.7,-6.03
2017-02-03,1.74,1.74,1.74,186.55
2017-02-06,0.49,1.44,-2.16,-19.04
2017-02-07,5.15,5.15,5.15,37.87
2017-02-08,-2.78,-2.78,-2.78,-35.95
2017-02-09,8.59,8.59,8.59,118.06
2017-02-10,0.24,0.24,0.24,96.97
2017-02-13,2.18,17.0,11.86,142.79
2017-02-14,-9.5,-9.5,-9.5,92.25
2017-02-15,8.05,8.05,8.05,107.45
2017-02-16,-7.87,-7.87,-7.87,7.91
2017-02-17,1.67,1.67,1.67,4.28
2017-02-21,18.57,1.67,5.48,118.95
2017-02-22,-9.58,-9.58,-9.58,32.6
2017-02-23,-5.35,-5.35,-5.35,34.72
2017-02-24,3.29,3.29,3.29,11.44
2017-02-27,4.23,5.93,5.14,15.68
2017-02-28,-2.36,-2.36,-2.36,-25.2
2017-03-01,3.1,3.1,3.1,303.31
2017-03-02,-6.09,-6.09,-6.09,-112.58
2017-03-03,-8.74,-8.74,-8.74,2.74
2017-03-06,3.28,5.37,-4.73,-51.37
2017-03-07,-3.74,-3.74,-3.74,-29.58
2017-03-08,0.78,0.78,0.78,-69.03
2017-03-09,4.41,4.41,4.41,2.46
2017-03-10,2.33,2.33,2.33,44.79
2017-03-13,-3.2,24.86,3.56,-21.5
2017-03-14,-9.4,-9.4,-9.4,-44.11
2017-03-15,2.19,2.19,2.19,112.73
2017-03-16,6.89,6.89,6.89,-15.55
2017-03-17,4.62,4.62,4.62,-19.93
2017-03-20,-4.0,23.08,6.76,-8.76
2017-03-21,-8.52,-8.52,-8.52,-237.85
2017-03-22,6.46,6.46,6.46,-6.71
2017-03-23,-16.93,-16.93,-16.93,-4.72
2017-03-24,8.46,8.46,8.46,-59.86
2017-03-27,0.0,1.73,-0.66,-45.74
2017-03-28,3.05,3.05,3.05,150.52
2017-03-29,-0.42,-0.42,-0.42,-42.18
2017-03-30,-0.15,-0.15,-0.15,69.17
2017-03-31,9.97,9.97,9.97,-65.27
2017-04-03,-5.0,11.25,-5.04,-13.01
2017-04-04,-2.39,-2.39,-2.39,39.03
2017-04-05,-7.36,-7.36,-7.36,-41.09
2017-04-06,4.78,4.78,4.78,14.8
2017-04-07,-1.1,-1.1,-1.1,-6.85
2017-04-10,6.99,19.48,10.3,1.92
2017-04-11,-3.12,-3.12,-3.12,-6.72
2017-04-12,-3.46,-3.46,-3.46,-59.44
2017-04-13,0.03,0.03,0.03,-138.61
2017-04-17,9.25,0.7,13.72,183.67
2017-04-18,-12.63,-12.63,-12.63,-113.64
2017-04-19,6.23,6.23,6.23,-118.79
2017-04-20,0.85,0.85,0.85,174.22
2017-04-21,-5.43,-5.43,-5.43,-30.95
2017-04-24,15.4,15.54,15.08,216.13
2017-04-25,-4.22,-4.22,-4.22,232.23
2017-04-26,-7.92,-7.92,-7.92,-21.03
2017-04-27,3.69,3.69,3.69,6.24
2017-04-28,-5.37,-5.37,-5.37,-40.82
