Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-5.7,-5.7,-5.7,-77.46
2016-11-03,4.03,4.03,4.03,-28.97
2016-11-04,1.46,1.46,1.46,-42.39
2016-11-07,4.18,-0.42,-3.05,371.32
2016-11-08,5.32,5.32,5.32,73.14
2016-11-09,-1.88,-1.88,-1.88,256.95
2016-11-10,10.04,10.04,10.04,218.19
2016-11-11,-12.19,-12.19,-12.19,39.78
2016-11-14,20.16,9.92,12.79,21.03
2016-11-15,-2.14,-2.14,-2.14,54.37
2016-11-16,-19.65,-19.65,-19.65,-54.92
2016-11-17,4.09,4.09,4.09,35.68
2016-11-18,-4.09,-4.09,-4.09,-35.89
2016-11-21,6.5,-1.4,4.41,88.76
2016-11-22,11.66,11.66,11.66,67.18
2016-11-23,-0.74,-0.74,-0.74,59.31
2016-11-25,-20.83,-7.5,-14.16,68.96
2016-11-28,-3.41,-13.13,-7.25,-54.24
2016-11-29,15.91,15.91,15.91,23.7
2016-11-30,-5.36,-5.36,-5.36,1.98
2016-12-01,0.36,0.36,0.36,68.35
2016-12-02,-4.78,-4.78,-4.78,-21.51
2016-12-05,12.44,19.97,8.91,45.82
2016-12-06,-10.99,-10.99,-10.99,35.54
2016-12-07,25.64,25.64,25.64,297.84
2016-12-08,-16.7,-16.7,-16.7,65.19
2016-12-09,-11.97,-11.97,-11.97,142.04
2016-12-12,7.11,-8.28,0.85,39.58
2016-12-13,5.11,5.11,5.11,114.78
2016-12-14,-4.61,-4.61,-4.61,-118.68
2016-12-15,-1.06,-1.06,-1.06,59.71
2016-12-16,9.81,9.81,9.81,-8.83
2016-12-19,-15.71,2.53,-7.04,39.65
2016-12-20,13.25,13.25,13.25,91.56
2016-12-21,-4.23,-4.23,-4.23,-32.66
2016-12-22,-1.53,-1.53,-1.53,-23.08
2016-12-23,-2.73,-2.73,-2.73,14.93
2016-12-27,6.59,18.97,6.71,11.23
2016-12-28,-6.63,-6.63,-6.63,-111.36
2016-12-29,-7.67,-7.67,-7.67,-13.9
2016-12-30,5.86,5.86,5.86,-57.18
2017-01-03,2.29,5.2,-12.42,119.16
2017-01-04,-1.68,-1.68,-1.68,60.4
2017-01-05,2.19,2.19,2.19,-42.87
2017-01-06,7.73,7.73,7.73,64.51
2017-01-09,-7.95,3.11,-1.88,-76.42
2017-01-10,2.95,2.95,2.95,-31.85
2017-01-11,2.27,2.27,2.27,98.75
2017-01-12,-5.79,-5.79,-5.79,-63.28
2017-01-13,-4.77,-4.77,-4.77,-5.27
2017-01-17,-2.51,1.59,-1.01,-58.96
2017-01-18,4.46,4.46,4.46,-22.05
2017-01-19,-9.31,-9.31,-9.31,-72.32
2017-01-20,12.51,12.51,12.51,94.85
2017-01-23,-6.65,2.94,-5.26,-27.4
2017-01-24,8.25,8.25,8.25,112.86
2017-01-25,20.79,20.79,20.79,155.8
2017-01-26,-15.31,-15.31,-15.31,32.4
2017-01-27,-1.99,-1.99,-1.99,-7.13
2017-01-30,-11.86,4.25,-6.04,-122.65
2017-01-31,2.06,2.06,2.06,-107.04
2017-02-01,-2.98,-2.98,-2.98,26.85
2017-02-02,-2.9,-2.9,-2.9,-6.03
2017-02-03,5.16,5.16,5.16,186.55
2017-02-06,2.2,3.86,-0.57,-19.04
2017-02-07,-3.54,-3.54,-3.54,37.87
2017-02-08,-2.21,-2.21,-2.21,-35.95
2017-02-09,22.25,22.25,22.25,118.06
2017-02-10,-2.75,-2.75,-2.75,96.97
2017-02-13,-2.99,12.31,8.44,142.79
2017-02-14,-7.29,-7.29,-7.29,92.25
2017-02-15,13.04,13.04,13.04,107.45
2017-02-16,-10.97,-10.97,-10.97,7.91
2017-02-17,0.6,0.6,0.6,4.28
2017-02-21,20.09,-4.29,4.14,118.95
2017-02-22,-12.78,-12.78,-12.78,32.6
2017-02-23,-7.49,-7.49,-7.49,34.72
2017-02-24,0.45,0.45,0.45,11.44
2017-02-27,5.63,13.4,5.49,15.68
2017-02-28,-0.1,-0.1,-0.1,-25.2
2017-03-01,4.67,4.67,4.67,303.31
2017-03-02,-3.4,-3.4,-3.4,-112.58
2017-03-03,-14.72,-14.72,-14.72,2.74
2017-03-06,3.82,5.34,-4.3,-51.37
2017-03-07,-2.54,-2.54,-2.54,-29.58
2017-03-08,-5.02,-5.02,-5.02,-69.03
2017-03-09,9.2,9.2,9.2,2.46
2017-03-10,7.4,7.4,7.4,44.79
2017-03-13,-12.19,11.17,-5.58,-21.5
2017-03-14,-6.66,-6.66,-6.66,-44.11
2017-03-15,4.93,4.93,4.93,112.73
2017-03-16,-0.93,-0.93,-0.93,-15.55
2017-03-17,7.14,7.14,7.14,-19.93
2017-03-20,2.64,19.41,6.2,-8.76
2017-03-21,-13.48,-13.48,-13.48,-237.85
2017-03-22,10.35,10.35,10.35,-6.71
2017-03-23,-10.55,-10.55,-10.55,-4.72
2017-03-24,-2.14,-2.14,-2.14,-59.86
2017-03-27,7.47,0.0,-0.15,-45.74
2017-03-28,-2.39,-2.39,-2.39,150.52
2017-03-29,-0.06,-0.06,-0.06,-42.18
2017-03-30,1.02,1.02,1.02,69.17
2017-03-31,9.59,9.59,9.59,-65.27
2017-04-03,-5.78,4.91,-7.55,-13.01
2017-04-04,2.51,2.51,2.51,39.03
2017-04-05,-10.21,-10.21,-10.21,-41.09
2017-04-06,4.54,4.54,4.54,14.8
2017-04-07,0.28,0.28,0.28,-6.85
2017-04-10,-4.53,4.26,-2.56,1.92
2017-04-11,5.83,5.83,5.83,-6.72
2017-04-12,-4.89,-4.89,-4.89,-59.44
2017-04-13,2.46,2.46,2.46,-138.61
2017-04-17,4.99,-2.35,6.98,183.67
2017-04-18,-11.4,-11.4,-11.4,-113.64
2017-04-19,2.98,2.98,2.98,-118.79
2017-04-20,5.4,5.4,5.4,174.22
2017-04-21,-6.82,-6.82,-6.82,-30.95
2017-04-24,23.7,15.29,17.62,216.13
2017-04-25,-12.62,-12.62,-12.62,232.23
2017-04-26,-2.22,-2.22,-2.22,-21.03
2017-04-27,-0.49,-0.49,-0.49,6.24
2017-04-28,1.71,1.71,1.71,-40.82
