Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-10.11,-10.11,-10.11,0.1
2016-11-03,-3.89,-3.89,-3.89,0.01
2016-11-04,7.64,7.64,7.64,0.23
2016-11-07,-2.99,3.93,0.5,0.95
2016-11-08,3.13,3.13,3.13,0.17
2016-11-09,0.32,0.32,0.32,0.04
2016-11-10,-5.73,-5.73,-5.73,-0.73
2016-11-11,4.33,4.33,4.33,0.38
2016-11-14,-6.27,-4.73,-4.93,-0.56
2016-11-15,3.84,3.84,3.84,-0.08
2016-11-16,-2.52,-2.52,-2.52,0.55
2016-11-17,1.57,1.57,1.57,0.91
2016-11-18,-0.48,-0.48,-0.48,-0.49
2016-11-21,-0.45,1.32,-2.47,0.18
2016-11-22,0.22,0.22,0.22,0.43
2016-11-23,2.11,2.11,2.11,-0.37
2016-11-25,-3.12,-12.09,-7.6,0.18
2016-11-28,0.77,-4.08,-2.07,-0.51
2016-11-29,-2.01,-2.01,-2.01,-0.38
2016-11-30,5.33,5.33,5.33,-0.56
2016-12-01,-5.9,-5.9,-5.9,0.58
2016-12-02,0.76,0.76,0.76,-0.19
2016-12-05,2.52,4.1,2.75,1.39
2016-12-06,1.04,1.04,1.04,-1.28
2016-12-07,-0.27,-0.27,-0.27,1.53
2016-12-08,-1.77,-1.77,-1.77,-0.55
2016-12-09,2.57,2.57,2.57,0.17
2016-12-12,-1.8,1.64,1.47,-0.18
2016-12-13,-0.69,-0.69,-0.69,0.76
2016-12-14,0.96,0.96,0.96,-0.51
2016-12-15,1.19,1.19,1.19,-0.5
2016-12-16,10.49,10.49,10.49,-0.37
2016-12-19,-2.25,-9.8,-0.75,-0.07
2016-12-20,-5.56,-5.56,-5.56,0.94
2016-12-21,-3.66,-3.66,-3.66,0.51
2016-12-22,11.06,11.06,11.06,-0.16
2016-12-23,-0.84,-0.84,-0.84,-0.23
2016-12-27,-6.71,-1.2,-3.59,-0.62
2016-12-28,0.83,0.83,0.83,-0.27
2016-12-29,-4.16,-4.16,-4.16,0.04
2016-12-30,5.64,5.64,5.64,-0.23
2017-01-03,-2.39,3.49,-1.77,1.15
2017-01-04,-6.71,-6.71,-6.71,1.09
2017-01-05,9.78,9.78,9.78,-0.01
2017-01-06,-5.95,-5.95,-5.95,0.85
2017-01-09,9.98,7.48,8.88,-0.53
2017-01-10,-6.71,-6.71,-6.71,-0.27
2017-01-11,-0.55,-0.55,-0.55,-0.42
2017-01-12,-5.65,-5.65,-5.65,-0.29
2017-01-13,5.98,5.98,5.98,0.52
2017-01-17,2.0,4.79,2.71,0.73
2017-01-18,-3.17,-3.17,-3.17,-0.38
2017-01-19,-3.96,-3.96,-3.96,-0.34
2017-01-20,0.82,0.82,0.82,0.27
2017-01-23,31.7,4.76,13.14,0.04
2017-01-24,-3.78,-3.78,-3.78,0.21
2017-01-25,1.21,1.21,1.21,0.41
2017-01-26,1.76,1.76,1.76,-0.21
2017-01-27,-0.1,-0.1,-0.1,-0.46
2017-01-30,-2.45,-2.45,-2.45,-0.11
2017-01-31,1.08,1.08,1.08,-0.18
2017-02-01,0.95,0.95,0.95,0.12
2017-02-02,-1.48,-1.48,-1.48,-0.22
2017-02-03,-4.92,-4.92,-4.92,-0.44
2017-02-06,2.25,-5.15,-2.03,0.44
2017-02-07,0.32,0.32,0.32,0.01
2017-02-08,2.58,2.58,2.58,1.07
2017-02-09,-5.89,-5.89,-5.89,1.43
2017-02-10,4.78,4.78,4.78,0.91
2017-02-13,2.44,-3.07,1.07,-0.13
2017-02-14,-0.34,-0.34,-0.34,0.36
2017-02-15,-1.4,-1.4,-1.4,0.19
2017-02-16,-4.23,-4.23,-4.23,-0.35
2017-02-17,2.29,2.29,2.29,0.46
2017-02-21,3.19,-1.78,-1.28,0.61
2017-02-22,-0.1,-0.1,-0.1,0.88
2017-02-23,-2.43,-2.43,-2.43,-0.85
2017-02-24,1.29,1.29,1.29,0.47
2017-02-27,-0.99,-0.95,-0.72,-0.17
2017-02-28,-1.39,-1.39,-1.39,-0.53
2017-03-01,-2.98,-2.98,-2.98,0.79
2017-03-02,5.51,5.51,5.51,-0.15
2017-03-03,0.25,0.25,0.25,-1.1
2017-03-06,-1.01,-1.17,0.03,0.07
2017-03-07,7.41,7.41,7.41,-0.22
2017-03-08,-2.39,-2.39,-2.39,-0.04
2017-03-09,-3.56,-3.56,-3.56,-0.15
2017-03-10,-5.4,-5.4,-5.4,0.07
2017-03-13,4.26,1.46,3.8,0.24
2017-03-14,-1.87,-1.87,-1.87,0.61
2017-03-15,-0.41,-0.41,-0.41,0.38
2017-03-16,0.09,0.09,0.09,-0.06
2017-03-17,3.57,3.57,3.57,0.2
2017-03-20,-0.56,-0.7,0.63,0.88
2017-03-21,-0.86,-0.86,-0.86,-0.67
2017-03-22,-5.13,-5.13,-5.13,-4.09
2017-03-23,5.16,5.16,5.16,1.45
2017-03-24,-0.03,-0.03,-0.03,0.99
2017-03-27,-2.04,-3.41,-2.48,-0.43
2017-03-28,2.79,2.79,2.79,0.69
2017-03-29,-2.56,-2.56,-2.56,0.06
2017-03-30,-3.59,-3.59,-3.59,-0.64
2017-03-31,2.54,2.54,2.54,-0.31
2017-04-03,1.39,0.06,2.28,-0.17
2017-04-04,1.46,1.46,1.46,-0.52
2017-04-05,-1.2,-1.2,-1.2,-0.06
