Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-8.78,-8.78,-8.78,0.1
2016-11-03,-1.56,-1.56,-1.56,0.01
2016-11-04,3.71,3.71,3.71,0.23
2016-11-07,-2.0,2.99,-0.29,0.95
2016-11-08,0.75,0.75,0.75,0.17
2016-11-09,4.21,4.21,4.21,0.04
2016-11-10,-5.65,-5.65,-5.65,-0.73
2016-11-11,1.95,1.95,1.95,0.38
2016-11-14,-3.17,-2.29,-3.12,-0.56
2016-11-15,3.15,3.15,3.15,-0.08
2016-11-16,-2.84,-2.84,-2.84,0.55
2016-11-17,0.46,0.46,0.46,0.91
2016-11-18,1.52,1.52,1.52,-0.49
2016-11-21,-0.04,1.99,-1.13,0.18
2016-11-22,-0.52,-0.52,-0.52,0.43
2016-11-23,1.73,1.73,1.73,-0.37
2016-11-25,-3.06,-11.17,-7.12,0.18
2016-11-28,0.43,-2.7,-1.55,-0.51
2016-11-29,-2.05,-2.05,-2.05,-0.38
2016-11-30,5.45,5.45,5.45,-0.56
2016-12-01,-3.99,-3.99,-3.99,0.58
2016-12-02,0.37,0.37,0.37,-0.19
2016-12-05,1.16,2.59,1.94,1.39
2016-12-06,0.91,0.91,0.91,-1.28
2016-12-07,1.36,1.36,1.36,1.53
2016-12-08,-1.7,-1.7,-1.7,-0.55
2016-12-09,1.11,1.11,1.11,0.17
2016-12-12,-1.66,1.02,1.2,-0.18
2016-12-13,1.46,1.46,1.46,0.76
2016-12-14,-6.11,-6.11,-6.11,-0.51
2016-12-15,2.83,2.83,2.83,-0.5
2016-12-16,2.1,2.1,2.1,-0.37
2016-12-19,3.73,-5.37,2.94,-0.07
2016-12-20,-4.2,-4.2,-4.2,0.94
2016-12-21,-0.54,-0.54,-0.54,0.51
2016-12-22,6.2,6.2,6.2,-0.16
2016-12-23,0.36,0.36,0.36,-0.23
2016-12-27,-2.54,-0.87,-2.07,-0.62
2016-12-28,-0.47,-0.47,-0.47,-0.27
2016-12-29,-2.08,-2.08,-2.08,0.04
2016-12-30,4.78,4.78,4.78,-0.23
2017-01-03,-4.06,0.58,-3.37,1.15
2017-01-04,-4.55,-4.55,-4.55,1.09
2017-01-05,8.47,8.47,8.47,-0.01
2017-01-06,-4.43,-4.43,-4.43,0.85
2017-01-09,5.09,3.57,4.07,-0.53
2017-01-10,-2.83,-2.83,-2.83,-0.27
2017-01-11,-0.23,-0.23,-0.23,-0.42
2017-01-12,-3.19,-3.19,-3.19,-0.29
2017-01-13,2.88,2.88,2.88,0.52
2017-01-17,3.83,6.0,3.94,0.73
