Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-8.78,-8.78,3.71,0.1
2016-11-03,-1.56,-0.15,-0.15,0.01
2016-11-04,-4.84,-4.84,-4.84,0.23
2016-11-07,2.99,2.99,2.99,0.95
2016-11-08,0.75,0.75,0.75,0.17
2016-11-09,4.21,4.21,1.95,0.04
2016-11-10,-5.65,0.72,0.72,-0.73
2016-11-11,-1.6,-1.6,-1.6,0.38
2016-11-14,-2.29,-2.29,-2.29,-0.56
2016-11-15,3.15,3.15,3.15,-0.08
2016-11-16,-2.84,-2.84,1.52,0.55
2016-11-17,0.46,5.31,5.31,0.91
2016-11-18,-7.34,-7.34,-7.34,-0.49
2016-11-21,1.99,1.99,-0.52,0.18
2016-11-22,-0.52,1.73,-11.17,0.43
2016-11-23,8.11,2.81,2.81,-0.37
2016-11-25,0.32,0.32,0.32,0.18
2016-11-28,-2.7,-2.7,-2.7,-0.51
2016-11-29,-2.05,-2.05,-2.05,-0.38
2016-11-30,5.45,5.45,0.37,-0.56
2016-12-01,-3.99,-0.91,-0.91,0.58
2016-12-02,-0.52,-0.52,-0.52,-0.19
2016-12-05,2.59,2.59,2.59,1.39
2016-12-06,0.91,0.91,0.91,-1.28
2016-12-07,1.36,1.36,1.11,1.53
2016-12-08,-1.7,-5.89,-5.89,-0.55
2016-12-09,3.21,3.21,3.21,0.17
2016-12-12,1.02,1.02,1.02,-0.18
2016-12-13,1.46,1.46,1.46,0.76
2016-12-14,-6.11,-6.11,2.1,-0.51
2016-12-15,2.83,-6.72,-6.72,-0.5
2016-12-16,15.82,15.82,15.82,-0.37
2016-12-19,-5.37,-5.37,-5.37,-0.07
2016-12-20,-4.2,-4.2,-4.2,0.94
2016-12-21,-0.54,-0.54,-1.65,0.51
2016-12-22,6.2,3.07,3.07,-0.16
2016-12-23,-3.09,-3.09,-3.09,-0.23
2016-12-27,-0.87,-0.87,-0.87,-0.62
2016-12-28,-0.47,-0.47,-0.97,-0.27
2016-12-29,-2.08,3.83,3.83,0.04
2016-12-30,-7.5,-7.5,-7.5,-0.23
2017-01-03,0.58,0.58,0.58,1.15
2017-01-04,-4.55,-4.55,-4.43,1.09
2017-01-05,8.47,1.54,1.54,-0.01
2017-01-06,-0.02,-0.02,-0.02,0.85
2017-01-09,3.57,3.57,3.57,-0.53
2017-01-10,-2.83,-2.83,-2.83,-0.27
2017-01-11,-0.23,-0.23,-0.55,-0.42
2017-01-12,-3.19,2.82,2.82,-0.29
2017-01-13,-4.44,-4.44,-4.44,0.52
2017-01-17,6.0,6.0,6.0,0.73
2017-01-18,-3.55,-3.55,-0.89,-0.38
2017-01-19,-1.83,19.1,19.1,-0.34
2017-01-20,-3.37,-3.37,-3.37,0.27
2017-01-23,7.34,7.34,7.34,0.04
2017-01-24,-5.57,-5.57,-5.57,0.21
2017-01-25,2.19,2.19,-1.22,0.41
2017-01-26,2.57,0.0,0.0,-0.21
2017-01-27,0.0,0.0,0.0,-0.46
2017-01-30,-1.83,-1.83,-1.83,-0.11
2017-01-31,0.07,0.07,0.07,-0.18
2017-02-01,1.26,1.26,-2.22,0.12
2017-02-02,-2.65,4.89,4.89,-0.22
2017-02-03,2.38,2.38,2.38,-0.44
2017-02-06,-5.86,-5.86,-5.86,0.44
2017-02-07,-0.02,-0.02,-0.02,0.01
2017-02-08,2.52,2.52,3.15,1.07
2017-02-09,-5.74,-1.28,-1.28,1.43
2017-02-10,12.0,12.0,12.0,0.91
2017-02-13,-4.33,-4.33,-4.33,-0.13
2017-02-14,-3.67,-3.67,-3.67,0.36
2017-02-15,1.07,1.07,7.02,0.19
2017-02-16,-3.07,-0.22,-0.22,-0.35
2017-02-17,-1.06,-1.06,-1.06,0.46
2017-02-21,-4.32,-4.32,-4.32,0.61
2017-02-22,-0.1,-0.1,1.26,0.88
2017-02-23,-2.4,-0.06,-0.06,-0.85
2017-02-24,-1.44,-1.44,-1.44,0.47
2017-02-27,1.91,1.91,1.91,-0.17
2017-02-28,-2.3,-2.3,-2.3,-0.53
2017-03-01,-2.54,-2.54,0.91,0.79
2017-03-02,3.16,-6.15,-6.15,-0.15
2017-03-03,7.49,7.49,7.49,-1.1
2017-03-06,-1.82,-1.82,-1.82,0.07
2017-03-07,13.71,13.71,13.71,-0.22
2017-03-08,-3.78,-3.78,-3.46,-0.04
2017-03-09,-7.76,-0.75,-0.75,-0.15
2017-03-10,3.76,3.76,3.76,0.07
2017-03-13,-0.25,-0.25,-0.25,0.24
2017-03-14,-0.59,-0.59,-0.59,0.61
2017-03-15,-1.06,-1.06,5.39,0.38
2017-03-16,-2.95,-3.97,-3.97,-0.06
2017-03-17,3.12,3.12,3.12,0.2
2017-03-20,0.0,0.0,0.0,0.88
2017-03-21,-1.21,-1.21,-1.21,-0.67
2017-03-22,2.06,2.06,1.06,-4.09
2017-03-23,-1.23,-0.81,-0.81,1.45
2017-03-24,-1.2,-1.2,-1.2,0.99
2017-03-27,-0.07,-0.07,-0.07,-0.43
2017-03-28,2.44,2.44,2.44,0.69
2017-03-29,-3.84,-3.84,1.76,0.06
2017-03-30,-3.71,-2.31,-2.31,-0.64
2017-03-31,4.67,4.67,4.67,-0.31
2017-04-03,1.71,1.71,1.71,-0.17
2017-04-04,-0.13,-0.13,-0.13,-0.52
2017-04-05,-5.59,-5.59,1.11,-0.06
2017-04-06,2.14,2.03,2.03,0.16
2017-04-07,0.26,0.26,0.26,-0.03
2017-04-10,-3.48,-3.48,-3.48,-0.21
2017-04-11,-3.78,-3.78,4.44,0.02
2017-04-12,3.89,2.29,2.29,0.65
2017-04-13,-8.38,-8.38,-8.38,-0.23
2017-04-17,8.36,8.36,8.36,0.9
2017-04-18,-0.49,-0.49,-0.49,-0.13
2017-04-19,1.79,1.79,6.25,-0.25
2017-04-20,-8.54,-4.08,-4.08,0.54
2017-04-21,2.01,2.01,2.01,-0.55
2017-04-24,1.39,1.39,1.39,-0.38
2017-04-25,0.86,0.86,0.86,-0.02
2017-04-26,2.15,2.15,2.15,-0.29
2017-04-27,-2.48,-2.48,-2.48,0.31
2017-04-28,-10.99,-10.99,-10.99,-0.06
