Date,Natural1,Natural2,Natural3,Stock
2017-01-27,0.0,0.0,0.0,-0.46
2017-01-30,-1.28,-1.28,-1.28,-0.11
2017-01-31,0.34,0.34,0.34,-0.18
2017-02-01,0.82,0.82,-3.38,0.12
2017-02-02,-1.68,4.52,4.52,-0.22
2017-02-03,2.17,2.17,2.17,-0.44
2017-02-06,-6.3,-6.3,-6.3,0.44
2017-02-07,0.35,0.35,0.35,0.01
2017-02-08,2.33,2.33,4.33,1.07
2017-02-09,-5.32,-1.79,-1.79,1.43
2017-02-10,9.29,9.29,9.29,0.91
2017-02-13,-4.2,-4.2,-4.2,-0.13
2017-02-14,-1.51,-1.51,-1.51,0.36
2017-02-15,0.71,0.71,6.89,0.19
2017-02-16,-3.26,-0.86,-0.86,-0.35
2017-02-17,-0.47,-0.47,-0.47,0.46
2017-02-21,-2.95,-2.95,-2.95,0.61
2017-02-22,-0.19,-0.19,2.52,0.88
2017-02-23,-3.05,-1.5,-1.5,-0.85
2017-02-24,-0.68,-0.68,-0.68,0.47
2017-02-27,-0.07,-0.07,-0.07,-0.17
2017-02-28,-0.59,-0.59,-0.59,-0.53
2017-03-01,-2.92,-2.92,0.89,0.79
2017-03-02,4.69,-9.43,-9.43,-0.15
2017-03-03,9.07,9.07,9.07,-1.1
2017-03-06,-0.49,-0.49,-0.49,0.07
2017-03-07,9.69,9.69,9.69,-0.22
2017-03-08,-2.89,-2.89,-4.45,-0.04
2017-03-09,-5.87,-1.04,-1.04,-0.15
2017-03-10,4.25,4.25,4.25,0.07
2017-03-13,0.4,0.4,0.4,0.24
2017-03-14,-0.09,-0.09,-0.09,0.61
2017-03-15,-1.38,-1.38,5.16,0.38
2017-03-16,-1.87,-4.28,-4.28,-0.06
2017-03-17,3.56,3.56,3.56,0.2
2017-03-20,1.05,1.05,1.05,0.88
2017-03-21,-1.63,-1.63,-1.63,-0.67
2017-03-22,-0.07,-0.07,-0.01,-4.09
2017-03-23,0.61,-0.93,-0.93,1.45
2017-03-24,1.05,1.05,1.05,0.99
2017-03-27,-2.42,-2.42,-2.42,-0.43
2017-03-28,2.61,2.61,2.61,0.69
2017-03-29,-3.21,-3.21,1.37,0.06
2017-03-30,-2.23,-3.46,-3.46,-0.64
2017-03-31,4.71,4.71,4.71,-0.31
2017-04-03,1.94,1.94,1.94,-0.17
2017-04-04,-1.53,-1.53,-1.53,-0.52
2017-04-05,-2.81,-2.81,0.74,-0.06
2017-04-06,2.2,0.35,0.35,0.16
2017-04-07,1.82,1.82,1.82,-0.03
2017-04-10,-2.56,-2.56,-2.56,-0.21
