Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-10.11,-10.11,7.64,0.1
2016-11-03,-3.89,-3.55,-3.55,0.01
2016-11-04,-3.37,-3.37,-3.37,0.23
2016-11-07,3.93,3.93,3.93,0.95
2016-11-08,3.13,3.13,3.13,0.17
2016-11-09,0.32,0.32,4.33,0.04
2016-11-10,-5.73,-2.48,-2.48,-0.73
2016-11-11,0.94,0.94,0.94,0.38
2016-11-14,-4.73,-4.73,-4.73,-0.56
2016-11-15,3.84,3.84,3.84,-0.08
2016-11-16,-2.52,-2.52,-0.48,0.55
2016-11-17,1.57,7.83,7.83,0.91
2016-11-18,-9.6,-9.6,-9.6,-0.49
2016-11-21,1.32,1.32,0.22,0.18
2016-11-22,0.22,2.11,-12.09,0.43
2016-11-23,8.97,3.66,3.66,-0.37
2016-11-25,1.19,1.19,1.19,0.18
2016-11-28,-4.08,-4.08,-4.08,-0.51
2016-11-29,-2.01,-2.01,-2.01,-0.38
2016-11-30,5.33,5.33,0.76,-0.56
2016-12-01,-5.9,0.88,0.88,0.58
2016-12-02,-2.46,-2.46,-2.46,-0.19
2016-12-05,4.1,4.1,4.1,1.39
2016-12-06,1.04,1.04,1.04,-1.28
2016-12-07,-0.27,-0.27,2.57,1.53
2016-12-08,-1.77,-6.38,-6.38,-0.55
2016-12-09,2.94,2.94,2.94,0.17
2016-12-12,1.64,1.64,1.64,-0.18
2016-12-13,-0.69,-0.69,-0.69,0.76
2016-12-14,0.96,0.96,10.49,-0.51
2016-12-15,1.19,-12.04,-12.04,-0.5
2016-12-16,19.59,19.59,19.59,-0.37
2016-12-19,-9.8,-9.8,-9.8,-0.07
2016-12-20,-5.56,-5.56,-5.56,0.94
2016-12-21,-3.66,-3.66,-5.47,0.51
2016-12-22,11.06,3.98,3.98,-0.16
2016-12-23,-4.02,-4.02,-4.02,-0.23
2016-12-27,-1.2,-1.2,-1.2,-0.62
2016-12-28,0.83,0.83,-1.38,-0.27
2016-12-29,-4.16,6.17,6.17,0.04
2016-12-30,-10.67,-10.67,-10.67,-0.23
2017-01-03,3.49,3.49,3.49,1.15
2017-01-04,-6.71,-6.71,-5.95,1.09
2017-01-05,9.78,0.79,0.79,-0.01
2017-01-06,1.71,1.71,1.71,0.85
2017-01-09,7.48,7.48,7.48,-0.53
2017-01-10,-6.71,-6.71,-6.71,-0.27
2017-01-11,-0.55,-0.55,-0.96,-0.42
2017-01-12,-5.65,1.87,1.87,-0.29
2017-01-13,-3.7,-3.7,-3.7,0.52
2017-01-17,4.79,4.79,4.79,0.73
2017-01-18,-3.17,-3.17,0.82,-0.38
2017-01-19,-3.96,28.73,28.73,-0.34
2017-01-20,-1.79,-1.79,-1.79,0.27
2017-01-23,4.76,4.76,4.76,0.04
2017-01-24,-3.78,-3.78,-3.78,0.21
2017-01-25,1.21,1.21,-0.1,0.41
2017-01-26,1.76,0.0,0.0,-0.21
2017-01-27,0.0,0.0,0.0,-0.46
2017-01-30,-2.45,-2.45,-2.45,-0.11
2017-01-31,1.08,1.08,1.08,-0.18
2017-02-01,0.95,0.95,-4.92,0.12
2017-02-02,-1.48,5.45,5.45,-0.22
2017-02-03,1.95,1.95,1.95,-0.44
2017-02-06,-5.15,-5.15,-5.15,0.44
2017-02-07,0.32,0.32,0.32,0.01
2017-02-08,2.58,2.58,4.78,1.07
2017-02-09,-5.89,-1.41,-1.41,1.43
2017-02-10,6.92,6.92,6.92,0.91
2017-02-13,-3.07,-3.07,-3.07,-0.13
2017-02-14,-0.34,-0.34,-0.34,0.36
2017-02-15,-1.4,-1.4,5.61,0.19
2017-02-16,-4.23,1.68,1.68,-0.35
2017-02-17,-2.32,-2.32,-2.32,0.46
2017-02-21,-1.78,-1.78,-1.78,0.61
2017-02-22,-0.1,-0.1,1.29,0.88
