2016,12,01,43.94
2016,12,02,50.17
2016,12,05,51.99
2016,12,06,50.26
2016,12,07,44.90
2016,12,08,45.90
2016,12,09,49.32
2016,12,12,50.58
2016,12,13,42.71
2016,12,14,47.96
2016,12,15,44.78
2016,12,16,46.18
2016,12,19,44.74
2016,12,20,41.78
2016,12,21,43.11
2016,12,22,41.23
2016,12,23,42.03
2016,12,26,40.39
2016,12,27,46.68
2016,12,28,41.49
2016,12,29,42.36
2016,12,30,43.70
