Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-03-07,52.11,380,50.79,317,57.68,241
2017-03-08,42.81,327,43.23,266,46.48,213
2017-03-09,49.47,380,48.57,315,51.22,246
2017-03-10,47.92,313,50.62,243,54.79,188
2017-03-11,50.31,318,52.78,252,57.92,202
2017-03-12,47.41,251,47.47,198,50.00,164
2017-03-13,38.32,107,39.76,83,41.82,55
2017-03-14,56.14,171,57.34,143,64.86,111
2017-03-15,53.04,362,55.67,291,60.34,237
2017-03-16,48.82,170,50.37,135,56.73,104
2017-03-17,52.97,370,52.51,299,57.26,248
2017-03-18,51.15,260,51.74,201,57.83,166
2017-03-19,37.16,296,37.82,238,40.00,190
2017-03-20,57.97,364,60.84,286,64.78,230
2017-03-21,51.34,374,56.61,295,61.67,240
2017-03-22,60.60,467,62.53,371,70.13,298
2017-03-23,57.04,426,57.55,351,61.46,288
2017-03-24,54.99,351,56.12,294,60.76,237
2017-03-25,51.20,291,52.46,244,56.54,191
2017-03-26,52.76,326,52.33,279,57.85,223
2017-03-27,67.50,520,66.59,443,70.00,340
2017-03-28,44.97,338,44.13,281,49.53,212
2017-03-29,55.86,648,56.59,539,62.24,429
2017-03-30,54.17,216,54.71,170,58.59,128
2017-03-31,51.31,191,50.33,151,57.26,124
2017-04-01,50.95,210,50.61,164,54.89,133
2017-04-02,50.48,210,50.86,175,54.97,151
2017-04-03,55.33,150,57.26,124,64.84,91
2017-04-04,53.03,66,53.57,56,60.00,35
2017-04-05,51.87,241,51.85,189,59.86,147
2017-04-06,52.63,95,55.07,69,59.26,54
2017-04-07,51.04,96,51.19,84,53.97,63
2017-04-08,50.00,110,47.19,89,52.86,70
2017-04-09,40.52,116,41.94,93,49.28,69
2017-04-10,45.20,177,44.81,154,48.31,118
2017-04-11,53.47,144,51.67,120,58.70,92
2017-04-12,49.14,175,45.52,145,48.57,105
2017-04-13,48.78,123,50.48,105,54.55,88
2017-04-14,50.00,156,50.00,128,58.76,97
2017-04-15,58.20,189,55.97,159,61.60,125
2017-04-16,45.90,122,42.99,107,43.82,89
2017-04-17,52.33,172,53.68,136,56.60,106
2017-04-18,51.86,349,53.08,292,57.59,224
2017-04-19,52.45,204,56.10,164,58.68,121
2017-04-20,55.62,169,61.94,134,64.22,109
2017-04-21,62.59,147,66.14,127,72.28,101
2017-04-22,60.80,176,59.46,148,64.17,120
2017-04-23,45.96,235,45.37,205,47.93,169
2017-04-24,41.18,170,40.00,135,42.42,99
2017-04-25,49.59,121,46.39,97,46.59,88
2017-04-26,54.87,113,56.12,98,60.87,69
2017-04-27,56.52,184,57.89,152,61.98,121
2017-04-28,53.07,179,53.90,154,53.60,125
2017-04-29,56.88,109,54.26,94,58.11,74
2017-04-30,40.48,168,36.30,135,40.00,115
2017-05-01,55.56,207,56.29,167,60.29,136
2017-05-02,45.37,205,47.31,167,53.03,132
2017-05-03,49.36,235,53.51,185,55.00,160
2017-05-04,64.15,212,66.47,173,70.75,147
2017-05-05,51.98,252,54.81,208,60.98,164
2017-05-06,49.81,261,51.87,214,58.02,162
2017-05-07,46.43,196,46.39,166,50.00,130
2017-05-08,54.26,223,55.81,172,60.00,140
2017-05-09,64.74,173,67.33,150,70.15,134
2017-05-10,61.79,123,63.11,103,69.77,86
2017-05-11,58.00,200,57.06,163,63.08,130
2017-05-12,57.50,80,62.90,62,67.31,52
2017-05-13,50.00,222,53.76,173,61.59,138
2017-05-14,50.00,178,50.65,154,57.39,115
2017-05-15,54.10,61,60.00,50,61.90,42
2017-05-16,56.86,102,63.10,84,68.66,67
2017-05-17,54.19,203,56.89,167,63.70,135
2017-05-18,52.83,159,60.32,126,66.34,101
2017-05-19,56.38,149,59.50,121,61.11,108
2017-05-20,49.74,189,48.98,147,55.74,122
2017-05-21,55.80,138,58.93,112,67.82,87
2017-05-22,55.96,193,57.06,170,63.64,132
2017-05-23,55.67,203,59.65,171,66.17,133
2017-05-24,55.67,97,54.55,77,68.97,58
2017-05-25,56.49,131,57.41,108,57.14,84
2017-05-26,48.58,212,48.21,168,51.41,142
2017-05-27,45.52,145,47.41,116,56.32,87
2017-05-28,52.69,186,53.59,153,60.98,123
2017-05-29,56.00,125,59.43,106,63.95,86
2017-05-30,58.82,102,62.65,83,68.57,70
2017-05-31,55.49,173,57.24,145,70.48,105
2017-06-01,55.51,236,57.50,200,63.12,160
2017-06-02,49.00,200,50.31,159,57.26,124
2017-06-03,53.23,62,55.32,47,58.33,36
2017-06-04,47.67,172,49.65,141,55.17,116
2017-06-05,56.36,275,59.82,224,63.54,181
2017-06-06,42.51,167,42.54,134,44.74,114
2017-06-07,50.00,126,57.29,96,61.64,73
2017-06-08,62.96,162,65.89,129,74.23,97
2017-06-09,60.94,192,66.24,157,72.73,121
2017-06-10,55.08,187,58.67,150,62.81,121
2017-06-11,48.17,164,48.12,133,52.29,109
2017-06-12,49.63,270,49.31,217,54.32,162
2017-06-13,47.21,197,47.90,167,50.74,136
2017-06-14,53.91,243,54.55,198,57.76,161
2017-06-15,51.90,210,51.63,184,55.03,149
2017-06-16,56.56,122,59.00,100,64.38,73
2017-06-17,48.04,204,46.89,177,47.92,144
2017-06-18,50.81,185,53.29,152,54.62,130
2017-06-19,57.07,184,61.97,142,68.47,111
2017-06-20,58.25,194,62.00,150,66.39,119
2017-06-21,51.50,167,49.66,149,55.46,119
2017-06-22,53.69,149,56.67,120,67.05,88
2017-06-23,46.63,163,49.61,129,53.85,104
2017-06-24,43.92,148,45.08,122,51.02,98
2017-06-25,45.67,127,44.14,111,47.78,90
2017-06-26,48.77,162,50.00,134,50.88,114
2017-06-27,49.72,177,54.67,150,59.83,117
2017-06-28,48.56,208,49.71,175,59.84,127
2017-06-29,53.19,188,55.41,148,60.68,117
2017-06-30,59.61,203,62.89,159,65.41,133
2017-07-01,53.06,147,54.46,112,59.57,94
2017-07-02,45.99,137,47.20,125,48.89,90
2017-07-03,45.38,130,42.86,112,42.05,88
2017-07-04,55.56,126,60.40,101,64.63,82
2017-07-05,47.85,186,50.00,152,56.03,116
2017-07-06,56.44,202,58.08,167,64.06,128
